# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_no_transform_model
# start_datetime = 2024-03-06 11:30:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/RtmpXCq6sw/standata-176cf4ed53ada.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_no_transform-202403061230-2-9826fd.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_no_transform-profile-202403061230-2-76be33.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_no_transform_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,tau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.254202
# Diagonal elements of inverse mass matrix:
# 0.978365, 0.211998
-173.424,0.997405,0.254202,4,15,0,173.646,0.727764,0.740377,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.483,0.998916,0.254202,4,15,0,173.764,0.462431,0.628795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.305,0.988473,0.254202,2,7,0,174.594,0.657648,0.600259,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.686,0.99629,0.254202,3,7,0,173.792,0.414255,0.762395,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.219,0.920511,0.254202,2,7,0,177.578,0.492898,0.414577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.306,0.994369,0.254202,3,11,0,175.059,0.510172,0.734363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.396,0.996225,0.254202,4,15,0,173.607,0.724995,0.626078,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.806,0.985804,0.254202,3,15,0,174.849,0.260953,0.677377,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.648,0.99232,0.254202,3,15,0,175.936,0.829739,0.436772,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.258,0.998146,0.254202,1,3,0,174.926,0.804869,0.472998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.634,0.999433,0.254202,3,7,0,174.43,0.723945,0.531901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.8,0.999647,0.254202,4,15,0,173.873,0.396517,0.602603,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.884,0.99259,0.254202,4,15,0,174.911,0.818483,0.618743,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.908,0.999936,0.254202,4,15,0,173.943,0.822175,0.623493,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.183,0.996835,0.254202,2,7,0,174.454,0.622558,0.703182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.826,0.986496,0.254202,2,7,0,174.226,0.388812,0.7616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.592,0.971436,0.254202,3,7,0,175.626,0.294835,0.774982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.683,0.996722,0.254202,4,15,0,175.582,0.682311,0.876596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.43,0.947059,0.254202,4,15,0,175.549,0.325098,0.317391,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.232,0.990938,0.254202,3,11,0,176.513,0.576692,0.75906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.454,0.986966,0.254202,2,7,0,174.077,0.519501,0.832993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.294,1,0.254202,3,7,0,173.488,0.512327,0.722893,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.389,0.951648,0.254202,4,15,0,176.593,0.156802,0.39892,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.511,0.999993,0.254202,4,15,0,176.625,0.317415,0.501874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.287,0.997174,0.254202,4,15,0,175.895,0.785004,0.887217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.43,0.989181,0.254202,1,1,0,174.443,0.787356,0.907867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.255,0.941108,0.254202,3,7,0,176.447,0.66039,0.630211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.198,0.99983,0.254202,4,15,0,173.298,0.579038,0.670889,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.207,0.999771,0.254202,3,15,0,173.225,0.61365,0.646385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.262,0.983704,0.254202,3,7,0,174.324,0.825642,0.500975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.192,1,0.254202,2,3,0,174.265,0.818381,0.504648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.562,0.993866,0.254202,3,15,0,175.688,0.502816,0.546489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.692,0.968792,0.254202,3,11,0,176.184,0.812241,0.412313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.39,0.994871,0.254202,4,15,0,176.089,0.500051,0.783522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.54,0.996921,0.254202,3,7,0,173.603,0.520345,0.862232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.709,0.952505,0.254202,4,15,0,175.355,0.547898,0.340479,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.861,0.986154,0.254202,2,7,0,176.359,0.79306,0.549465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.043,0.996596,0.254202,1,3,0,174.119,0.809231,0.52581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.439,0.969332,0.254202,3,11,0,178.41,0.0936561,0.410343,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.45,0.999995,0.254202,3,15,0,178.448,0.335278,0.486319,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.494,1,0.254202,3,7,0,174.7,0.447731,0.676087,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.001,0.991632,0.254202,3,15,0,174.404,0.812633,0.772145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.882,0.950572,0.254202,4,15,0,175.566,0.452158,0.334902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.391,0.996598,0.254202,3,15,0,175.194,0.417754,0.418396,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.374,0.990977,0.254202,4,15,0,175.886,0.868574,0.617595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.408,0.986366,0.254202,3,7,0,175.74,0.883024,0.406377,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.196,0.995754,0.254202,4,15,0,176.432,0.571542,0.693667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.368,0.994777,0.254202,3,9,0,173.479,0.62126,0.567416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.425,0.999524,0.254202,4,15,0,173.585,0.741943,0.671419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.251,0.996906,0.254202,2,7,0,173.703,0.654259,0.62821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.582,0.981255,0.254202,3,15,0,174.607,0.815243,0.890978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.267,1,0.254202,4,15,0,175.493,0.533294,0.744084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.525,0.970374,0.254202,2,7,0,174.934,0.653976,0.527372,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.529,0.994863,0.254202,4,15,0,174.381,0.573631,0.525837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.427,0.999963,0.254202,3,7,0,173.608,0.640458,0.551103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.891,0.982734,0.254202,3,11,0,175.204,0.635515,0.451076,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.771,0.996263,0.254202,3,7,0,174.574,0.748159,0.517314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.636,0.998132,0.254202,4,15,0,174.27,0.719206,0.832147,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.575,0.925546,0.254202,1,3,0,175.217,0.738786,0.981997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.397,1,0.254202,2,3,0,174.635,0.720058,0.973152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.659,0.982388,0.254202,2,3,0,174.921,0.620114,0.901581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.279,0.999679,0.254202,3,7,0,173.725,0.57276,0.786628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.899,0.960897,0.254202,3,15,0,175.883,0.896588,0.72474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.409,0.981488,0.254202,4,15,0,175.927,0.788754,0.902519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.235,1,0.254202,2,3,0,174.458,0.771146,0.896662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.344,1,0.254202,3,15,0,174.89,0.529412,0.793533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.583,0.972845,0.254202,3,7,0,174.813,0.285827,0.580653,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.175,0.975018,0.254202,3,7,0,176.862,0.315827,0.980887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.117,1,0.254202,2,3,0,175.23,0.314946,0.968483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.063,1,0.254202,2,3,0,175.171,0.313827,0.956103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.275,0.985132,0.254202,3,7,0,176.461,0.679439,0.636059,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.232,0.994904,0.254202,4,15,0,174.021,0.545146,0.676817,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.885,0.966331,0.254202,2,7,0,174.946,0.525186,0.461815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.849,0.979055,0.254202,3,15,0,176.373,0.886005,0.764972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.639,0.952664,0.254202,4,15,0,177.08,0.913616,0.949906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.873,0.988116,0.254202,4,15,0,177.897,0.747587,0.856035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.197,0.996468,0.254202,3,15,0,174.779,0.854212,0.643868,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.473,0.935403,0.254202,4,15,0,177.023,0.181295,0.309073,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.181,0.998221,0.254202,3,7,0,176.767,0.175381,0.389638,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.119,1,0.254202,2,7,0,176.459,0.257733,0.455083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.334,0.996985,0.254202,3,11,0,176.169,0.592858,0.581071,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.299,0.999731,0.254202,3,7,0,173.398,0.656187,0.776902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.17,0.975874,0.254202,3,7,0,174.569,0.814149,0.814292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.101,0.930075,0.254202,3,7,0,177.118,0.491185,0.977084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.302,0.987897,0.254202,3,11,0,175.16,0.811044,0.472176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.764,0.994122,0.254202,3,15,0,175.66,0.394958,0.635404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.621,0.999118,0.254202,3,15,0,174.029,0.52381,0.518676,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.846,0.998224,0.254202,4,15,0,173.919,0.697113,0.899893,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.518,0.998896,0.254202,3,7,0,174.047,0.733669,0.77493,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.761,0.993921,0.254202,4,15,0,174.783,0.430686,0.553298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.775,0.997716,0.254202,4,15,0,174.46,0.479062,0.899276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.733,1,0.254202,1,1,0,173.78,0.482804,0.891432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.569,1,0.254202,2,3,0,173.782,0.508592,0.863598,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.859,0.992461,0.254202,3,9,0,174.291,0.792731,0.549462,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.33,0.963297,0.254202,4,15,0,177.837,0.845177,0.201273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.361,0.994664,0.254202,4,15,0,178.548,0.737101,1.07664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.955,0.999579,0.254202,3,7,0,176.569,0.361432,0.719255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.871,0.990767,0.254202,3,15,0,175.013,0.660762,0.927797,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.942,0.886136,0.254202,3,7,0,176.689,0.609014,0.315455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.379,0.989849,0.254202,4,15,0,177.213,0.483194,0.663716,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.261,0.990774,0.254202,2,7,0,174.195,0.647232,0.618108,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.23,0.996519,0.254202,2,7,0,173.693,0.543941,0.690171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.249,0.99932,0.254202,3,7,0,173.293,0.537589,0.73032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.195,0.985083,0.254202,3,15,0,174.235,0.606773,0.658462,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.095,0.971861,0.254202,4,15,0,175.029,0.580863,0.990653,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.712,1,0.254202,2,3,0,174.179,0.597079,0.91792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.385,0.961826,0.254202,3,15,0,176.703,0.235321,0.805029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.85,0.999066,0.254202,3,7,0,176.072,0.191758,0.736845,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.623,1,0.254202,2,3,0,176.018,0.197801,0.674746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.629,0.999366,0.254202,3,15,0,176.136,0.506677,0.879965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.753,0.961417,0.254202,3,11,0,174.994,0.632797,0.337153,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.574,0.974054,0.254202,2,7,0,177.668,0.508977,0.865562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.154,0.959189,0.254202,3,7,0,175.562,0.629997,1.11874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.037,0.998282,0.254202,4,15,0,176.907,0.857356,0.306721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.276,0.998031,0.254202,2,7,0,177.088,0.777352,0.444246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.601,0.988328,0.254202,3,11,0,176.749,0.57118,0.352004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.418,0.994924,0.254202,3,11,0,174.905,0.628943,0.836592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.63,0.996336,0.254202,3,7,0,173.647,0.650578,0.883578,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.972,0.998338,0.254202,4,15,0,174.356,0.727516,0.463325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.216,0.997096,0.254202,3,7,0,174.739,0.855285,0.624507,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.365,0.997612,0.254202,3,11,0,174.66,0.60059,0.569168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.934,0.993268,0.254202,3,7,0,174.092,0.379338,0.578808,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.458,0.998854,0.254202,3,15,0,174.172,0.707643,0.5726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.478,0.99907,0.254202,3,15,0,173.616,0.640276,0.536914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.919,0.971804,0.254202,3,15,0,176.518,0.225962,0.901654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.149,0.990582,0.254202,1,1,0,176.166,0.217396,0.919403,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.406,1,0.254202,2,3,0,176.175,0.30896,0.748518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.677,0.999685,0.254202,3,7,0,174.856,0.524737,0.505021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.282,0.992973,0.254202,2,7,0,174.498,0.665741,0.617512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.419,0.981657,0.254202,3,7,0,174.463,0.612977,0.374225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.25,0.99673,0.254202,3,15,0,177.05,0.680044,0.667065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.421,0.963484,0.254202,4,15,0,175.769,0.683768,0.383438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.598,0.998982,0.254202,3,15,0,174.878,0.426531,0.736818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.709,0.975395,0.254202,4,15,0,175.191,0.740706,0.825503,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.245,0.977847,0.254202,3,7,0,174.773,0.678686,0.979884,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.33,0.996474,0.254202,3,7,0,174.727,0.710029,0.712444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.978,0.990774,0.254202,3,7,0,174.074,0.831543,0.669668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.292,0.985761,0.254202,3,7,0,175.42,0.887912,0.432314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.619,0.999712,0.254202,3,7,0,175.464,0.867496,0.509622,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.896,0.998913,0.254202,3,7,0,174.856,0.788239,0.531191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.469,0.989726,0.254202,2,7,0,175.027,0.742141,0.616213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.321,0.999273,0.254202,3,7,0,173.574,0.710765,0.692205,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.222,0.999597,0.254202,3,11,0,173.38,0.548248,0.703869,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.452,0.980476,0.254202,2,7,0,174.562,0.703875,0.571606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.422,0.977609,0.254202,4,15,0,175.592,0.263965,0.373896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.322,1,0.254202,4,15,0,176.296,0.705463,0.401925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.325,0.985835,0.254202,3,7,0,176.469,0.833687,0.805897,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.15,0.931302,0.254202,3,7,0,176.836,0.776081,0.874829,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.955,0.955232,0.254202,2,3,0,175.219,0.777439,0.992488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.89,0.99747,0.254202,4,15,0,175.384,0.786335,0.800029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.931,0.949787,0.254202,2,7,0,175.656,0.625118,0.443695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.294,0.982452,0.254202,2,7,0,175.928,0.510311,0.70229,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.868,0.969826,0.254202,3,7,0,174.979,0.808833,0.386718,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.21,0.999337,0.254202,3,15,0,175.428,0.618398,0.40181,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.374,0.99574,0.254202,4,15,0,175.387,0.613599,0.826564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.506,0.791686,0.254202,3,11,0,180.996,0.271565,0.134762,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.37,0.989898,0.254202,3,15,0,178.237,0.20546,0.170105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-178.183,0.998495,0.254202,4,15,0,178.655,0.57928,0.0902373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.601,0.99407,0.254202,3,15,0,180.65,0.226762,0.237113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.492,0.999511,0.254202,3,7,0,176.793,0.276662,0.219569,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.845,0.996993,0.254202,4,15,0,177.195,0.531815,0.941572,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.621,0.968587,0.254202,3,7,0,176.548,0.772605,0.731281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.733,0.953699,0.254202,3,15,0,176.711,0.202234,0.432032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.579,0.999893,0.254202,3,7,0,175.829,0.209603,0.45769,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.577,0.997041,0.254202,3,15,0,176.02,0.516766,0.359544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.524,0.994151,0.254202,4,15,0,175.691,0.862838,0.938423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.342,0.999177,0.254202,4,15,0,178.149,0.954046,0.680811,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.747,0.996661,0.254202,3,11,0,177.98,0.27502,0.537627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.521,0.994283,0.254202,2,3,0,175.563,0.209715,0.481209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.073,1,0.254202,3,7,0,175.625,0.437533,0.465732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.655,0.995916,0.254202,4,15,0,175.149,0.51923,1.0729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.656,1,0.254202,3,7,0,174.826,0.459492,0.844356,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.394,0.983294,0.254202,3,7,0,174.876,0.311052,0.569019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.077,0.997459,0.254202,3,7,0,174.773,0.36665,0.547586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.67,0.996297,0.254202,3,15,0,175.033,0.473095,0.356194,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.333,0.988051,0.254202,2,7,0,175.559,0.502973,0.654433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.595,0.984232,0.254202,3,11,0,174.548,0.767085,0.734202,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.615,0.942591,0.254202,4,15,0,178.068,0.939934,0.396036,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-178.289,0.991284,0.254202,3,7,0,178.665,0.941879,0.246807,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.351,0.999607,0.254202,3,11,0,178.609,0.489671,0.680199,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.026,0.988607,0.254202,3,7,0,174.17,0.619336,0.971671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.386,0.974673,0.254202,3,11,0,175.03,0.431407,0.411968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.426,0.999201,0.254202,3,15,0,174.756,0.613625,0.549315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.628,0.985256,0.254202,2,7,0,174.976,0.782401,0.64097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
