# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_no_transform_model
# start_datetime = 2024-03-06 11:30:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/RtmpXCq6sw/standata-176cf4ed53ada.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_no_transform-202403061230-1-9826fd.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_no_transform-profile-202403061230-1-76be33.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_no_transform_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,tau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.275895
# Diagonal elements of inverse mass matrix:
# 1.66366, 0.332548
-173.319,0.998729,0.275895,3,7,0,173.545,0.543565,0.608673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.851,0.933691,0.275895,2,5,0,175.887,0.648085,0.459402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.508,0.949124,0.275895,3,7,0,177.149,0.467199,0.604031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.594,0.997726,0.275895,2,3,0,173.639,0.435988,0.619626,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.817,0.992088,0.275895,3,7,0,174.187,0.432504,0.532821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.213,0.997192,0.275895,2,7,0,173.935,0.657211,0.674922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.686,0.950758,0.275895,2,7,0,175.23,0.792949,0.674746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.394,0.999421,0.275895,2,3,0,173.718,0.725667,0.629612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.906,0.981558,0.275895,3,7,0,174.104,0.461193,0.486031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.226,0.993579,0.275895,2,7,0,174.276,0.621377,0.632012,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.242,0.959024,0.275895,2,7,0,175.021,0.362998,0.500372,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.51,0.999698,0.275895,3,7,0,174.746,0.7605,0.65125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.282,0.975163,0.275895,2,7,0,174.953,0.383874,0.912997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.762,1,0.275895,3,7,0,174.444,0.677051,0.481731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.822,0.958505,0.275895,3,7,0,176.484,0.920499,0.438615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.34,0.989277,0.275895,4,15,0,177.952,0.5065,0.640048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.229,0.997205,0.275895,1,3,0,173.441,0.553303,0.66421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.255,0.999498,0.275895,3,7,0,173.291,0.579288,0.775682,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.598,0.946133,0.275895,3,7,0,175.056,0.863718,0.50445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.389,1,0.275895,2,3,0,174.689,0.861066,0.556716,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.126,0.988206,0.275895,3,7,0,175.307,0.869903,0.422649,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.454,0.997281,0.275895,1,3,0,175.42,0.831083,0.470917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.341,0.980022,0.275895,3,7,0,176.372,0.668368,0.28444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.84,0.986344,0.275895,2,7,0,176.849,0.461671,0.500896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.743,0.999755,0.275895,3,7,0,173.927,0.438148,0.549795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.385,0.991585,0.275895,2,7,0,174.265,0.54183,0.581079,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.242,0.992317,0.275895,3,7,0,173.924,0.675361,0.704479,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.233,0.998974,0.275895,3,7,0,173.29,0.651966,0.64064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.433,0.986214,0.275895,2,5,0,173.736,0.692263,0.569814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.18,0.934493,0.275895,3,7,0,176.346,0.439036,0.208674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.793,0.991154,0.275895,4,15,0,176.305,0.438095,0.350034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.218,0.993713,0.275895,3,7,0,175.718,0.323438,0.686619,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.522,1,0.275895,3,7,0,174.42,0.712645,0.806567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.198,0.993065,0.275895,2,7,0,173.756,0.587997,0.662428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.903,0.968183,0.275895,2,7,0,174.585,0.779795,0.518239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.936,0.958338,0.275895,2,7,0,176.492,0.54477,0.962161,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.4,0.967669,0.275895,2,7,0,175.045,0.672837,0.570022,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.253,0.999448,0.275895,3,7,0,173.521,0.53014,0.692091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.787,0.979538,0.275895,3,7,0,174.031,0.784399,0.772338,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.628,0.995058,0.275895,3,7,0,174.075,0.707663,0.522927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.13,0.992186,0.275895,3,7,0,174.443,0.396319,0.487877,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.302,0.98508,0.275895,2,7,0,175.196,0.682154,0.620334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.28,0.993945,0.275895,3,7,0,173.659,0.528807,0.650855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.279,0.999612,0.275895,3,7,0,173.331,0.657838,0.765094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.498,0.851157,0.275895,3,7,0,176.987,0.757139,0.645866,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.745,0.976975,0.275895,3,7,0,174.239,0.780147,0.767146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.567,0.976939,0.275895,3,15,0,174.58,0.438748,0.75993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.647,0.940789,0.275895,3,7,0,175.633,0.658933,0.500252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.234,0.99928,0.275895,2,5,0,173.723,0.626644,0.627842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.311,0.991003,0.275895,2,7,0,173.558,0.581563,0.804198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.312,0.999193,0.275895,3,7,0,173.364,0.59531,0.805666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.772,0.969914,0.275895,3,7,0,174.347,0.506862,0.916266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.411,0.978278,0.275895,3,7,0,174.382,0.667428,0.813444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.538,0.953564,0.275895,3,7,0,176.031,0.287209,0.615588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.219,0.999584,0.275895,3,7,0,174.708,0.633583,0.744221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.512,0.967519,0.275895,3,7,0,174.13,0.519881,0.550917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.489,0.999539,0.275895,2,3,0,173.563,0.504271,0.56932,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.183,0.982181,0.275895,2,7,0,174.519,0.591381,0.692086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.661,0.982374,0.275895,3,7,0,173.92,0.493062,0.87951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.527,0.894585,0.275895,2,3,0,176.184,0.229694,0.822895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.187,0.993495,0.275895,2,3,0,175.894,0.246117,0.787981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.557,0.999236,0.275895,3,7,0,175.639,0.585483,0.883034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.247,0.868464,0.275895,1,3,0,175.312,0.552206,0.646587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.613,0.975665,0.275895,2,7,0,174.034,0.696904,0.848502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.375,1,0.275895,3,7,0,173.754,0.726297,0.652568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.228,0.963885,0.275895,3,7,0,174.908,0.839244,0.763858,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.294,0.96139,0.275895,2,7,0,176.199,0.341324,0.522842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.107,0.987103,0.275895,2,7,0,175.688,0.784545,0.85417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.628,0.9867,0.275895,2,3,0,174.81,0.830222,0.872522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.725,1,0.275895,3,7,0,174.89,0.29596,0.482274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.788,0.995144,0.275895,3,7,0,175.476,0.791759,0.954312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.282,0.966819,0.275895,2,3,0,175.327,0.792131,0.87612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.498,0.998644,0.275895,3,7,0,174.477,0.69977,0.553279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.481,1,0.275895,1,1,0,173.506,0.693058,0.554586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.252,0.996757,0.275895,3,7,0,173.736,0.623246,0.616432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.006,0.957494,0.275895,3,7,0,175.271,0.527481,0.972021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.73,0.983167,0.275895,3,7,0,175.326,0.857818,0.464829,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.33,0.984183,0.275895,2,3,0,175.644,0.849669,0.369912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.558,0.966731,0.275895,3,7,0,178.753,0.958783,0.365661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.32,1,0.275895,4,15,0,177.898,0.161484,0.40084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.692,0.998008,0.275895,2,3,0,176.418,0.198005,0.465514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.809,0.999788,0.275895,3,7,0,176.669,0.216869,0.373323,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.797,0.999733,0.275895,3,7,0,176.36,0.572509,0.937051,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.128,0.955797,0.275895,2,3,0,174.684,0.696766,0.949995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.078,1,0.275895,3,7,0,175.105,0.344569,0.722637,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.741,0.980157,0.275895,3,15,0,175.587,0.478521,0.345988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.309,0.988655,0.275895,2,7,0,175.123,0.544778,0.390818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.417,0.998403,0.275895,3,7,0,174.844,0.457369,0.395949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.211,0.99134,0.275895,3,7,0,174.802,0.806602,0.838505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.772,0.845641,0.275895,3,7,0,176.993,0.514508,0.920001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.95,0.992589,0.275895,2,3,0,173.979,0.529752,0.96199,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.635,0.887926,0.275895,3,7,0,176.438,0.843721,0.332087,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.136,0.994623,0.275895,4,15,0,177.231,0.6058,0.99321,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.287,0.988832,0.275895,2,7,0,174.554,0.534876,0.636089,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.35,0.996553,0.275895,3,7,0,173.48,0.674512,0.784253,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.813,0.957723,0.275895,3,7,0,174.823,0.439442,0.526791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.608,0.998546,0.275895,3,7,0,174.211,0.665272,0.870342,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.321,0.71552,0.275895,3,7,0,179.747,0.825144,1.16322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.843,0.945062,0.275895,2,3,0,178.507,0.863041,0.838491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.764,1,0.275895,3,7,0,175.467,0.891032,0.56287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.31,1,0.275895,3,7,0,174.773,0.856496,0.568661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.293,0.993533,0.275895,2,7,0,174.816,0.533401,0.633718,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.622,0.936903,0.275895,1,3,0,175.214,0.463647,0.837546,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.388,0.926728,0.275895,4,15,0,176.047,0.314742,0.768513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.315,1,0.275895,3,7,0,174.541,0.617883,0.803569,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.696,0.920891,0.275895,2,7,0,176.874,0.879116,0.527242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.59,0.961472,0.275895,4,15,0,177.318,0.54066,0.252953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.217,0.999842,0.275895,3,7,0,175.82,0.655845,0.716022,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.32,0.993216,0.275895,3,7,0,173.472,0.536425,0.614148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.323,0.986365,0.275895,2,7,0,174.102,0.506892,0.745986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.7,0.990522,0.275895,3,15,0,173.708,0.78829,0.606125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.89,0.995567,0.275895,3,7,0,174.058,0.794593,0.543214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.284,0.999169,0.275895,3,15,0,173.916,0.609523,0.791765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.186,0.973799,0.275895,1,3,0,173.741,0.599904,0.672924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.943,0.960624,0.275895,2,7,0,174.553,0.756433,0.486951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.51,0.981057,0.275895,3,7,0,176.109,0.36223,0.930346,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.545,0.997645,0.275895,3,7,0,175.251,0.732595,0.78695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.687,0.979527,0.275895,3,7,0,174.373,0.760026,0.552582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.788,0.947239,0.275895,2,7,0,176.734,0.866632,0.471715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.287,0.997849,0.275895,2,3,0,175.028,0.800487,0.462925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.783,1,0.275895,2,3,0,174.291,0.776146,0.545752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.569,0.949379,0.275895,3,7,0,176.652,0.161844,0.332298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.331,0.99336,0.275895,4,15,0,177.513,0.521635,0.623579,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.23,0.987614,0.275895,2,7,0,173.964,0.627161,0.63066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.192,0.98945,0.275895,2,7,0,173.627,0.609768,0.7285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.441,0.928656,0.275895,4,15,0,176.05,0.206616,0.573608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.699,0.998414,0.275895,3,7,0,175.755,0.743972,0.818192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.267,1,0.275895,2,3,0,173.687,0.678209,0.641574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.548,0.982087,0.275895,2,7,0,174.245,0.436956,0.656455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.269,0.989452,0.275895,2,7,0,174.084,0.652724,0.616246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.527,0.955042,0.275895,4,15,0,175.488,0.446378,0.753632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.554,0.981555,0.275895,3,15,0,174.405,0.768525,0.641558,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.449,0.999884,0.275895,3,7,0,173.667,0.458454,0.696597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.559,0.994157,0.275895,3,15,0,173.901,0.702861,0.828206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.305,0.992426,0.275895,2,3,0,173.734,0.693145,0.733756,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.82,0.977052,0.275895,2,3,0,173.883,0.788259,0.774539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.584,0.99853,0.275895,2,3,0,173.862,0.756672,0.756937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.41,0.998845,0.275895,3,7,0,173.808,0.660916,0.817856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.233,1,0.275895,3,7,0,173.433,0.633124,0.629777,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.332,0.969964,0.275895,2,7,0,174.443,0.825868,0.486685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.854,0.991833,0.275895,4,15,0,175.097,0.875573,0.479464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.248,0.993653,0.275895,3,7,0,175.93,0.704725,0.963019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.962,1,0.275895,3,15,0,175.087,0.359506,0.710116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.869,0.998081,0.275895,4,15,0,174.639,0.818981,0.648178,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.571,1,0.275895,2,3,0,173.872,0.769393,0.627571,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.303,0.999935,0.275895,3,7,0,173.61,0.523563,0.760477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.413,0.994961,0.275895,3,7,0,173.565,0.484452,0.629565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.345,1,0.275895,3,7,0,173.428,0.70152,0.746288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.25,0.982734,0.275895,3,7,0,174.373,0.856703,0.604254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.977,0.97609,0.275895,3,7,0,175.848,0.257886,0.503259,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.652,0.99906,0.275895,2,3,0,175.072,0.28526,0.54153,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.511,0.999537,0.275895,3,7,0,174.922,0.587395,0.871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.615,0.986272,0.275895,3,7,0,173.936,0.446001,0.587998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.222,0.990522,0.275895,3,7,0,174.131,0.632292,0.747686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.953,0.973559,0.275895,2,5,0,174.11,0.799671,0.533713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.759,0.98707,0.275895,2,7,0,175.187,0.695319,0.488349,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.694,1,0.275895,1,1,0,173.759,0.687355,0.498604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.591,0.999549,0.275895,3,7,0,173.836,0.668372,0.864246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.205,0.973982,0.275895,1,3,0,173.981,0.631137,0.732842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.383,0.987992,0.275895,2,7,0,173.59,0.665254,0.572553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.287,0.998449,0.275895,3,7,0,173.564,0.657438,0.769646,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.831,0.967394,0.275895,3,7,0,174.435,0.406576,0.81763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.375,1,0.275895,3,7,0,174.01,0.727027,0.697237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.25,1,0.275895,2,3,0,173.385,0.6732,0.650483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.559,0.986897,0.275895,2,3,0,173.649,0.75178,0.756774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.411,0.911186,0.275895,1,3,0,174.95,0.702701,0.586289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.75,0.921777,0.275895,2,7,0,177.27,0.873339,0.262694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-178.003,0.983775,0.275895,4,15,0,179.504,0.286181,0.100295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.61,0.998571,0.275895,3,7,0,178.154,0.433392,0.112291,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.464,0.97174,0.275895,3,11,0,178.454,0.721436,0.584208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.506,0.982754,0.275895,2,7,0,174.607,0.453482,0.635073,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.202,0.997352,0.275895,3,7,0,173.714,0.586335,0.65866,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.536,0.989106,0.275895,2,7,0,173.636,0.76296,0.631949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.136,0.928402,0.275895,2,3,0,175.435,0.772853,1.01888,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.384,1,0.275895,2,3,0,174.968,0.723336,0.72348,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.341,1,0.275895,3,15,0,173.435,0.494655,0.673024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.623,0.989693,0.275895,3,7,0,173.924,0.781616,0.641925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.701,0.970779,0.275895,3,7,0,174.839,0.662956,0.49014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.513,0.98961,0.275895,3,7,0,174.689,0.471107,0.377609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.626,0.980115,0.275895,2,7,0,175.982,0.270294,0.331633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.514,0.955011,0.275895,3,15,0,180.372,0.544142,0.364085,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.513,0.99996,0.275895,2,3,0,174.544,0.552302,0.363521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.66,0.972389,0.275895,3,7,0,176.411,0.922638,0.779172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.731,1,0.275895,3,7,0,177.043,0.860213,0.824672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
