# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_runs_model
# start_datetime = 2024-03-06 12:13:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/Rtmpcyw0ct/standata-6c5559b7615c.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-202403061313-2-8717f5.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-profile-202403061313-2-686b12.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_runs_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,log_inv_tau,invTau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.301352
# Diagonal elements of inverse mass matrix:
# 0.843689, 1.07651
-178.622,0.999994,0.301352,2,3,0,179.152,0.844805,0.0216135,1.02185,0.303109,1.16647,1,1,1,0,-2.85365e-07,4.42872e-08,0.845309,0.495433,0.504567,-172.238
-177.293,0.994525,0.301352,4,15,0,180.581,0.710729,0.0606694,1.06255,0.991694,4.75912,0,1,0,1,-3.56911e-05,1.03244e-05,0.716288,0.489138,0.510862,-171.729
-177.061,0.999937,0.301352,4,15,0,177.318,0.620523,0.0921001,1.09647,0.809233,12.4878,1,1,1,1,-0.000281576,0.000106852,0.636336,0.485359,0.514641,-171.414
-177.167,0.987852,0.301352,2,7,0,177.871,0.67612,0.0697488,1.07224,0.477175,3.2057,1,1,1,1,-8.46587e-05,2.74193e-05,0.684705,0.488064,0.511936,-171.637
-177.146,0.999877,0.301352,2,3,0,177.18,0.66737,0.0715164,1.07414,0.884142,3.56205,1,1,1,1,-0.000103715,3.44988e-05,0.676882,0.487902,0.512098,-171.621
-177.288,0.994371,0.301352,2,7,0,177.53,0.593296,0.0496581,1.05091,0.562716,11.7196,1,1,0,1,-0.000474462,0.000192965,0.613975,0.492384,0.507616,-171.95
-177.644,0.992824,0.301352,4,15,0,177.773,0.725456,0.166005,1.18058,0.952557,8.66674,1,1,1,1,-2.39014e-05,6.56201e-06,0.730004,0.469742,0.530258,-170.419
-177.15,0.934,0.301352,1,3,0,178.813,0.684725,0.100281,1.10548,0.204191,6.7928,1,1,1,0,-6.89427e-05,2.17359e-05,0.692465,0.482648,0.517352,-171.244
-177.122,0.999305,0.301352,3,15,0,177.234,0.621789,0.128041,1.1366,0.112427,10.9328,0,1,1,1,-0.000274558,0.000103841,0.637399,0.479617,0.520383,-171.004
-177.162,0.997935,0.301352,3,7,0,177.333,0.584036,0.139418,1.14961,0.405267,11.9112,0,1,0,1,-0.000561803,0.00023369,0.606602,0.478889,0.521111,-170.939
-178.779,0.912384,0.301352,2,3,0,179.99,0.436018,0.284497,1.32909,0.451725,14.3079,1,1,0,0,-0.0053359,0.00300935,0.51051,0.464132,0.535868,-170.095
-177.602,1,0.301352,2,3,0,178.698,0.470668,0.17458,1.19075,0.524347,0.901222,1,1,1,0,-0.00335874,0.00177789,0.528632,0.477091,0.522909,-170.808
-178.042,0.898772,0.301352,3,7,0,180.385,0.372047,0.0989252,1.10398,0.320477,1.16648,1,1,1,1,-0.0115854,0.00727509,0.486222,0.488264,0.511736,-171.636
-178.192,0.999479,0.301352,3,7,0,178.886,0.363606,0.145649,1.15679,0.781528,2.46663,0,1,1,1,-0.0127459,0.00811143,0.484014,0.482847,0.517153,-171.262
-178.758,0.984177,0.301352,3,15,0,179.466,0.813499,0.0137389,1.01383,0.0795348,13.8635,0,1,1,0,-1.19846e-06,2.23514e-07,0.814525,0.497202,0.502798,-172.371
-178.864,0.999413,0.301352,2,3,0,178.875,0.825322,0.0133296,1.01342,0.962995,11.2363,1,1,0,1,-7.19192e-07,1.25627e-07,0.826118,0.497247,0.502753,-172.376
-178.848,0.999993,0.301352,2,3,0,178.88,0.826695,0.0137301,1.01382,0.189248,2.25127,1,1,0,1,-6.76226e-07,1.17193e-07,0.827468,0.49716,0.50284,-172.369
-180.022,0.998336,0.301352,3,15,0,180.687,0.619671,0.00214568,1.00215,0.414177,0.833207,1,0,1,1,-0.000286384,0.00010892,0.635621,0.499659,0.500341,-172.564
-180.454,0.995988,0.301352,2,7,0,181.203,0.57826,0.00145585,1.00146,0.434561,2.38538,1,1,1,0,-0.000622978,0.000262735,0.602068,0.499781,0.500219,-172.574
-179.479,0.990136,0.301352,3,11,0,181.423,0.773732,0.00493841,1.00495,0.653389,10.7317,0,1,0,1,-5.37746e-06,1.21675e-06,0.775894,0.499042,0.500958,-172.516
-182.909,0.962252,0.301352,3,15,0,183.778,0.967124,0.0017196,1.00172,0.565507,0.287637,1,0,1,1,-1.31989e-12,4.33928e-14,0.967125,0.499584,0.500416,-172.562
-182.366,0.999512,0.301352,3,7,0,183.482,0.9273,0.00110306,1.0011,0.179123,6.12463,0,1,1,1,-7.23853e-10,5.2624e-11,0.927326,0.499744,0.500256,-172.574
-180.06,0.998941,0.301352,4,15,0,183.535,0.955262,0.0298147,1.03026,0.862632,3.68249,0,1,1,1,-1.53319e-11,6.8592e-13,0.955266,0.49288,0.50712,-172.061
-178.828,0.996383,0.301352,4,15,0,180.73,0.813172,0.0126388,1.01272,0.510861,7.9238,1,1,0,1,-1.2149e-06,2.26976e-07,0.814205,0.497427,0.502573,-172.389
-178.65,0.99698,0.301352,4,15,0,179.876,0.866624,0.0275789,1.02796,0.990411,2.91838,0,1,1,1,-8.69924e-08,1.16027e-08,0.866904,0.494023,0.505977,-172.134
-179.111,0.996547,0.301352,4,15,0,180.05,0.409642,0.0125531,1.01263,0.549728,5.44469,1,1,1,1,-0.00743173,0.00438738,0.498954,0.498457,0.501543,-172.456
-178.671,0.983362,0.301352,3,9,0,180.624,0.899217,0.0754496,1.07837,0.542713,11.3077,1,1,1,1,-9.58079e-09,9.65579e-10,0.899311,0.483043,0.516957,-171.358
-177.205,0.993232,0.301352,3,15,0,183.638,0.586835,0.148801,1.16044,0.0666964,12.2456,0,1,1,1,-0.000534057,0.000220654,0.608818,0.477387,0.522613,-170.838
-178.613,0.968972,0.301352,3,7,0,178.705,0.851952,0.023794,1.02408,0.684939,8.16119,1,1,0,1,-1.97265e-07,2.92047e-08,0.852372,0.49493,0.50507,-172.2
-178.694,0.985869,0.301352,3,7,0,180.741,0.580601,0.297645,1.34668,0.012933,8.68544,1,1,0,1,-0.000597529,0.000250603,0.6039,0.455228,0.544772,-169.58
-178.114,1,0.301352,4,15,0,179.225,0.498875,0.24752,1.28085,0.907502,11.2166,1,1,0,1,-0.00224568,0.00112537,0.545589,0.466428,0.533572,-170.162
-178.336,0.993435,0.301352,3,7,0,178.504,0.534283,0.272123,1.31275,0.725494,14.3954,0,1,1,1,-0.00130563,0.000608053,0.56933,0.461434,0.538566,-169.888
-178.449,0.980892,0.301352,1,1,0,178.551,0.530881,0.280869,1.32428,0.828486,13.7793,0,1,0,1,-0.00137812,0.000646504,0.56694,0.460371,0.539629,-169.836
-179.325,0.828489,0.301352,1,1,0,179.354,0.521255,0.340828,1.40611,0.587233,9.07755,1,1,1,1,-0.00160215,0.000767021,0.560299,0.452538,0.547462,-169.488
-178.933,1,0.301352,3,15,0,180.023,0.773846,0.00885135,1.00889,0.565306,1.68678,1,1,1,1,-5.35651e-06,1.2114e-06,0.776004,0.498283,0.501717,-172.455
-177.136,0.999717,0.301352,4,15,0,179.935,0.620004,0.0661761,1.06841,0.401965,6.3998,1,1,1,0,-0.000284495,0.000108107,0.635901,0.489486,0.510514,-171.727
-177.925,0.986132,0.301352,3,7,0,177.99,0.394075,0.0742033,1.07703,0.532836,5.59615,0,1,0,1,-0.00896611,0.00543278,0.493125,0.491019,0.508981,-171.836
-177.768,0.99478,0.301352,3,7,0,178.642,0.483269,0.037447,1.03816,0.521992,0.606596,1,0,1,0,-0.00281441,0.00145429,0.535977,0.495009,0.504991,-172.155
-177.731,0.99825,0.301352,3,15,0,178.071,0.626232,0.0254247,1.02575,0.5124,7.08071,0,1,0,0,-0.000251115,9.38586e-05,0.641145,0.495926,0.504074,-172.247
-177.377,0.989458,0.301352,4,15,0,179.718,0.542687,0.0495741,1.05082,0.656021,6.51133,0,1,1,1,-0.00114034,0.000521493,0.575325,0.492884,0.507116,-171.982
-177.925,0.97226,0.301352,3,7,0,179.253,0.470048,0.218055,1.24366,0.491716,13.7034,1,1,1,0,-0.0033877,0.00179532,0.52828,0.471417,0.528583,-170.457
-177.907,1,0.301352,4,15,0,178.118,0.436451,0.194916,1.21521,0.270079,1.25069,1,1,0,1,-0.00530616,0.00299028,0.510717,0.475392,0.524608,-170.716
-179.138,0.92353,0.301352,4,15,0,179.865,0.772428,0.00704375,1.00707,0.312027,10.2743,0,1,1,1,-5.62216e-06,1.27945e-06,0.774638,0.498636,0.501364,-172.483
-177.12,0.980873,0.301352,3,15,0,180.729,0.622151,0.127394,1.13586,0.719636,10.4946,0,1,1,1,-0.000272583,0.000102995,0.637703,0.47971,0.52029,-171.011
-177.514,0.989481,0.301352,3,7,0,177.661,0.76965,0.0629992,1.06503,0.0585833,2.91148,1,1,0,1,-6.1756e-06,1.42255e-06,0.771966,0.487844,0.512156,-171.653
-178.996,0.960615,0.301352,3,11,0,180.167,0.607408,0.00623318,1.00625,0.108832,5.11127,0,1,1,1,-0.000363789,0.000142821,0.625442,0.499026,0.500974,-172.509
-178.752,0.999997,0.301352,2,3,0,179.007,0.604797,0.00809237,1.00813,0.649622,4.15667,0,1,1,0,-0.000382407,0.000151128,0.6233,0.49874,0.50126,-172.484
-177.537,0.989838,0.301352,3,15,0,179.793,0.442326,0.0908874,1.09515,0.695156,14.2212,0,1,0,1,-0.00491656,0.00274183,0.513571,0.488444,0.511556,-171.622
-177.105,1,0.301352,3,7,0,177.591,0.588062,0.0761226,1.07909,0.048277,9.40085,1,1,1,0,-0.000522275,0.000215145,0.609792,0.488407,0.511593,-171.634
-177.093,0.998994,0.301352,4,15,0,177.245,0.637866,0.11371,1.12043,0.608599,12.0847,1,1,1,0,-0.000197698,7.15932e-05,0.651065,0.481506,0.518494,-171.143
-177.228,0.996118,0.301352,2,7,0,177.339,0.708877,0.104213,1.10984,0.97953,4.75989,0,1,0,1,-3.74793e-05,1.09111e-05,0.714575,0.481393,0.518607,-171.167
-177.164,1,0.301352,2,3,0,177.23,0.686852,0.105126,1.11085,0.456632,6.91602,0,1,1,1,-6.5471e-05,2.05021e-05,0.694393,0.48176,0.51824,-171.183
-177.328,0.995143,0.301352,3,7,0,177.589,0.484379,0.120794,1.12839,0.014804,0.691157,1,0,1,1,-0.00277027,0.00142841,0.536643,0.483883,0.516117,-171.275
-177.986,0.982465,0.301352,3,7,0,178.227,0.617368,0.238251,1.26903,0.82995,7.80835,1,1,0,0,-0.000299728,0.000114685,0.633695,0.462345,0.537655,-169.941
-177.473,0.994291,0.301352,3,7,0,178.445,0.462326,0.0765152,1.07952,0.414602,10.7952,0,1,1,0,-0.00376619,0.00202498,0.523982,0.49005,0.50995,-171.746
-177.585,0.989947,0.301352,3,7,0,178.294,0.540792,0.0363351,1.037,0.447083,1.02217,1,1,1,1,-0.00117595,0.000540008,0.573962,0.494797,0.505203,-172.141
-177.151,0.984993,0.301352,2,5,0,178.633,0.53406,0.100652,1.10589,0.549007,14.9936,0,1,0,0,-0.00131029,0.000610519,0.569172,0.485715,0.514285,-171.415
-177.723,0.979494,0.301352,4,15,0,178.542,0.6903,0.0273144,1.02769,0.416859,12.9627,0,1,1,0,-6.01628e-05,1.86324e-05,0.697527,0.495237,0.504763,-172.2
-177.584,0.992952,0.301352,2,7,0,178.845,0.782033,0.062291,1.06427,0.352468,1.60788,0,1,0,1,-4.02555e-06,8.77436e-07,0.783905,0.487795,0.512205,-171.653
-177.323,0.999847,0.301352,3,11,0,177.641,0.486326,0.122179,1.12996,0.320052,9.62704,0,1,1,1,-0.00269431,0.001384,0.537816,0.483661,0.516339,-171.259
-177.199,0.999888,0.301352,3,7,0,177.441,0.627925,0.143993,1.15488,0.820807,0.848301,1,1,1,1,-0.000242645,9.02819e-05,0.642579,0.476893,0.523107,-170.822
-177.853,0.933043,0.301352,2,7,0,179.808,0.751846,0.17253,1.18831,0.764427,10.3561,1,1,0,0,-1.09774e-05,2.72409e-06,0.75493,0.467484,0.532516,-170.299
-177.327,0.982544,0.301352,1,3,0,178.247,0.712486,0.127789,1.13631,0.826106,6.10573,1,1,1,0,-3.40622e-05,9.79335e-06,0.717917,0.477082,0.522918,-170.877
-177.198,0.997289,0.301352,3,15,0,177.829,0.576079,0.146334,1.15758,0.205744,3.91798,0,1,1,1,-0.000647515,0.000274495,0.600369,0.478074,0.521926,-170.881
-177.478,0.98512,0.301352,4,15,0,177.838,0.746846,0.052286,1.05368,0.757729,8.36751,0,1,0,0,-1.28028e-05,3.24108e-06,0.750176,0.490195,0.509805,-171.82
-178.501,0.989301,0.301352,3,7,0,178.586,0.818755,0.0195404,1.01973,0.327758,3.74107,1,1,1,1,-9.59091e-07,1.7383e-07,0.819674,0.495996,0.504004,-172.278
-179.114,0.993943,0.301352,3,7,0,179.654,0.360071,0.0199274,1.02013,0.0653758,12.0489,1,1,0,0,-0.0132599,0.00848536,0.483163,0.497659,0.502341,-172.39
-178.253,0.986058,0.301352,3,7,0,180.148,0.478334,0.0208448,1.02106,0.120417,13.1428,0,1,0,1,-0.00301794,0.00157436,0.533055,0.497238,0.502762,-172.347
-178.951,0.982348,0.301352,3,15,0,179.698,0.836391,0.0132562,1.01334,0.156924,13.7383,0,1,1,1,-4.31285e-07,7.05621e-08,0.837009,0.497226,0.502774,-172.375
-178.989,0.997158,0.301352,4,15,0,179.953,0.519601,0.00767904,1.00771,0.976113,0.845709,1,0,0,1,-0.00164361,0.000789587,0.559176,0.49893,0.50107,-172.498
-177.319,0.998112,0.301352,3,7,0,179.134,0.627892,0.0456666,1.04673,0.357893,5.04315,1,1,1,1,-0.00024281,9.03517e-05,0.642551,0.492668,0.507332,-171.981
-177.2,0.999789,0.301352,3,7,0,177.38,0.680201,0.0644945,1.06662,0.6441,2.94146,0,1,1,1,-7.68581e-05,2.45791e-05,0.688377,0.488904,0.511096,-171.702
-178.916,0.973343,0.301352,3,11,0,179.18,0.908455,0.0437379,1.04471,0.0663454,2.38773,0,1,1,1,-4.48436e-09,4.1052e-10,0.90852,0.490067,0.509933,-171.85
-181.373,0.996696,0.301352,3,7,0,181.476,0.982915,0.126633,1.135,0.764736,4.15299,1,1,1,1,-7.13517e-15,1.21903e-16,0.982915,0.468923,0.531077,-170.496
-178.393,0.970146,0.301352,3,11,0,183.522,0.812195,0.0212041,1.02143,0.832701,9.35734,1,1,1,1,-1.26528e-06,2.37627e-07,0.813249,0.495689,0.504311,-172.253
-177.062,0.998075,0.301352,4,15,0,179.24,0.624515,0.0932688,1.09776,0.800755,12.0962,1,1,1,0,-0.000259962,9.76116e-05,0.639695,0.485095,0.514905,-171.396
-177.202,0.995024,0.301352,2,7,0,177.369,0.696753,0.0724113,1.0751,0.499683,5.40472,1,1,0,1,-5.1219e-05,1.5532e-05,0.703418,0.48727,0.51273,-171.585
-179.391,0.962168,0.301352,3,11,0,179.904,0.939329,0.0697717,1.07226,0.47757,2.2537,1,1,1,0,-1.72484e-10,1.04647e-11,0.939342,0.483621,0.516379,-171.409
-178.098,0.999909,0.301352,2,5,0,179.596,0.852002,0.0704489,1.07299,0.0732623,9.54322,0,1,1,1,-1.9674e-07,2.91171e-08,0.852421,0.484991,0.515009,-171.476
-178.842,0.980888,0.301352,4,15,0,179.994,0.382758,0.0216071,1.02184,0.746066,10.1365,0,1,0,0,-0.0102415,0.0063215,0.489376,0.497412,0.502588,-172.366
-178.809,1,0.301352,1,1,0,178.877,0.389189,0.0210965,1.02132,0.883239,7.71281,0,1,1,0,-0.00949939,0.00580234,0.491455,0.497458,0.502542,-172.37
-178.996,0.994954,0.301352,4,15,0,179.639,0.888132,0.0237028,1.02399,0.500517,0.336783,1,1,1,1,-2.18146e-08,2.44036e-09,0.888273,0.494737,0.505263,-172.19
-179.421,0.997949,0.301352,3,7,0,179.97,0.900275,0.0166521,1.01679,0.180737,5.67642,0,1,1,1,-8.81513e-09,8.79086e-10,0.900365,0.496252,0.503748,-172.306
-177.537,0.998864,0.301352,4,15,0,180.104,0.713255,0.160025,1.17354,0.0752484,10.7714,0,1,1,1,-3.33705e-05,9.56884e-06,0.71863,0.471283,0.528717,-170.506
-177.947,0.995395,0.301352,4,15,0,178.602,0.453775,0.0358783,1.03653,0.0334551,5.9675,0,1,0,1,-0.00422646,0.0023086,0.519402,0.495379,0.504621,-172.186
-178.03,0.999726,0.301352,4,15,0,178.588,0.704368,0.0191766,1.01936,0.862868,4.96108,0,1,0,1,-4.21619e-05,1.24644e-05,0.710412,0.496594,0.503406,-172.312
-178.3,0.993313,0.301352,2,7,0,179.353,0.647935,0.0130044,1.01309,0.765282,12.3763,1,1,1,1,-0.000159661,5.6211e-05,0.659774,0.497856,0.502144,-172.411
-177.753,0.983625,0.301352,2,7,0,179.353,0.52654,0.0306013,1.03107,0.198947,8.33047,1,1,1,1,-0.0014756,0.000698637,0.563923,0.495697,0.504303,-172.216
-177.31,0.997508,0.301352,4,15,0,178.119,0.631549,0.0464476,1.04754,0.573655,12.3729,1,1,1,1,-0.000225337,8.30256e-05,0.64566,0.492506,0.507494,-171.969
-177.263,0.99938,0.301352,3,7,0,177.422,0.693461,0.0586421,1.0604,0.289818,14.5885,1,1,1,0,-5.56273e-05,1.7052e-05,0.700408,0.489734,0.510266,-171.769
-178.317,0.951365,0.301352,4,15,0,181.021,0.41386,0.0306403,1.03111,0.32329,7.60562,1,1,0,1,-0.00705633,0.004136,0.500664,0.496219,0.503781,-172.26
-177.088,0.999925,0.301352,3,7,0,178.468,0.567098,0.100051,1.10523,0.186939,7.00164,1,1,1,1,-0.000757463,0.000327907,0.593452,0.485179,0.514821,-171.383
-177.75,0.984181,0.301352,3,7,0,178.136,0.442153,0.175882,1.1923,0.0431158,4.64935,1,1,1,1,-0.00492768,0.00274889,0.513485,0.477653,0.522347,-170.856
-177.12,0.99022,0.301352,3,7,0,178.241,0.67347,0.0943172,1.09891,0.0873979,2.64152,0,1,1,1,-9.0081e-05,2.94141e-05,0.682329,0.483919,0.516081,-171.33
-178.551,0.982466,0.301352,3,7,0,178.982,0.403283,0.245281,1.27798,0.751668,12.6179,1,1,1,1,-0.0080294,0.00479128,0.496481,0.470084,0.529916,-170.444
-177.764,0.998977,0.301352,3,7,0,179.301,0.442289,0.0521718,1.05356,0.457159,8.80879,1,1,0,1,-0.00491895,0.00274335,0.513552,0.493366,0.506634,-172.017
-177.264,1,0.301352,3,7,0,177.805,0.717922,0.0717917,1.07443,0.282415,13.3002,1,1,0,1,-2.94236e-05,8.29975e-06,0.722968,0.487028,0.512972,-171.575
-181.216,0.945892,0.301352,3,7,0,182.342,0.277476,0.344627,1.41146,0.804877,4.33498,0,1,1,1,-0.0311962,0.02254,0.476856,0.461679,0.538321,-170.464
-179.503,1,0.301352,2,3,0,181.42,0.286194,0.210218,1.23395,0.132189,13.2686,0,1,1,1,-0.0286694,0.0204644,0.476214,0.476497,0.523503,-171.031
-177.42,0.99438,0.301352,3,7,0,180.024,0.609903,0.0392725,1.04005,0.305934,14.3826,1,1,1,1,-0.000346734,0.00013526,0.627497,0.493843,0.506157,-172.072
-177.356,0.997682,0.301352,3,15,0,177.848,0.560797,0.0480007,1.04917,0.58361,14.9314,1,1,1,1,-0.000843814,0.000370606,0.588676,0.492946,0.507054,-171.99
-177.217,0.993786,0.301352,3,7,0,177.835,0.689087,0.0646377,1.06677,0.908517,9.86104,1,1,1,1,-6.19865e-05,1.92724e-05,0.696423,0.488749,0.511251,-171.693
-177.066,0.999823,0.301352,2,7,0,177.249,0.62454,0.0877723,1.09174,0.743771,13.8029,1,1,0,0,-0.00025983,9.75556e-05,0.639716,0.485972,0.514028,-171.461
-178.006,0.97639,0.301352,2,7,0,178.763,0.739952,0.0222364,1.02249,0.601332,10.4976,0,1,0,1,-1.57477e-05,4.09517e-06,0.743644,0.495866,0.504134,-172.258
-177.659,0.940883,0.301352,2,7,0,181.331,0.780389,0.122964,1.13084,0.334594,2.25899,1,1,1,1,-4.26699e-06,9.37077e-07,0.782316,0.47597,0.52403,-170.839
-177.174,0.999939,0.301352,3,7,0,177.845,0.68077,0.115116,1.122,0.0171938,6.76806,1,1,1,1,-7.58223e-05,2.42048e-05,0.68889,0.480187,0.519813,-171.071
-178.343,0.954638,0.301352,3,7,0,180.572,0.37345,0.0463689,1.04746,0.338858,1.29791,0,0,0,1,-0.0114014,0.00714354,0.486613,0.494491,0.505509,-172.122
-177.517,0.97727,0.301352,2,7,0,179.768,0.775366,0.0710937,1.07368,0.427052,14.0551,1,1,1,1,-5.08413e-06,1.14207e-06,0.777468,0.486185,0.513815,-171.534
-177.176,0.994133,0.301352,3,11,0,178.153,0.626426,0.0601295,1.06197,0.582685,12.5228,1,1,0,1,-0.000250133,9.34432e-05,0.641309,0.490365,0.509635,-171.798
-177.229,0.986066,0.301352,2,7,0,177.979,0.701248,0.0681866,1.07057,0.584331,14.3379,1,1,0,1,-4.56898e-05,1.36499e-05,0.707541,0.487942,0.512058,-171.636
-177.327,0.997989,0.301352,3,7,0,177.448,0.553164,0.0518327,1.0532,0.929306,14.1435,0,1,0,0,-0.000959552,0.000428762,0.58298,0.492459,0.507541,-171.949
-177.317,0.999058,0.301352,3,7,0,177.563,0.651459,0.0465134,1.04761,0.194262,14.3587,1,1,0,1,-0.000147927,5.15585e-05,0.662848,0.492295,0.507705,-171.957
-178.911,0.938123,0.301352,2,5,0,180.661,0.342716,0.0315847,1.03209,0.372126,2.1238,1,1,1,1,-0.0160416,0.0105439,0.479641,0.496339,0.503661,-172.283
-179.674,0.998403,0.301352,4,15,0,180.259,0.935677,0.026221,1.02657,0.0459031,5.77417,0,1,0,0,-2.74262e-10,1.76413e-11,0.935693,0.493867,0.506133,-172.131
-178.648,0.998604,0.301352,4,15,0,180.069,0.348962,0.0415933,1.04247,0.92989,5.92547,0,1,1,1,-0.0149893,0.0097586,0.480782,0.495157,0.504843,-172.184
-178.245,1,0.301352,3,15,0,178.858,0.422221,0.0312235,1.03172,0.879214,8.44026,1,1,1,1,-0.00635924,0.00367424,0.50421,0.496114,0.503886,-172.251
-178.612,0.981102,0.301352,4,15,0,179.772,0.870079,0.136169,1.14588,0.419994,2.45907,0,1,1,1,-7.0787e-08,9.19673e-09,0.870331,0.470407,0.529593,-170.537
-178.51,0.876763,0.301352,3,7,0,182.344,0.867233,0.034823,1.03544,0.281841,1.2216,0,0,1,0,-8.39233e-08,1.11423e-08,0.867508,0.492448,0.507552,-172.016
-177.977,0.999825,0.301352,4,15,0,178.923,0.491167,0.0271452,1.02752,0.92492,12.0161,1,1,0,1,-0.00251298,0.00127869,0.540772,0.496347,0.503653,-172.27
-177.398,0.999748,0.301352,3,7,0,178.026,0.677503,0.0425901,1.04351,0.870661,12.4179,0,1,1,1,-8.19418e-05,2.64259e-05,0.685948,0.492698,0.507302,-171.995
-179.071,0.966756,0.301352,3,11,0,179.617,0.922015,0.0847666,1.08846,0.254713,10.0143,1,1,1,0,-1.26197e-09,9.84155e-11,0.922049,0.48047,0.51953,-171.194
-179.24,0.998012,0.301352,2,3,0,179.278,0.926589,0.100807,1.10606,0.942325,5.85924,1,1,1,1,-7.81933e-10,5.74028e-11,0.926616,0.476665,0.523335,-170.949
-180.049,0.999895,0.301352,3,7,0,180.193,0.963007,0.0742701,1.0771,0.601302,4.81039,1,1,1,1,-3.37777e-12,1.24954e-13,0.963009,0.482127,0.517873,-171.316
-178.515,0.996599,0.301352,3,15,0,182.171,0.367702,0.0388273,1.03959,0.380464,2.92883,0,1,1,1,-0.0121711,0.00769578,0.485054,0.49541,0.50459,-172.199
-178.551,0.999869,0.301352,2,3,0,178.593,0.36725,0.0371248,1.03782,0.794442,9.21609,1,1,0,0,-0.0122335,0.00774078,0.484936,0.495613,0.504387,-172.216
-177.918,0.993673,0.301352,1,3,0,178.878,0.43799,0.0426064,1.04353,0.605813,9.98239,1,1,0,1,-0.00520168,0.0029234,0.511455,0.494608,0.505392,-172.121
-177.954,0.999189,0.301352,4,15,0,178.574,0.79572,0.0340557,1.03464,0.565909,14.7828,1,1,0,1,-2.43367e-06,4.97152e-07,0.797178,0.493213,0.506787,-172.06
-177.458,0.999677,0.301352,3,7,0,178.221,0.754504,0.0597716,1.06159,0.631181,13.6262,0,1,0,0,-1.01019e-05,2.47998e-06,0.757463,0.488683,0.511317,-171.709
-178.282,0.975604,0.301352,3,9,0,179.435,0.53875,0.0155147,1.01564,0.442567,9.08915,0,1,0,1,-0.0012154,0.000560604,0.5725,0.497784,0.502216,-172.397
-179.82,0.991002,0.301352,3,9,0,181.114,0.726581,0.00292372,1.00293,0.460932,6.51295,0,1,0,1,-2.3159e-05,6.33211e-06,0.731058,0.499466,0.500534,-172.549
-178.352,0.98243,0.301352,3,11,0,180.422,0.659986,0.0123446,1.01242,0.54201,2.39539,0,1,0,1,-0.000122561,4.16724e-05,0.670338,0.497932,0.502068,-172.418
-178.589,0.999515,0.301352,2,3,0,178.604,0.652251,0.00947803,1.00952,0.735941,1.26251,1,1,1,0,-0.000145396,5.05614e-05,0.66354,0.498428,0.501572,-172.46
-178.927,0.99392,0.301352,3,15,0,179.1,0.780046,0.0091942,1.00924,0.342234,11.9739,0,1,1,1,-4.31897e-06,9.49976e-07,0.781984,0.498203,0.501797,-172.448
-178.68,0.9963,0.301352,4,15,0,179.579,0.319201,0.0705708,1.07312,0.815951,0.0871212,1,1,0,1,-0.0205709,0.0140046,0.47667,0.491954,0.508046,-171.949
-178.157,1,0.301352,2,3,0,178.725,0.372264,0.0661971,1.06844,0.720194,13.8995,1,1,0,1,-0.0115568,0.00725462,0.486282,0.492144,0.507856,-171.933
-177.708,0.993285,0.301352,3,15,0,178.942,0.7976,0.0567444,1.05839,0.621579,13.0647,1,1,0,1,-2.26495e-06,4.58426e-07,0.799007,0.488667,0.511333,-171.721
-178.365,0.993712,0.301352,3,7,0,178.498,0.393421,0.0352394,1.03587,0.226615,1.70035,1,1,0,1,-0.00903604,0.00548108,0.492897,0.495737,0.504263,-172.222
-182.489,0.897047,0.301352,3,7,0,182.836,0.12914,0.0547125,1.05624,0.0541196,4.62091,1,1,1,1,-0.107553,0.0936633,0.54807,0.493975,0.506025,-172.309
-178.314,0.999574,0.301352,3,7,0,182.856,0.786427,0.191787,1.21141,0.708316,9.97724,0,1,1,1,-3.43749e-06,7.34155e-07,0.788158,0.462282,0.537718,-170.022
