# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_runs_model
# start_datetime = 2024-03-06 12:56:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/Rtmpcyw0ct/standata-6c55d8ee9d7.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-202403061356-2-59a0d6.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-profile-202403061356-2-4351f5.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_runs_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,log_inv_tau,invTau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post,tau_post,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.237721
# Diagonal elements of inverse mass matrix:
# 0.256109, 2.06682
-1600.88,0.999983,0.237721,3,7,0,1601.58,0.62352,0.00128556,1.00129,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.86,0.994498,0.237721,3,15,0,1601.49,0.591475,0.00129941,1.0013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.82,0.999994,0.237721,3,7,0,1600.93,0.581351,0.00137454,1.00138,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.99,0.97902,0.237721,2,7,0,1603.3,0.674086,0.00465959,1.00467,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.83,0.99212,0.237721,2,7,0,1600.9,0.690966,0.0071847,1.00721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.86,0.995329,0.237721,3,15,0,1601.15,0.387716,0.0302457,1.03071,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.98,0.956765,0.237721,4,15,0,1602.15,0.707995,0.00179789,1.0018,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.15,0.995753,0.237721,3,15,0,1601.45,0.666274,0.00110953,1.00111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.56,0.984919,0.237721,4,15,0,1604.56,0.520891,0.000776082,1.00078,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.6,0.999918,0.237721,1,1,0,1601.6,0.520497,0.000742645,1.00074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.42,0.994327,0.237721,3,15,0,1601.95,0.506244,0.00097382,1.00097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.46,0.999754,0.237721,4,15,0,1602.27,0.644826,0.000733425,1.00073,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.58,0.985631,0.237721,3,15,0,1603.75,0.42657,0.000571167,1.00057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.44,1,0.237721,2,3,0,1602.63,0.436905,0.000594241,1.00059,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.23,0.999582,0.237721,4,15,0,1602.57,0.598458,0.0420576,1.04295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.08,0.986827,0.237721,2,3,0,1600.66,0.628704,0.0376944,1.03841,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.04,0.997282,0.237721,4,15,0,1601.57,0.615073,0.00338423,1.00339,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.9,0.994846,0.237721,3,11,0,1600.99,0.648263,0.00447697,1.00449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.76,0.999536,0.237721,1,3,0,1599.98,0.642891,0.00533199,1.00535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.56,0.997672,0.237721,4,15,0,1600.65,0.426696,0.0338587,1.03444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.33,0.920771,0.237721,4,15,0,1603.94,0.51149,0.00103929,1.00104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.32,1,0.237721,4,15,0,1601.47,0.534234,0.000930479,1.00093,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.86,0.99952,0.237721,3,7,0,1601.67,0.553297,0.00142136,1.00142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.27,0.996477,0.237721,3,15,0,1601.15,0.649219,0.00278058,1.00278,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.35,0.997643,0.237721,3,11,0,1600.39,0.613261,0.0108572,1.01092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.18,0.98842,0.237721,3,7,0,1600.96,0.44164,0.0269813,1.02735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.64,0.999138,0.237721,3,15,0,1600.58,0.666277,0.00773456,1.00776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.58,0.991031,0.237721,4,15,0,1601.25,0.414356,0.00685253,1.00688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.57,0.998265,0.237721,4,15,0,1601.28,0.649821,0.0077053,1.00774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.44,0.999235,0.237721,3,7,0,1599.74,0.658509,0.0155008,1.01562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.91,0.98254,0.237721,3,7,0,1601.07,0.790476,0.0159331,1.01606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.61,0.995636,0.237721,4,15,0,1601.81,0.493541,0.0148568,1.01497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.43,0.999216,0.237721,3,15,0,1599.81,0.552699,0.00997235,1.01002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.29,0.978959,0.237721,3,11,0,1601.49,0.600915,0.0156496,1.01577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.33,0.958025,0.237721,3,7,0,1601.98,0.613759,0.0183203,1.01849,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.5,0.997841,0.237721,3,7,0,1599.51,0.643657,0.00854156,1.00858,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.58,0.998261,0.237721,3,15,0,1599.96,0.537718,0.00798919,1.00802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.45,0.99802,0.237721,3,15,0,1600.08,0.65858,0.0161107,1.01624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.63,0.992978,0.237721,4,15,0,1600.01,0.53587,0.0073915,1.00742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.6,0.999719,0.237721,4,15,0,1599.84,0.659372,0.0233897,1.02367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.82,0.996888,0.237721,3,15,0,1600.45,0.464825,0.013438,1.01353,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.23,0.996651,0.237721,3,7,0,1600.29,0.432609,0.0255895,1.02592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.83,0.961413,0.237721,3,15,0,1601.72,0.4484,0.00304839,1.00305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.24,0.99444,0.237721,1,3,0,1601.56,0.42511,0.00245723,1.00246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.27,0.999549,0.237721,3,7,0,1601.67,0.462428,0.00541727,1.00543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.59,1,0.237721,3,7,0,1600.41,0.56513,0.00675519,1.00678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.41,1,0.237721,3,7,0,1599.61,0.589305,0.00896627,1.00901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.46,0.999645,0.237721,3,7,0,1599.47,0.599151,0.00808843,1.00812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.62,0.998187,0.237721,3,15,0,1599.8,0.520046,0.00864313,1.00868,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.15,0.987499,0.237721,4,15,0,1601.37,0.679382,0.00118975,1.00119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.59,0.986881,0.237721,3,11,0,1603.93,0.823479,0.00967752,1.00972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.01,0.998476,0.237721,2,7,0,1602.47,0.795248,0.00956634,1.00961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.81,0.988194,0.237721,3,11,0,1603.14,0.551829,0.00149837,1.0015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.87,0.99936,0.237721,3,11,0,1601.12,0.643016,0.0323768,1.03291,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.1,0.837974,0.237721,3,7,0,1604.78,0.787761,0.00575484,1.00577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.87,0.997283,0.237721,3,7,0,1602.01,0.829387,0.00658722,1.00661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1603.98,0.997546,0.237721,4,15,0,1604.18,0.903959,0.00950519,1.00955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1604.14,0.995482,0.237721,3,7,0,1604.49,0.900194,0.00462632,1.00464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.11,0.995823,0.237721,3,15,0,1605.56,0.640683,0.0373548,1.03806,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.71,0.96667,0.237721,2,3,0,1600.83,0.630161,0.0484702,1.04966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.95,1,0.237721,2,3,0,1600.93,0.658265,0.0324518,1.03298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.51,0.993734,0.237721,2,3,0,1600.16,0.620957,0.0252321,1.02555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.58,0.935153,0.237721,3,7,0,1602.32,0.504227,0.0118889,1.01196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.38,0.996283,0.237721,3,15,0,1600.37,0.54338,0.0134469,1.01354,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.41,0.985089,0.237721,3,7,0,1601.08,0.442433,0.0337572,1.03433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.12,0.99075,0.237721,3,15,0,1601.31,0.521532,0.0382663,1.03901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.74,0.999107,0.237721,3,7,0,1600.35,0.486771,0.0232236,1.0235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.36,0.999897,0.237721,3,7,0,1599.83,0.547379,0.0168564,1.017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.65,0.988965,0.237721,3,15,0,1600.67,0.68217,0.0199742,1.02018,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.47,0.971436,0.237721,3,15,0,1601.16,0.611066,0.0079866,1.00802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.91,0.991573,0.237721,2,7,0,1600.26,0.640815,0.00425254,1.00426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.39,0.998754,0.237721,3,11,0,1600.03,0.543529,0.0183607,1.01853,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.53,0.996064,0.237721,3,7,0,1599.62,0.562615,0.0263797,1.02673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.06,0.981736,0.237721,3,15,0,1600.43,0.615275,0.0381598,1.0389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.44,0.993511,0.237721,2,3,0,1600.21,0.592749,0.0239533,1.02424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.42,0.999396,0.237721,3,15,0,1599.74,0.652842,0.0162002,1.01633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.61,0.986834,0.237721,2,7,0,1600.32,0.566106,0.00654163,1.00656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.35,0.997878,0.237721,2,7,0,1599.79,0.583881,0.0108496,1.01091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.51,0.977394,0.237721,3,7,0,1601.55,0.722437,0.03257,1.03311,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.41,0.934978,0.237721,2,3,0,1601.79,0.711858,0.0494002,1.05064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.91,1,0.237721,1,1,0,1601.36,0.706456,0.0426588,1.04358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.38,0.994733,0.237721,3,15,0,1601.84,0.544069,0.0137137,1.01381,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.68,0.99473,0.237721,3,7,0,1599.78,0.536086,0.00673702,1.00676,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.31,0.999909,0.237721,4,15,0,1599.77,0.611017,0.0132827,1.01337,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.41,0.968926,0.237721,3,7,0,1602.64,0.41796,0.0268842,1.02725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.47,0.995468,0.237721,4,15,0,1601.93,0.657822,0.0110875,1.01115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.52,0.997803,0.237721,3,15,0,1599.77,0.554814,0.0256337,1.02597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.62,0.988758,0.237721,4,15,0,1600.01,0.626376,0.027942,1.02834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.71,0.995793,0.237721,3,15,0,1600.08,0.679187,0.00780289,1.00783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.23,0.993182,0.237721,4,15,0,1600.7,0.580061,0.00269421,1.0027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.14,0.988038,0.237721,4,15,0,1603.56,0.610846,0.000960731,1.00096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.06,0.990939,0.237721,3,15,0,1602.66,0.429373,0.0028883,1.00289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.33,0.993267,0.237721,4,15,0,1602.81,0.320765,0.00395604,1.00396,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.88,0.99546,0.237721,3,15,0,1604.62,0.798607,0.00254368,1.00255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.2,0.999986,0.237721,4,15,0,1602.14,0.706626,0.0297394,1.03019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.84,1,0.237721,4,15,0,1600.83,0.625059,0.0044616,1.00447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.02,0.998514,0.237721,2,3,0,1600.05,0.644454,0.0037169,1.00372,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.81,0.998519,0.237721,4,15,0,1600.45,0.707144,0.0181512,1.01832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.86,0.980031,0.237721,3,15,0,1602.16,0.833377,0.0170436,1.01719,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.12,0.9982,0.237721,3,15,0,1602.58,0.72972,0.0209239,1.02114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.04,0.965119,0.237721,3,7,0,1601.73,0.690221,0.0293954,1.02983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.76,0.97908,0.237721,4,15,0,1601.81,0.362314,0.00342229,1.00343,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.32,0.997445,0.237721,4,15,0,1602.43,0.797539,0.0246328,1.02494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.81,0.999476,0.237721,4,15,0,1601.66,0.374146,0.0125129,1.01259,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.28,0.995753,0.237721,4,15,0,1601.6,0.75229,0.0119124,1.01198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.14,0.994028,0.237721,3,7,0,1601.2,0.794981,0.0068958,1.00692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.6,0.98654,0.237721,4,15,0,1604.08,0.466666,0.00335584,1.00336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.22,1,0.237721,4,15,0,1601.02,0.591551,0.00269363,1.0027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.42,0.993902,0.237721,3,11,0,1600.82,0.602036,0.0232045,1.02348,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.66,0.993875,0.237721,3,15,0,1600.17,0.538883,0.0286413,1.02906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.52,0.999772,0.237721,3,9,0,1599.99,0.660869,0.00971658,1.00976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.02,0.996531,0.237721,4,15,0,1600.26,0.439585,0.0168524,1.017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.24,0.954227,0.237721,4,15,0,1602.52,0.749939,0.00220069,1.0022,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.29,1,0.237721,4,15,0,1601.28,0.685887,0.00340016,1.00341,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.32,0.996959,0.237721,3,15,0,1600.77,0.599074,0.00239388,1.0024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.94,0.996816,0.237721,3,11,0,1600.59,0.541072,0.00445608,1.00447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.45,0.998972,0.237721,3,15,0,1600.07,0.635497,0.00906985,1.00911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.51,0.97682,0.237721,2,7,0,1601.94,0.665815,0.0179179,1.01808,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.22,0.903978,0.237721,3,15,0,1606.48,0.586275,0.0420303,1.04293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.44,1,0.237721,3,7,0,1600.29,0.537786,0.011157,1.01122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.24,0.988811,0.237721,3,7,0,1600.51,0.634028,0.0403838,1.04121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.14,0.933944,0.237721,3,11,0,1601.52,0.554472,0.00323187,1.00324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.27,0.999231,0.237721,3,7,0,1600.36,0.526028,0.0031437,1.00315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.9,0.99383,0.237721,3,11,0,1601.52,0.453336,0.015044,1.01516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.36,0.999949,0.237721,3,7,0,1599.92,0.557899,0.0190743,1.01926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.32,0.956977,0.237721,3,7,0,1601.99,0.475357,0.0373159,1.03802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.53,0.9977,0.237721,4,15,0,1601.28,0.39409,0.0131545,1.01324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.06,0.995421,0.237721,3,15,0,1601.23,0.529496,0.0374336,1.03814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.76,0.914578,0.237721,2,7,0,1602.12,0.497607,0.00832914,1.00836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.59,0.989658,0.237721,3,7,0,1600.67,0.512456,0.0227833,1.02304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.3,0.999333,0.237721,3,15,0,1599.93,0.599693,0.0164864,1.01662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.75,0.973741,0.237721,3,15,0,1601.87,0.802182,0.00326785,1.00327,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.74,1,0.237721,3,7,0,1602.08,0.779975,0.0168015,1.01694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.29,0.951735,0.237721,2,3,0,1602.48,0.795587,0.0423618,1.04327,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.42,0.981651,0.237721,4,15,0,1603.8,0.408183,0.00247349,1.00248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.39,0.997665,0.237721,3,7,0,1601.95,0.439553,0.00611501,1.00613,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.56,0.998186,0.237721,4,15,0,1601.31,0.560381,0.0273248,1.0277,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.51,1,0.237721,4,15,0,1599.58,0.580614,0.00736874,1.0074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.99,0.973989,0.237721,2,7,0,1602.45,0.609001,0.00356494,1.00357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.62,0.998316,0.237721,4,15,0,1600.32,0.688297,0.0125906,1.01267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.51,0.983981,0.237721,4,15,0,1600.88,0.51779,0.0119157,1.01199,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.58,0.996919,0.237721,3,11,0,1599.93,0.655133,0.0233616,1.02364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.49,0.999922,0.237721,4,15,0,1599.85,0.614143,0.00762145,1.00765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.21,0.988407,0.237721,2,7,0,1601.25,0.722527,0.0260088,1.02635,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.4,0.992709,0.237721,2,3,0,1600.42,0.724027,0.0299252,1.03038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.27,0.95247,0.237721,4,15,0,1601.86,0.496504,0.00385153,1.00386,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.69,0.994898,0.237721,2,7,0,1601.22,0.477761,0.00269799,1.0027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.63,0.988135,0.237721,3,7,0,1601.73,0.510491,0.0470393,1.04816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.14,0.99956,0.237721,4,15,0,1601.47,0.656729,0.00337721,1.00338,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.96,0.995397,0.237721,3,11,0,1600.97,0.709389,0.022998,1.02326,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1605.1,0.919878,0.237721,4,15,0,1606.51,0.234744,0.00160992,1.00161,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1604.34,0.999815,0.237721,3,7,0,1605.34,0.263399,0.00159425,1.0016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1603.85,0.999588,0.237721,2,3,0,1604.49,0.283474,0.00161338,1.00161,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
