# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_runs_model
# start_datetime = 2024-03-06 12:59:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/RtmpgrDZRT/standata-75124c3124f4.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-202403061359-2-5736fb.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-profile-202403061359-2-70ed32.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_runs_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,log_inv_tau,invTau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post,tau_post,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.237721
# Diagonal elements of inverse mass matrix:
# 0.256109, 2.06682
-1600.34,0.997247,0.237721,3,7,0,1600.37,0.756657,0.0131788,1.01327,0.506526,0.995517,1273,2487,0.680627,0.733659,1688,1822,-0.00265323,0.000645647,0.999999,0.496714,0.503286,-1727.38
-1602.8,0.987371,0.237721,3,15,0,1603.1,0.867942,0.00813135,1.00816,0.709817,0.895674,1777,2249,0.704317,0.732661,1755,1832,-0.00026397,3.48595e-05,1,0.497968,0.502032,-1729.15
-1602.92,0.997772,0.237721,3,7,0,1603.37,0.867836,0.0203779,1.02059,0.635145,0.998283,1596,2491,0.704295,0.735087,1762,1827,-0.000264783,3.49948e-05,1,0.494907,0.505093,-1724.66
-1601.82,0.988874,0.237721,3,7,0,1603.48,0.825981,0.00625905,1.00628,0.500894,0.816871,1289,2049,0.695505,0.732291,1734,1827,-0.000757451,0.000131811,1,0.498436,0.501564,-1729.86
-1599.68,0.999755,0.237721,3,15,0,1602.29,0.589824,0.00551336,1.00553,0.580942,0.982136,1454,2468,0.643325,0.732144,1609,1832,-0.0166957,0.00684817,0.99992,0.498645,0.501355,-1730.21
-1599.47,0.997326,0.237721,2,7,0,1600.15,0.588571,0.00797354,1.00801,0.536319,0.989075,1342,2471,0.643037,0.73263,1574,1853,-0.0168647,0.00693861,0.999918,0.49804,0.50196,-1729.34
-1599.8,0.997736,0.237721,3,15,0,1599.8,0.659101,0.0288465,1.02927,0.570636,0.99988,1403,2499,0.659059,0.736774,1635,1859,-0.00890129,0.00303444,0.999986,0.492853,0.507147,-1721.93
-1599.33,0.996936,0.237721,3,7,0,1600.05,0.625675,0.0161199,1.01625,0.716809,0.999925,1825,2499,0.651508,0.734242,1608,1831,-0.0122842,0.00459828,0.999966,0.49602,0.50398,-1726.43
-1599.61,0.996956,0.237721,3,7,0,1599.64,0.68231,0.0178621,1.01802,0.598384,0.888909,1465,2213,0.664254,0.734587,1708,1888,-0.00695015,0.00220799,0.999993,0.495566,0.504434,-1725.76
-1599.31,0.999069,0.237721,3,11,0,1599.89,0.571736,0.0168331,1.01698,0.604301,0.94498,1503,2366,0.639164,0.734383,1574,1847,-0.0192328,0.00823673,0.999881,0.495873,0.504127,-1726.23
-1601.93,0.925226,0.237721,2,3,0,1602.79,0.510119,0.0671894,1.0695,0.65677,0.988619,1620,2470,0.624834,0.744501,1572,1891,-0.0293789,0.0143922,0.999593,0.483709,0.516291,-1709.41
-1601.39,1,0.237721,4,15,0,1603.38,0.37008,0.00472481,1.00474,0.730097,0.998892,1815,2493,0.591478,0.731989,1486,1826,-0.058278,0.0367105,0.996301,0.498892,0.501108,-1730.54
-1602.79,0.992273,0.237721,3,7,0,1603.57,0.26602,0.0201887,1.02039,0.7273,0.999863,1805,2498,0.566115,0.735049,1402,1856,-0.0774363,0.0568367,0.987107,0.495409,0.504591,-1725.38
-1603.07,0.998282,0.237721,3,7,0,1603.36,0.254046,0.0168235,1.01697,0.572336,0.999634,1400,2498,0.563172,0.734381,1406,1816,-0.0789832,0.0589178,0.985362,0.496188,0.503812,-1726.52
-1602.57,0.999351,0.237721,2,3,0,1603.25,0.274199,0.0180245,1.01819,0.555015,0.742515,1389,1859,0.568123,0.734619,1444,1817,-0.0762738,0.0553596,0.988199,0.495891,0.504109,-1726.1
-1599.55,0.999295,0.237721,4,31,0,1603.31,0.678315,0.0147709,1.01488,0.590085,0.998742,1458,2497,0.663362,0.733974,1672,1830,-0.00726368,0.00233662,0.999992,0.496334,0.503666,-1726.87
-1599.32,0.999983,0.237721,3,11,0,1599.56,0.563265,0.014627,1.01473,0.655747,0.998985,1614,2498,0.637208,0.733946,1557,1771,-0.020492,0.0089496,0.999858,0.496419,0.503581,-1727.01
-1600.52,0.985973,0.237721,3,15,0,1600.96,0.762062,0.0197834,1.01998,0.65883,0.999754,1658,2497,0.681801,0.734969,1715,1802,-0.00244255,0.000581175,1,0.495066,0.504934,-1725
-1600.63,0.992523,0.237721,3,15,0,1602.19,0.407129,0.00727716,1.0073,0.579929,0.997453,1449,2491,0.600399,0.732492,1523,1824,-0.0503029,0.0298231,0.997796,0.498276,0.501724,-1729.65
-1600.38,0.999783,0.237721,3,7,0,1600.89,0.432269,0.0069688,1.00699,0.649667,0.781962,1635,1951,0.606415,0.732431,1518,1881,-0.044909,0.0254962,0.998487,0.498339,0.501661,-1729.75
-1603.22,0.974871,0.237721,4,15,0,1604.23,0.543651,0.000128306,1.00013,0.505588,0.998132,1264,2497,0.632661,0.731084,1557,1863,-0.0235782,0.0107599,0.999787,0.499969,0.500031,-1732.13
-1600.12,0.997512,0.237721,4,15,0,1603.86,0.510666,0.00422729,1.00424,0.655197,0.922553,1663,2334,0.624962,0.731891,1588,1815,-0.0292793,0.0143274,0.999597,0.498975,0.501025,-1730.68
-1601.17,0.990077,0.237721,3,7,0,1601.41,0.391276,0.00436589,1.00438,0.695666,0.983169,1754,2462,0.59659,0.731918,1494,1843,-0.0537279,0.0327055,0.997235,0.49897,0.50103,-1730.66
-1600.44,0.999643,0.237721,3,7,0,1601.35,0.447673,0.00509701,1.00511,0.698029,0.99989,1779,2497,0.610086,0.732062,1518,1814,-0.041663,0.0230116,0.998811,0.49878,0.50122,-1730.39
-1599.92,0.998011,0.237721,3,15,0,1601.45,0.543425,0.00450753,1.00452,0.576129,0.99546,1457,2485,0.632609,0.731946,1641,1854,-0.023615,0.010782,0.999786,0.4989,0.5011,-1730.58
-1599.61,0.99895,0.237721,3,15,0,1600.13,0.628884,0.00643907,1.00646,0.629918,0.999299,1585,2498,0.652236,0.732327,1620,1835,-0.0119291,0.00442708,0.999969,0.498409,0.501591,-1729.87
-1599.46,0.985657,0.237721,4,15,0,1601.94,0.569371,0.0243512,1.02465,0.682953,0.64676,1692,1595,0.638618,0.735877,1579,1846,-0.0195799,0.00843167,0.999875,0.494032,0.505968,-1723.62
-1599.34,0.992931,0.237721,3,15,0,1599.78,0.627986,0.0170311,1.01718,0.668319,0.984498,1662,2458,0.652033,0.734422,1618,1803,-0.0120278,0.00447453,0.999968,0.495794,0.504206,-1726.11
-1599.32,0.999992,0.237721,3,7,0,1599.35,0.621472,0.0146782,1.01479,0.659271,0.572828,1647,1442,0.650553,0.733956,1610,1847,-0.0127589,0.00482959,0.999962,0.496377,0.503623,-1726.95
-1599.81,0.984321,0.237721,3,11,0,1600.16,0.622189,0.00462349,1.00463,0.566794,0.581104,1442,1476,0.650716,0.731969,1680,1859,-0.0126771,0.00478955,0.999963,0.498859,0.501141,-1730.52
-1599.31,0.987299,0.237721,2,7,0,1601.6,0.569246,0.0167272,1.01687,0.637689,0.999742,1617,2499,0.638589,0.734362,1582,1827,-0.0195983,0.00844205,0.999875,0.495901,0.504099,-1726.27
-1599.4,0.9731,0.237721,2,5,0,1600.52,0.569162,0.00982451,1.00987,0.660578,0.999912,1653,2498,0.63857,0.732995,1621,1894,-0.0196107,0.00844905,0.999875,0.497592,0.502408,-1728.69
-1599.31,0.997559,0.237721,3,15,0,1599.86,0.618996,0.0147044,1.01481,0.659676,0.732772,1634,1836,0.64999,0.733961,1635,1846,-0.0130439,0.00496978,0.99996,0.496372,0.503628,-1726.94
-1599.94,0.990554,0.237721,4,15,0,1600.24,0.46158,0.00975293,1.0098,0.579205,0.994894,1468,2492,0.613389,0.732981,1507,1842,-0.0387914,0.0208861,0.999051,0.497659,0.502341,-1728.77
-1600,0.988218,0.237721,3,11,0,1602.06,0.555448,0.00385053,1.00386,0.509222,0.999221,1233,2496,0.635399,0.731816,1557,1825,-0.0216937,0.00964395,0.999832,0.499058,0.500942,-1730.81
-1600.56,0.994849,0.237721,3,7,0,1600.92,0.497048,0.00268444,1.00269,0.597938,0.989632,1513,2468,0.621765,0.731587,1568,1768,-0.0318058,0.0159968,0.999484,0.499351,0.500649,-1731.23
-1600.34,0.999814,0.237721,3,7,0,1600.87,0.55842,0.00249706,1.0025,0.609685,0.999939,1547,2499,0.636087,0.73155,1568,1809,-0.0212324,0.00937581,0.999842,0.499389,0.500611,-1731.29
-1599.96,0.994886,0.237721,3,11,0,1601.33,0.708372,0.00727856,1.00731,0.616822,0.986602,1538,2468,0.670041,0.732492,1697,1827,-0.00512363,0.00149419,0.999997,0.49819,0.50181,-1729.53
-1599.42,0.999145,0.237721,4,15,0,1600.45,0.545881,0.0108481,1.01091,0.65025,0.999832,1561,2499,0.633179,0.733198,1563,1814,-0.0232155,0.0105426,0.999796,0.497352,0.502648,-1728.34
-1599.41,0.999922,0.237721,4,15,0,1599.48,0.649952,0.0169084,1.01705,0.502486,0.855402,1269,2132,0.657,0.734398,1667,1842,-0.00975868,0.003416,0.999982,0.495814,0.504186,-1726.13
-1599.6,0.991052,0.237721,3,9,0,1599.87,0.58437,0.00630544,1.00633,0.623261,0.950812,1539,2379,0.642072,0.7323,1645,1831,-0.0174388,0.00724809,0.99991,0.498451,0.501549,-1729.93
-1599.49,0.99943,0.237721,3,15,0,1599.7,0.546348,0.00906692,1.00911,0.697973,0.72634,1735,1797,0.633288,0.732846,1619,1852,-0.0231399,0.0104975,0.999798,0.497786,0.502214,-1728.97
-1599.54,0.999457,0.237721,3,15,0,1599.73,0.505739,0.0148211,1.01493,0.623117,0.999896,1520,2499,0.623807,0.733984,1548,1864,-0.0301823,0.0149179,0.999559,0.496408,0.503592,-1726.99
-1599.7,0.996291,0.237721,4,15,0,1599.86,0.499078,0.00926528,1.00931,0.623113,0.76759,1613,1929,0.622243,0.732885,1569,1831,-0.0314232,0.0157406,0.999503,0.497758,0.502242,-1728.92
-1599.69,0.998089,0.237721,3,15,0,1600.36,0.671676,0.00744888,1.00748,0.569485,0.972303,1454,2445,0.661878,0.732526,1617,1797,-0.00780493,0.00256254,0.99999,0.498152,0.501848,-1729.49
-1599.77,0.99242,0.237721,3,15,0,1601.11,0.471011,0.0142147,1.01432,0.693474,0.992417,1781,2487,0.615623,0.733864,1529,1825,-0.0368824,0.0195104,0.999189,0.49658,0.50342,-1727.22
-1599.97,0.98573,0.237721,4,15,0,1601.22,0.679358,0.0298199,1.03027,0.52666,0.931297,1314,2339,0.663595,0.736968,1662,1887,-0.00718094,0.00230251,0.999992,0.492599,0.507401,-1721.56
-1601.09,0.967348,0.237721,4,15,0,1601.39,0.709123,0.00160178,1.0016,0.551846,0.99994,1385,2498,0.670207,0.731374,1649,1830,-0.00507646,0.00147663,0.999997,0.499602,0.500398,-1731.59
-1600.16,0.998787,0.237721,2,7,0,1601.62,0.672553,0.00361434,1.00362,0.604284,0.980012,1507,2449,0.662075,0.73177,1651,1800,-0.00773197,0.00253181,0.99999,0.499103,0.500897,-1730.87
-1600.6,0.997247,0.237721,2,3,0,1600.6,0.685411,0.00230679,1.00231,0.540485,0.993596,1358,2483,0.664945,0.731512,1677,1828,-0.00671316,0.00211189,0.999993,0.499427,0.500573,-1731.34
-1599.84,0.998167,0.237721,4,15,0,1600.96,0.71372,0.015092,1.01521,0.613609,0.811006,1596,2018,0.671223,0.734038,1662,1846,-0.00479393,0.00137241,0.999997,0.496245,0.503755,-1726.72
-1599.36,0.99666,0.237721,3,15,0,1600.59,0.597817,0.0206738,1.02089,0.639846,0.965906,1602,2415,0.645157,0.735146,1623,1809,-0.0156409,0.0062905,0.999934,0.494913,0.505087,-1724.86
-1600.57,0.964759,0.237721,4,15,0,1601.33,0.7386,0.00441594,1.00443,0.654016,0.989638,1646,2467,0.67669,0.731928,1685,1834,-0.00344849,0.000901433,0.999999,0.4989,0.5011,-1730.56
-1601.57,0.994528,0.237721,3,7,0,1601.73,0.80854,0.0050335,1.00505,0.684381,0.996929,1684,2487,0.691798,0.73205,1739,1857,-0.00108646,0.000208014,1,0.498743,0.501257,-1730.32
-1605.59,0.983482,0.237721,4,15,0,1606.12,0.863965,0.000236709,1.00024,0.70313,0.990454,1748,2479,0.703488,0.731105,1746,1794,-0.000295872,4.02491e-05,1,0.499941,0.500059,-1732.09
-1603.57,1,0.237721,4,15,0,1606.27,0.747745,0.000182061,1.00018,0.662676,0.999375,1665,2499,0.678687,0.731094,1688,1792,-0.00302769,0.000763751,0.999999,0.499955,0.500045,-1732.11
-1599.62,0.999084,0.237721,3,9,0,1604.21,0.531937,0.00767192,1.0077,0.72137,0.997053,1795,2494,0.629935,0.73257,1551,1844,-0.0255315,0.0119504,0.999731,0.498132,0.501868,-1729.47
-1599.89,0.99773,0.237721,3,7,0,1599.96,0.486435,0.00750465,1.00753,0.53403,0.999842,1320,2499,0.619266,0.732537,1561,1853,-0.0338382,0.0173781,0.999378,0.498188,0.501812,-1729.54
-1599.85,0.991448,0.237721,3,11,0,1601.65,0.713901,0.0116165,1.01168,0.528132,0.999938,1306,2499,0.671263,0.73335,1662,1791,-0.00478301,0.00136841,0.999997,0.49711,0.50289,-1727.97
-1599.46,0.998199,0.237721,2,7,0,1600.2,0.659674,0.0118361,1.01191,0.632629,0.999906,1559,2498,0.659187,0.733393,1620,1835,-0.00884932,0.00301165,0.999986,0.497067,0.502933,-1727.93
-1599.45,0.998099,0.237721,3,11,0,1599.7,0.565659,0.0239899,1.02428,0.618138,0.999671,1538,2499,0.637761,0.735805,1564,1871,-0.0201316,0.00874396,0.999865,0.494124,0.505876,-1723.75
-1600.05,0.976512,0.237721,3,15,0,1600.47,0.63827,0.0363869,1.03706,0.666829,0.99793,1688,2493,0.654362,0.738282,1668,1818,-0.010928,0.00395299,0.999976,0.491004,0.508996,-1719.36
-1599.45,0.979497,0.237721,3,7,0,1600.85,0.538757,0.0106351,1.01069,0.515239,0.983465,1284,2463,0.631523,0.733156,1561,1848,-0.0243844,0.0112471,0.999765,0.497407,0.502593,-1728.42
-1599.78,0.991785,0.237721,4,15,0,1600.42,0.686493,0.00749554,1.00752,0.590098,0.997236,1485,2493,0.665186,0.732535,1669,1807,-0.00663171,0.00207909,0.999994,0.498139,0.501861,-1729.47
-1600.14,0.997835,0.237721,3,7,0,1600.28,0.737197,0.00962768,1.00967,0.608149,0.998688,1531,2498,0.676383,0.732956,1697,1875,-0.00351647,0.000924142,0.999999,0.497602,0.502398,-1728.67
-1601.4,0.973929,0.237721,3,15,0,1604.54,0.441382,0.0017175,1.00172,0.723624,0.999937,1783,2499,0.608588,0.731396,1500,1841,-0.0429815,0.0240102,0.998687,0.49959,0.50041,-1731.57
-1600.83,0.999766,0.237721,2,3,0,1601.46,0.478797,0.00228372,1.00229,0.697411,0.657638,1731,1668,0.617464,0.731508,1557,1821,-0.035333,0.0184157,0.99929,0.49945,0.50055,-1731.37
-1600.4,0.996337,0.237721,3,15,0,1601.66,0.681043,0.00283164,1.00284,0.636307,0.999241,1624,2496,0.663971,0.731616,1618,1804,-0.00704863,0.00224821,0.999993,0.499297,0.500703,-1731.15
-1600.8,0.993147,0.237721,3,15,0,1602.13,0.475235,0.00241806,1.00242,0.690711,0.546913,1708,1391,0.616622,0.731534,1557,1857,-0.0360388,0.0189119,0.999245,0.499418,0.500582,-1731.33
-1601.02,0.999062,0.237721,3,7,0,1601.07,0.450374,0.00240229,1.00241,0.65486,0.99792,1592,2496,0.610728,0.731531,1568,1798,-0.0411006,0.02259,0.998862,0.499425,0.500575,-1731.33
-1600.85,0.999969,0.237721,2,3,0,1601.04,0.455242,0.00278613,1.00279,0.717507,0.988445,1831,2479,0.611885,0.731607,1529,1803,-0.0400923,0.0218406,0.998948,0.499332,0.500668,-1731.2
-1602.38,0.992409,0.237721,3,7,0,1602.82,0.453319,0.000537148,1.00054,0.697378,0.998688,1745,2498,0.611428,0.731164,1559,1807,-0.0404897,0.022135,0.998914,0.499871,0.500129,-1731.99
-1602.65,0.998522,0.237721,2,3,0,1602.68,0.431197,0.000506799,1.00051,0.647348,0.976247,1608,2441,0.60616,0.731158,1489,1822,-0.045137,0.025674,0.998462,0.499879,0.500121,-1732
-1602.91,0.994713,0.237721,3,7,0,1603.9,0.413954,0.000469267,1.00047,0.69768,0.997736,1738,2492,0.602036,0.731151,1475,1817,-0.0488309,0.0286172,0.998006,0.499889,0.500111,-1732.01
-1600.54,0.997936,0.237721,3,7,0,1603.39,0.436495,0.00513501,1.00515,0.57915,0.997446,1463,2493,0.607424,0.73207,1523,1827,-0.0440128,0.0248014,0.998583,0.498775,0.501225,-1730.38
-1600.69,0.999421,0.237721,3,7,0,1600.93,0.462066,0.00314152,1.00315,0.522933,0.99985,1340,2499,0.613504,0.731677,1518,1830,-0.0386921,0.0208138,0.999059,0.499246,0.500754,-1731.07
-1600.57,0.990187,0.237721,3,7,0,1601.74,0.496623,0.0448147,1.04583,0.505518,0.849007,1267,2125,0.621665,0.739974,1572,1878,-0.031886,0.0160507,0.99948,0.489161,0.510839,-1716.8
-1599.53,0.939926,0.237721,3,7,0,1601.89,0.570025,0.00732203,1.00735,0.727912,0.998287,1790,2492,0.638769,0.732501,1559,1829,-0.0194834,0.00837738,0.999877,0.498205,0.501795,-1729.57
-1599.42,0.995579,0.237721,2,7,0,1600.04,0.555899,0.0101714,1.01022,0.596998,0.999674,1485,2499,0.635503,0.733064,1603,1836,-0.0216233,0.00960293,0.999834,0.497513,0.502487,-1728.58
-1600.77,0.982821,0.237721,3,15,0,1601.78,0.744584,0.00365452,1.00366,0.506121,0.999547,1271,2499,0.677997,0.731778,1701,1834,-0.00316889,0.000809387,0.999999,0.499089,0.500911,-1730.84
-1600.71,0.99785,0.237721,4,15,0,1602.21,0.579173,0.0015677,1.00157,0.67394,0.505686,1707,1269,0.640877,0.731367,1599,1842,-0.0181644,0.00764407,0.999899,0.499615,0.500385,-1731.62
-1600.78,0.999963,0.237721,2,3,0,1600.82,0.585185,0.00142758,1.00143,0.51846,0.99988,1297,2499,0.64226,0.731339,1626,1858,-0.0173265,0.00718731,0.999912,0.499649,0.500351,-1731.66
-1599.88,0.992421,0.237721,4,15,0,1601.82,0.45594,0.0176358,1.01779,0.701355,0.509232,1730,1245,0.612051,0.734542,1515,1813,-0.0399484,0.0217343,0.99896,0.495772,0.504228,-1726.06
-1600.17,0.996827,0.237721,3,7,0,1600.29,0.436807,0.00956597,1.00961,0.706976,0.998953,1824,2495,0.607498,0.732944,1535,1834,-0.0439466,0.0247504,0.99859,0.497717,0.502283,-1728.85
-1600.08,0.99877,0.237721,4,15,0,1601.01,0.728492,0.00872029,1.00876,0.706886,0.944291,1758,2367,0.674474,0.732777,1665,1809,-0.00395871,0.00107482,0.999998,0.497829,0.502171,-1729
-1600.89,0.99198,0.237721,3,7,0,1601.17,0.78949,0.0104653,1.01052,0.705429,0.576559,1736,1438,0.687722,0.733122,1754,1826,-0.00155037,0.000326367,1,0.497388,0.502612,-1728.34
-1600.98,0.99721,0.237721,4,15,0,1601.97,0.790509,0.00823977,1.00827,0.511187,0.974684,1337,2428,0.687941,0.732682,1714,1839,-0.00152254,0.000318959,1,0.497943,0.502057,-1729.15
-1600.67,0.999912,0.237721,3,7,0,1601.04,0.769064,0.00741432,1.00744,0.52792,0.507445,1331,1245,0.683318,0.732519,1698,1833,-0.00218741,0.000505151,1,0.49815,0.50185,-1729.46
-1603.45,0.97237,0.237721,4,15,0,1604.24,0.763201,0.00025342,1.00025,0.658644,0.999913,1639,2499,0.682048,0.731108,1737,1846,-0.0023997,0.000568245,1,0.499937,0.500063,-1732.08
-1603.92,0.997161,0.237721,3,7,0,1604.23,0.800797,0.000290113,1.00029,0.577873,0.998288,1448,2493,0.690145,0.731116,1727,1806,-0.00126097,0.000251189,1,0.499928,0.500072,-1732.07
-1600.57,0.999107,0.237721,3,7,0,1604.37,0.751965,0.00562095,1.00564,0.60524,0.996227,1525,2490,0.679607,0.732165,1694,1815,-0.00284609,0.000705929,0.999999,0.498599,0.501401,-1730.12
-1600.11,0.995977,0.237721,2,7,0,1601.32,0.725528,0.00745296,1.00748,0.616116,0.999843,1556,2498,0.673823,0.732527,1673,1862,-0.0041176,0.00113016,0.999998,0.498144,0.501856,-1729.46
-1600.2,0.995713,0.237721,3,15,0,1600.75,0.674032,0.00348669,1.00349,0.679777,0.998938,1687,2499,0.662405,0.731745,1666,1825,-0.00760993,0.00248059,0.999991,0.499135,0.500865,-1730.91
-1600.04,0.99596,0.237721,3,15,0,1601.35,0.452165,0.00936738,1.00941,0.573952,0.985258,1414,2452,0.611154,0.732905,1547,1780,-0.0407287,0.0223126,0.998894,0.497756,0.502244,-1728.91
-1600.03,0.981509,0.237721,3,7,0,1602.1,0.532964,0.0370028,1.0377,0.57766,0.999157,1480,2498,0.630174,0.738405,1562,1813,-0.0253571,0.0118427,0.999737,0.490987,0.509013,-1719.35
-1600.64,1,0.237721,4,15,0,1600.97,0.417187,0.00598577,1.006,0.521744,0.999619,1391,2498,0.60281,0.732237,1542,1831,-0.0481351,0.0280538,0.998099,0.498578,0.501422,-1730.1
-1599.95,0.999988,0.237721,3,7,0,1600.7,0.450035,0.0129938,1.01308,0.586647,0.997876,1454,2493,0.610648,0.733622,1499,1827,-0.0411709,0.0226426,0.998856,0.496889,0.503111,-1727.66
-1599.37,0.999235,0.237721,3,15,0,1600.17,0.598984,0.00982287,1.00987,0.574257,0.78524,1417,1931,0.645424,0.732995,1621,1832,-0.0154903,0.00621187,0.999936,0.497583,0.502417,-1728.68
-1601.06,0.984978,0.237721,3,7,0,1601.34,0.783083,0.0250719,1.02539,0.579232,0.999784,1472,2499,0.686344,0.736021,1696,1807,-0.00173374,0.000376077,1,0.493743,0.506257,-1723.08
-1600.18,0.944222,0.237721,2,7,0,1603.32,0.673468,0.00353915,1.00355,0.500936,0.941755,1260,2345,0.662279,0.731755,1629,1840,-0.00765629,0.00250002,0.999991,0.499122,0.500878,-1730.89
-1600.49,0.997507,0.237721,2,3,0,1600.52,0.694931,0.00285343,1.00286,0.589382,0.995716,1447,2492,0.667063,0.73162,1667,1780,-0.00601914,0.00183625,0.999995,0.499291,0.500709,-1731.14
-1600.46,0.997492,0.237721,4,15,0,1600.95,0.597024,0.0459959,1.04707,0.558599,0.999944,1409,2499,0.644975,0.740212,1628,1851,-0.0157437,0.00634435,0.999933,0.488685,0.511315,-1716.17
-1600.05,0.985814,0.237721,2,3,0,1600.72,0.587967,0.0388426,1.03961,0.530183,0.999896,1302,2499,0.642898,0.738774,1626,1849,-0.0169466,0.00698256,0.999917,0.490456,0.509544,-1718.62
-1601.4,0.973777,0.237721,4,15,0,1601.79,0.736153,0.00152082,1.00152,0.640626,0.997901,1624,2497,0.676154,0.731358,1667,1857,-0.00356759,0.000941297,0.999999,0.499621,0.500379,-1731.62
-1601.27,0.995529,0.237721,3,15,0,1601.72,0.690188,0.0011247,1.00113,0.729992,0.998858,1789,2496,0.666009,0.73128,1625,1858,-0.00635857,0.00196996,0.999994,0.499721,0.500279,-1731.77
-1601.77,0.997397,0.237721,3,7,0,1601.93,0.729158,0.000940703,1.00094,0.616151,0.866964,1540,2156,0.67462,0.731244,1681,1831,-0.00392363,0.00106268,0.999998,0.499766,0.500234,-1731.83
-1601.65,0.992436,0.237721,3,15,0,1602.61,0.568966,0.000589017,1.00059,0.520586,0.998429,1281,2497,0.638525,0.731174,1649,1785,-0.0196396,0.00846534,0.999874,0.499856,0.500144,-1731.96
-1601.51,0.992549,0.237721,3,15,0,1602.03,0.595424,0.000651056,1.00065,0.687786,0.99987,1754,2499,0.644609,0.731187,1607,1804,-0.0159524,0.00645398,0.99993,0.49984,0.50016,-1731.94
-1600.88,0.999983,0.237721,3,7,0,1601.58,0.62352,0.00128556,1.00129,0.689186,0.99777,1723,2497,0.651019,0.731311,1627,1860,-0.0125261,0.00471583,0.999964,0.499683,0.500317,-1731.71
-1600.86,0.994498,0.237721,3,15,0,1601.49,0.591475,0.00129941,1.0013,0.64704,0.973816,1609,2433,0.643704,0.731314,1629,1838,-0.0164744,0.0067302,0.999923,0.499681,0.500319,-1731.71
-1600.82,0.999994,0.237721,3,7,0,1600.93,0.581351,0.00137454,1.00138,0.61819,0.999887,1571,2499,0.641378,0.731329,1583,1842,-0.0178582,0.00747631,0.999904,0.499663,0.500337,-1731.68
-1599.99,0.97902,0.237721,2,7,0,1603.3,0.674086,0.00465959,1.00467,0.691723,0.99123,1748,2479,0.662417,0.731976,1650,1807,-0.00760553,0.00247875,0.999991,0.498844,0.501156,-1730.49
-1599.83,0.99212,0.237721,2,7,0,1600.9,0.690966,0.0071847,1.00721,0.689659,0.999845,1752,2498,0.666182,0.732474,1686,1820,-0.00630204,0.00194755,0.999995,0.498215,0.501785,-1729.58
-1600.86,0.995329,0.237721,3,15,0,1601.15,0.387716,0.0302457,1.03071,0.611475,0.754316,1488,1876,0.595733,0.737053,1507,1849,-0.054496,0.0333671,0.997094,0.492873,0.507127,-1721.87
-1600.98,0.956765,0.237721,4,15,0,1602.15,0.707995,0.00179789,1.0018,0.543786,0.995409,1361,2489,0.669958,0.731412,1680,1834,-0.00514742,0.00150307,0.999997,0.499553,0.500447,-1731.52
-1601.15,0.995753,0.237721,3,15,0,1601.45,0.666274,0.00110953,1.00111,0.519396,0.999943,1297,2499,0.660668,0.731277,1635,1767,-0.00826443,0.00275805,0.999989,0.499725,0.500275,-1731.77
-1601.56,0.984919,0.237721,4,15,0,1604.56,0.520891,0.000776082,1.00078,0.691436,0.994858,1710,2477,0.627356,0.731211,1557,1788,-0.0274464,0.0131498,0.999668,0.499811,0.500189,-1731.9
-1601.6,0.999918,0.237721,1,1,0,1601.6,0.520497,0.000742645,1.00074,0.501314,0.999883,1204,2497,0.627264,0.731205,1570,1857,-0.027516,0.013194,0.999665,0.49982,0.50018,-1731.91
-1601.42,0.994327,0.237721,3,15,0,1601.95,0.506244,0.00097382,1.00097,0.605588,0.999916,1521,2499,0.623925,0.73125,1532,1828,-0.0300892,0.0148568,0.999563,0.499764,0.500236,-1731.83
-1601.46,0.999754,0.237721,4,15,0,1602.27,0.644826,0.000733425,1.00073,0.694032,0.974854,1713,2429,0.655844,0.731203,1613,1817,-0.0102614,0.00364457,0.999979,0.499819,0.500181,-1731.91
