# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_runs_model
# start_datetime = 2024-03-06 12:56:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/Rtmpcyw0ct/standata-6c55d8ee9d7.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-202403061356-1-59a0d6.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-profile-202403061356-1-4351f5.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_runs_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,log_inv_tau,invTau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post,tau_post,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.335967
# Diagonal elements of inverse mass matrix:
# 0.256348, 1.2261
-1602.62,0.995686,0.335967,3,7,0,1603.05,0.31623,0.00307041,1.00308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.65,0.999352,0.335967,1,1,0,1602.71,0.314769,0.00304903,1.00305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.93,1,0.335967,4,15,0,1603.06,0.81762,0.0038789,1.00389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.77,0.999963,0.335967,3,7,0,1602.07,0.53255,0.0309731,1.03146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.79,0.99526,0.335967,2,3,0,1599.92,0.526617,0.031124,1.03161,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.68,0.984204,0.335967,2,3,0,1600.12,0.522159,0.0275081,1.02789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.34,0.947409,0.335967,3,7,0,1601.23,0.50886,0.0415032,1.04238,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.7,0.957266,0.335967,2,5,0,1601.13,0.546084,0.00612284,1.00614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.65,0.999692,0.335967,4,15,0,1600,0.688943,0.0109294,1.01099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.7,0.999809,0.335967,3,7,0,1599.85,0.698482,0.0132967,1.01339,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.37,0.994201,0.335967,2,7,0,1600.16,0.613843,0.0100758,1.01013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.31,0.984239,0.335967,3,7,0,1600.38,0.436967,0.00734641,1.00737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.62,0.998787,0.335967,4,15,0,1600.9,0.762958,0.0225238,1.02278,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.84,0.992633,0.335967,3,11,0,1601.88,0.37281,0.0117039,1.01177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.77,0.999686,0.335967,3,7,0,1601.22,0.514839,0.0293313,1.02977,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.92,0.999523,0.335967,4,15,0,1599.93,0.680683,0.00544269,1.00546,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.47,0.984851,0.335967,3,7,0,1601.62,0.717841,0.00115502,1.00116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1608.66,0.909501,0.335967,4,15,0,1610.36,0.981208,0.00344416,1.00345,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.98,0.994277,0.335967,3,15,0,1609.92,0.776069,0.00512681,1.00514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.06,0.986197,0.335967,3,7,0,1603.26,0.795485,0.0389263,1.03969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.92,0.95756,0.335967,2,3,0,1602.94,0.798796,0.0500898,1.05137,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.83,1,0.335967,2,3,0,1603.22,0.711698,0.0163615,1.0165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.89,0.998976,0.335967,3,7,0,1600.11,0.714543,0.00996026,1.01001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.94,0.986365,0.335967,3,7,0,1601.97,0.434276,0.0436198,1.04459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.81,0.992429,0.335967,3,15,0,1601.39,0.691323,0.00189179,1.00189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.36,1,0.335967,3,7,0,1600.96,0.625845,0.0111634,1.01123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.18,0.962434,0.335967,3,7,0,1601.91,0.573721,0.0412907,1.04216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.37,1,0.335967,2,3,0,1600.26,0.61109,0.0207241,1.02094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.63,0.97911,0.335967,2,7,0,1600.01,0.612944,0.00599942,1.00602,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.82,0.996707,0.335967,3,15,0,1600.06,0.697613,0.00806949,1.0081,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.04,0.996343,0.335967,2,3,0,1600.04,0.71456,0.00694885,1.00697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.72,0.997428,0.335967,3,11,0,1600.39,0.479033,0.0191232,1.01931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.44,0.991283,0.335967,2,7,0,1600.31,0.552092,0.00969244,1.00974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.61,0.990938,0.335967,2,7,0,1600.12,0.681274,0.018306,1.01847,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.35,0.998958,0.335967,3,15,0,1599.71,0.605934,0.0200727,1.02028,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.31,0.999991,0.335967,3,7,0,1599.38,0.569387,0.0160101,1.01614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.82,0.957796,0.335967,3,11,0,1601.82,0.78517,0.016328,1.01646,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.32,0.999001,0.335967,3,7,0,1601.02,0.582649,0.0183659,1.01854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.64,0.994383,0.335967,3,7,0,1599.7,0.505963,0.0234333,1.02371,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.84,0.996909,0.335967,3,7,0,1600.02,0.462504,0.0132332,1.01332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.66,1,0.335967,2,3,0,1599.85,0.490159,0.0122318,1.01231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.64,0.997601,0.335967,4,15,0,1600.04,0.4894,0.0134803,1.01357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.33,0.989421,0.335967,2,7,0,1600.61,0.621446,0.0127337,1.01282,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.35,0.993809,0.335967,3,9,0,1599.73,0.554699,0.0179756,1.01814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.42,0.942148,0.335967,4,15,0,1601.73,0.609232,0.000717188,1.00072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.47,0.998518,0.335967,3,7,0,1601.77,0.542361,0.000773267,1.00077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1603.07,0.999138,0.335967,3,7,0,1603.38,0.628217,0.000135499,1.00014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.33,0.991161,0.335967,3,11,0,1604.09,0.587192,0.0111719,1.01123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.76,0.990397,0.335967,2,7,0,1599.85,0.602665,0.00486896,1.00488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.94,0.998405,0.335967,3,7,0,1600.04,0.565465,0.00400534,1.00401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.38,0.991912,0.335967,3,9,0,1600.69,0.626227,0.0103886,1.01044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.33,0.999982,0.335967,3,7,0,1599.4,0.627172,0.0145496,1.01466,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.54,0.996046,0.335967,3,7,0,1599.63,0.539674,0.0250232,1.02534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.42,0.998645,0.335967,3,7,0,1599.63,0.574288,0.0233169,1.02359,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.9,0.990828,0.335967,3,7,0,1600.13,0.720509,0.0128803,1.01296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.54,0.998961,0.335967,3,15,0,1600.12,0.633896,0.00739438,1.00742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.93,0.986476,0.335967,3,11,0,1600.77,0.675579,0.00515414,1.00517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.84,0.99756,0.335967,3,15,0,1600.53,0.531693,0.00538747,1.0054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.64,0.993874,0.335967,3,7,0,1600.81,0.687992,0.00225457,1.00226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.54,0.994693,0.335967,4,15,0,1601.31,0.654628,0.0222445,1.02249,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.44,0.968339,0.335967,2,5,0,1600.49,0.59628,0.00831847,1.00835,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.42,0.996481,0.335967,4,15,0,1599.77,0.589872,0.0233502,1.02362,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.3,0.997646,0.335967,2,7,0,1599.54,0.576778,0.0144603,1.01457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.82,0.960747,0.335967,3,11,0,1601.76,0.777189,0.00705603,1.00708,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.4,0.996719,0.335967,3,7,0,1601.58,0.694593,0.00317737,1.00318,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.56,0.995119,0.335967,3,9,0,1600.74,0.571355,0.00698402,1.00701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.38,0.990347,0.335967,3,7,0,1600.57,0.731619,0.00516989,1.00518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.61,0.994804,0.335967,4,15,0,1602.1,0.474411,0.000997686,1.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.89,1,0.335967,4,15,0,1602.17,0.689117,0.0260577,1.0264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.34,1,0.335967,3,7,0,1599.96,0.561022,0.0127948,1.01288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.58,0.993356,0.335967,2,7,0,1599.81,0.654692,0.0234838,1.02376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.07,0.992859,0.335967,3,7,0,1600.26,0.733436,0.0171647,1.01731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.72,0.923718,0.335967,2,3,0,1602.93,0.799702,0.0470679,1.04819,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.2,0.974969,0.335967,2,3,0,1603.04,0.767473,0.033353,1.03392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.29,0.999732,0.335967,4,15,0,1602.14,0.809717,0.00976703,1.00981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.32,0.991203,0.335967,2,7,0,1602.89,0.749947,0.00909707,1.00914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.08,0.990739,0.335967,3,7,0,1601.32,0.797305,0.00880978,1.00885,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.39,0.994733,0.335967,3,7,0,1602.16,0.76002,0.0134812,1.01357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.75,0.968783,0.335967,4,15,0,1604.33,0.442101,0.00363938,1.00365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.49,0.999167,0.335967,4,15,0,1601.46,0.745449,0.00559155,1.00561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.58,0.998461,0.335967,1,1,0,1600.58,0.751763,0.00557293,1.00559,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.13,1,0.335967,2,3,0,1600.59,0.727994,0.00757163,1.0076,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.65,0.993068,0.335967,3,7,0,1601.26,0.663169,0.001886,1.00189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.69,0.991395,0.335967,3,9,0,1601.1,0.504365,0.0250537,1.02537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.42,0.999973,0.335967,3,9,0,1599.74,0.63946,0.0102655,1.01032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.28,0.985276,0.335967,3,7,0,1600.32,0.678105,0.00324432,1.00325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.79,0.994799,0.335967,3,7,0,1600.86,0.731525,0.00294911,1.00295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.94,0.995031,0.335967,4,15,0,1601.75,0.52595,0.0346628,1.03527,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.73,0.956702,0.335967,3,7,0,1601.07,0.623451,0.0307892,1.03127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.94,0.989288,0.335967,4,15,0,1600.48,0.707685,0.022877,1.02314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.63,0.963029,0.335967,3,7,0,1601.5,0.647555,0.00675648,1.00678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.47,1,0.335967,3,7,0,1599.7,0.587447,0.00785645,1.00789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.62,0.969535,0.335967,2,7,0,1601.5,0.387824,0.0205331,1.02075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.62,0.998759,0.335967,3,7,0,1600.97,0.628336,0.00632979,1.00635,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.3,0.995475,0.335967,2,7,0,1600,0.589536,0.0129951,1.01308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.65,0.985603,0.335967,2,7,0,1600.01,0.564076,0.00610685,1.00613,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.93,0.979282,0.335967,3,11,0,1601.6,0.451072,0.0182054,1.01837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.51,0.999766,0.335967,3,7,0,1599.99,0.510709,0.0143117,1.01441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.45,0.935976,0.335967,3,15,0,1603.1,0.430366,0.000625916,1.00063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.75,0.956769,0.335967,3,7,0,1605.82,0.320598,0.0096384,1.00969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.57,0.998805,0.335967,2,3,0,1601.92,0.328618,0.01063,1.01069,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.09,0.999116,0.335967,3,7,0,1602.79,0.374384,0.0066911,1.00671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1605.37,0.952911,0.335967,3,7,0,1606.24,0.262283,0.000553868,1.00055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1605.05,0.999303,0.335967,2,3,0,1605.66,0.282009,0.000472325,1.00047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1605.47,0.997074,0.335967,3,7,0,1605.69,0.25825,0.000549718,1.00055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1604.89,1,0.335967,2,3,0,1605.56,0.284139,0.000530206,1.00053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.93,0.993029,0.335967,3,7,0,1606.4,0.710737,0.000663627,1.00066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.52,0.98411,0.335967,3,9,0,1602.16,0.532997,0.00945012,1.00949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.22,0.979811,0.335967,2,7,0,1601.06,0.54779,0.00301188,1.00302,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.01,0.999219,0.335967,3,7,0,1600.36,0.567569,0.00362638,1.00363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.18,0.980108,0.335967,2,7,0,1602.55,0.428383,0.0117008,1.01177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.45,0.997592,0.335967,2,7,0,1600.52,0.530748,0.0121311,1.0122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.68,0.991143,0.335967,2,7,0,1600.02,0.490544,0.0112347,1.0113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.45,0.985175,0.335967,3,7,0,1600.82,0.566201,0.046228,1.04731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.92,0.997103,0.335967,4,15,0,1601.7,0.662664,0.00140417,1.00141,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.3,0.999863,0.335967,3,7,0,1600.93,0.612593,0.0147808,1.01489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.2,0.967798,0.335967,2,7,0,1600.82,0.615461,0.00275724,1.00276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601,0.996683,0.335967,3,7,0,1601.01,0.601757,0.0011174,1.00112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.76,0.993307,0.335967,3,15,0,1601.45,0.704227,0.0113759,1.01144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.66,0.993351,0.335967,3,11,0,1600.35,0.489974,0.0123065,1.01238,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.09,0.982824,0.335967,4,15,0,1601.48,0.801306,0.0136296,1.01372,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.53,0.994731,0.335967,3,11,0,1601.99,0.611856,0.00707085,1.0071,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.38,0.998227,0.335967,4,15,0,1599.76,0.569515,0.0104859,1.01054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.62,0.995997,0.335967,3,7,0,1599.68,0.595611,0.00598329,1.006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.63,0.999882,0.335967,1,1,0,1599.64,0.594627,0.00590999,1.00593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.55,0.998287,0.335967,3,7,0,1599.88,0.519096,0.0103514,1.01041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.89,0.991702,0.335967,2,3,0,1599.95,0.466332,0.0100583,1.01011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.68,1,0.335967,4,15,0,1600.13,0.532915,0.0286995,1.02912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.37,1,0.335967,4,15,0,1599.68,0.554696,0.0190288,1.01921,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.97,0.9837,0.335967,3,7,0,1600.06,0.480642,0.0069252,1.00695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.04,0.995892,0.335967,3,7,0,1600.55,0.590634,0.0385363,1.03929,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.13,0.950775,0.335967,3,7,0,1601.5,0.452908,0.0078062,1.00784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.77,0.994267,0.335967,3,7,0,1600.96,0.441463,0.00354018,1.00355,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.72,0.999712,0.335967,3,15,0,1601.38,0.475523,0.00265763,1.00266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.1,0.994165,0.335967,4,15,0,1601.57,0.738602,0.0125992,1.01268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.76,0.997875,0.335967,3,15,0,1600.68,0.498855,0.0263775,1.02673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.29,0.975481,0.335967,4,15,0,1601.21,0.446358,0.00654391,1.00657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.93,1,0.335967,3,7,0,1600.5,0.514255,0.00536298,1.00538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.76,0.998478,0.335967,4,15,0,1600.13,0.506057,0.00762258,1.00765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.69,0.992297,0.335967,4,15,0,1601.11,0.643813,0.00168153,1.00168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.34,0.999156,0.335967,3,7,0,1601.13,0.522265,0.00295855,1.00296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.62,0.97123,0.335967,3,7,0,1602.71,0.329525,0.0271167,1.02749,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.94,1,0.335967,4,15,0,1601.63,0.71709,0.00907641,1.00912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.46,0.998685,0.335967,3,7,0,1600.15,0.647282,0.0100099,1.01006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.01,0.987952,0.335967,2,7,0,1600.29,0.687583,0.00508107,1.00509,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.61,0.999496,0.335967,3,7,0,1600.15,0.684583,0.0113173,1.01138,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.31,0.996171,0.335967,2,7,0,1599.95,0.605221,0.0122475,1.01232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.81,0.97045,0.335967,3,7,0,1601.66,0.373568,0.0210514,1.02127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.56,0.999981,0.335967,3,7,0,1601.01,0.539272,0.0255858,1.02592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.47,1,0.335967,3,7,0,1599.78,0.570098,0.024862,1.02517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.36,1,0.335967,3,7,0,1599.51,0.597581,0.0210678,1.02129,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.9,0.967995,0.335967,3,11,0,1601.18,0.790252,0.0157408,1.01587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.03,0.999858,0.335967,4,15,0,1601.03,0.79661,0.0162298,1.01636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
