# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_no_transform_model
# start_datetime = 2024-03-06 11:46:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/Rtmpcyw0ct/standata-6c55474a9251.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_no_transform-202403061246-2-3161b9.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_no_transform-profile-202403061246-2-0620e9.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_no_transform_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,log_inv_tau,invTau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.301352
# Diagonal elements of inverse mass matrix:
# 0.843689, 1.07651
-177.402,0.98784,0.301352,2,7,0,177.913,0.522479,0.0523767,1.05377,0.210567,7.23457,1,1,1,1,-0.00157203,0.000750676,0.561134,0.356715,0.643285,-170.353
-177.515,0.978442,0.301352,2,7,0,180.361,0.443636,0.103356,1.10889,0.32302,4.10507,0,1,0,1,-0.00483307,0.00268895,0.51422,0.362426,0.637574,-171.131
-178.195,0.956366,0.301352,2,7,0,180.948,0.481974,0.0218865,1.02213,0.359919,4.90114,0,1,0,0,-0.00286666,0.00148501,0.535205,0.36723,0.63277,-170.276
-177.079,1,0.301352,3,7,0,178.346,0.635839,0.0830075,1.08655,0.0147849,4.48354,0,1,1,1,-0.000206228,7.51001e-05,0.649326,0.330638,0.669362,-170.414
-177.56,0.986741,0.301352,2,5,0,177.685,0.477645,0.0538387,1.05531,0.601629,5.31811,1,1,1,1,-0.00304729,0.00159176,0.532652,0.363802,0.636198,-170.538
-178.231,0.983598,0.301352,3,11,0,178.483,0.844552,0.126412,1.13475,0.376276,5.87808,1,1,1,1,-2.8903e-07,4.49293e-08,0.845059,0.277092,0.722908,-171.416
-178.865,0.964911,0.301352,2,3,0,179.155,0.85534,0.177361,1.19406,0.862832,10.9638,1,1,1,1,-1.64524e-07,2.38e-08,0.855724,0.264679,0.735321,-172.326
-178.295,0.955794,0.301352,3,7,0,179.981,0.780838,0.0191435,1.01933,0.111685,11.5547,0,1,1,1,-4.19991e-06,9.20462e-07,0.78275,0.31048,0.68952,-169.865
-177.5,1,0.301352,4,15,0,178.492,0.478864,0.0595253,1.06133,0.034022,2.89581,0,1,1,1,-0.0029955,0.00156106,0.533366,0.362877,0.637123,-170.579
-177.343,0.999438,0.301352,3,15,0,177.822,0.47764,0.102269,1.10768,0.236192,13.9673,1,1,0,1,-0.00304753,0.00159191,0.532648,0.357409,0.642591,-170.959
-178.465,0.949919,0.301352,3,15,0,179.737,0.884432,0.071631,1.07426,0.282772,2.06866,1,1,0,1,-2.81871e-08,3.25754e-09,0.884592,0.278828,0.721172,-170.836
-177.16,0.999912,0.301352,3,7,0,178.53,0.531789,0.109893,1.11616,0.487454,10.9861,1,1,1,1,-0.00135844,0.000636038,0.567576,0.34706,0.65294,-170.846
-178.641,0.955845,0.301352,3,7,0,179.041,0.763639,0.231997,1.26112,0.281481,4.0614,1,1,1,1,-7.53698e-06,1.78145e-06,0.766196,0.275628,0.724372,-172.744
-178.705,0.946504,0.301352,2,3,0,179.656,0.806551,0.207965,1.23117,0.567209,6.74799,1,1,0,1,-1.59329e-06,3.0822e-07,0.807733,0.270033,0.729967,-172.554
-178.877,0.991164,0.301352,3,7,0,179.631,0.356456,0.0276657,1.02805,0.476348,2.07903,0,1,0,1,-0.0138033,0.00888303,0.48234,0.381856,0.618144,-171.107
-177.602,0.999892,0.301352,4,15,0,179.063,0.670072,0.0309077,1.03139,0.666484,10.049,1,1,1,1,-9.74713e-05,3.21585e-05,0.679291,0.331698,0.668302,-169.906
-177.237,0.980784,0.301352,2,7,0,179.888,0.504585,0.104058,1.10966,0.0760908,0.78386,0,1,0,1,-0.00206362,0.00102235,0.549241,0.352702,0.647298,-170.873
-177.145,0.997067,0.301352,3,7,0,177.434,0.544483,0.119193,1.12659,0.803051,8.91078,1,1,1,1,-0.00110744,0.000504456,0.576624,0.343357,0.656643,-170.908
-178.668,0.967534,0.301352,3,11,0,178.685,0.781919,0.0124059,1.01248,0.592297,14.036,1,1,0,0,-4.04186e-06,8.81451e-07,0.783795,0.311401,0.688599,-169.8
-179.166,0.993784,0.301352,2,5,0,179.795,0.824709,0.00941708,1.00946,0.254506,10.4818,1,1,1,1,-7.39103e-07,1.29558e-07,0.825517,0.302942,0.697058,-169.858
-179.069,0.999696,0.301352,4,15,0,179.405,0.852133,0.0134526,1.01354,0.404241,1.08765,0,0,1,1,-1.95377e-07,2.88897e-08,0.852551,0.296484,0.703516,-169.98
-179.523,0.995217,0.301352,4,15,0,180.374,0.812538,0.257409,1.29357,0.121598,7.93227,0,1,0,1,-1.2474e-06,2.33841e-07,0.813585,0.258759,0.741241,-173.558
-179.165,0.810229,0.301352,3,15,0,181.607,0.669376,0.00519901,1.00521,0.668017,6.63052,1,1,1,1,-9.90467e-05,3.27472e-05,0.67867,0.335791,0.664209,-169.69
-178.659,0.987515,0.301352,3,9,0,181.145,0.807348,0.0147472,1.01486,0.544121,8.06223,0,1,0,1,-1.54294e-06,2.97251e-07,0.808511,0.305653,0.694347,-169.872
