# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_runs_model
# start_datetime = 2024-03-06 12:23:31 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/Rtmpcyw0ct/standata-6c55a673083.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-202403061323-1-933b51.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-profile-202403061323-1-8fa863.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_runs_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,log_inv_tau,invTau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.239019
# Diagonal elements of inverse mass matrix:
# 1.05563, 1.17517
-177.536,0.986798,0.239019,4,15,0,177.799,0.716646,0.0221677,1.02242,0.95818,3.51307,1,1,1,0,-3.04598e-05,8.63089e-06,0.721781,0.496,0.504,-172.266
-178.2,0.985117,0.239019,4,15,0,179.127,0.846754,0.0226063,1.02286,0.687213,2.10067,1,0,1,1,-2.58481e-07,3.96112e-08,0.847234,0.495212,0.504788,-172.221
-177.137,0.999724,0.239019,3,15,0,179.187,0.781557,0.0807254,1.08407,0.348083,8.04657,1,1,0,1,-4.0942e-06,8.94349e-07,0.783445,0.484194,0.515806,-171.395
-176.667,0.992267,0.239019,2,7,0,178.215,0.610225,0.084953,1.08867,0.74129,9.94678,0,1,0,1,-0.000344583,0.00013431,0.627763,0.486678,0.513322,-171.509
-176.684,0.99409,0.239019,2,7,0,177.255,0.570269,0.106168,1.11201,0.870833,9.45584,1,1,0,1,-0.000716944,0.000308093,0.59588,0.484208,0.515792,-171.312
-176.806,0.987728,0.239019,2,7,0,177.391,0.703932,0.102282,1.1077,0.924179,1.7863,1,1,0,1,-4.26407e-05,1.26245e-05,0.71001,0.481854,0.518146,-171.197
-176.917,0.998926,0.239019,3,15,0,177.01,0.733842,0.0718665,1.07451,0.716412,4.60148,0,1,1,1,-1.88296e-05,5.01165e-06,0.737879,0.486746,0.513254,-171.56
-176.781,0.999905,0.239019,4,15,0,176.99,0.588484,0.144111,1.15501,0.783241,0.757939,1,1,0,1,-0.000518276,0.000213279,0.610128,0.478051,0.521949,-170.884
-177.002,0.990557,0.239019,3,7,0,177.446,0.469825,0.126693,1.13507,0.321835,2.44028,0,1,0,1,-0.00339817,0.00180162,0.528153,0.483385,0.516615,-171.24
-176.739,0.995048,0.239019,4,15,0,177.676,0.681282,0.0832678,1.08683,0.318844,2.26755,1,1,0,0,-7.48983e-05,2.38714e-05,0.689353,0.485655,0.514345,-171.46
-176.721,0.99911,0.239019,4,15,0,176.918,0.563,0.0802017,1.08351,0.477548,6.89321,1,1,1,1,-0.000812719,0.000355159,0.590338,0.488182,0.511818,-171.61
-176.745,0.999441,0.239019,4,15,0,176.826,0.599689,0.136165,1.14587,0.19177,7.98218,0,1,0,1,-0.000421201,0.000168611,0.619135,0.478951,0.521049,-170.949
-177.386,0.984549,0.239019,3,15,0,177.698,0.817223,0.0837038,1.08731,0.64548,2.57929,1,1,1,0,-1.02415e-06,1.87192e-07,0.818172,0.482886,0.517114,-171.318
-177.423,0.999663,0.239019,2,3,0,177.437,0.821105,0.0876967,1.09166,0.926288,3.58878,1,1,1,0,-8.66304e-07,1.54978e-07,0.821978,0.481987,0.518013,-171.258
-177.347,0.998346,0.239019,4,15,0,177.933,0.734504,0.0305007,1.03097,0.766829,3.8366,0,1,1,1,-1.84725e-05,4.90437e-06,0.738502,0.494369,0.505631,-172.139
-177.366,0.99962,0.239019,4,15,0,177.848,0.614779,0.218335,1.244,0.234409,5.22104,1,1,1,1,-0.000315369,0.000121487,0.631538,0.4656,0.5344,-170.12
-176.997,0.999781,0.239019,3,7,0,177.526,0.650868,0.0404839,1.04131,0.0347022,3.37229,1,1,1,0,-0.000149842,5.23148e-05,0.662331,0.493298,0.506702,-172.037
-177.036,0.980578,0.239019,3,9,0,179.138,0.741484,0.0543846,1.05589,0.884385,1.18711,1,1,0,1,-1.50468e-05,3.88984e-06,0.745094,0.489871,0.510129,-171.794
-180.704,0.946402,0.239019,3,15,0,182.305,0.984244,0.0435902,1.04455,0.891014,7.22985,1,1,1,1,-3.73908e-15,5.89145e-17,0.984244,0.489276,0.510724,-171.808
-179.476,0.99949,0.239019,3,15,0,181.207,0.956626,0.0483132,1.0495,0.987327,6.0411,0,1,1,1,-1.19852e-11,5.19853e-13,0.956629,0.488448,0.511552,-171.745
-177.369,0.997326,0.239019,4,15,0,180.12,0.8147,0.0855263,1.08929,0.209797,8.15582,0,1,0,0,-1.13959e-06,2.11166e-07,0.815701,0.482566,0.517434,-171.295
