lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,logTau,tau,alpha_prior,tau_prior,alpha_prior_preds03,alpha_prior_preds07,alpha_prior_preds09,alpha_post_preds03,alpha_post_preds07,alpha_post_preds09,tau_prior_preds03,tau_prior_preds07,tau_prior_preds09,tau_post_preds03,tau_post_preds07,tau_post_preds09
# Adaptation terminated
# Step size = 0.157107
# Diagonal elements of inverse mass matrix:
# 3.52485, 1.38287
-3.10386,0.99652,0.157107,4,15,0,3.55663,0.246357,1.03345,2.81073,0.466314,1.48128,0,0,1,0,0,1,0,1,0,1,1,1
-3.69568,0.996269,0.157107,4,15,0,4.10262,0.878268,1.20889,3.34977,-0.270317,1.16053,1,1,0,0,0,1,0,0,1,0,0,1
-3.45757,0.997543,0.157107,2,7,0,4.17162,0.844292,1.09955,3.0028,-0.029437,0.0220224,0,0,0,1,1,1,0,0,1,1,1,1
-3.48676,0.993193,0.157107,4,15,0,5.06603,0.428433,1.89831,6.67461,0.741635,0.945983,1,1,1,1,1,1,0,1,1,0,1,1
-5.07856,0.975935,0.157107,4,15,0,6.66395,0.970303,0.685225,1.98422,0.95954,1.04408,1,1,1,1,0,1,0,1,1,0,1,1
-4.18591,0.999991,0.157107,5,31,0,5.60379,0.069535,0.834888,2.30456,1.16084,-0.559505,0,1,1,0,0,1,0,1,1,1,0,1
-5.61318,0.989599,0.157107,4,31,0,6.8354,0.0864789,0.116584,1.12365,0.806729,-0.152555,0,1,0,0,1,0,0,1,1,0,0,0
-5.37932,0.994379,0.157107,4,15,0,7.2878,0.0572253,0.219454,1.2454,0.132259,1.24554,1,1,1,1,0,1,1,1,1,1,1,0
-5.38303,0.999743,0.157107,3,7,0,5.70025,0.0591636,0.211554,1.2356,0.714603,0.410705,0,0,1,0,1,0,0,1,1,1,1,0
-6.37409,0.998465,0.157107,2,7,0,6.52367,0.0306354,0.145459,1.15657,0.239606,0.210831,0,1,1,0,1,0,1,1,0,0,0,0
-6.96505,0.999773,0.157107,3,7,0,7.04259,0.0239449,0.101806,1.10717,0.32944,0.735707,0,1,1,0,1,0,0,1,1,1,0,0
-6.59948,0.999801,0.157107,2,7,0,7.40259,0.0316914,0.111875,1.11837,1.20817,0.376902,0,1,1,1,0,0,1,1,1,0,0,0
-6.49264,0.99782,0.157107,5,31,0,8.63157,0.00633678,1.07815,2.93923,0.511786,0.401038,0,0,0,0,0,1,1,1,1,1,0,1
-3.99055,0.997713,0.157107,3,15,0,7.17188,0.114651,0.523695,1.68825,0.142276,0.813195,0,1,1,1,1,1,0,1,1,0,0,0
-3.53781,0.995319,0.157107,4,15,0,5.73754,0.158596,0.695758,2.00523,0.859444,-0.259591,0,0,0,0,1,1,0,1,1,1,1,0
-3.14885,0.999072,0.157107,4,15,0,4.18138,0.267236,1.33015,3.78162,0.651797,0.275146,1,0,1,1,0,1,0,0,1,1,0,0
-3.57531,0.996942,0.157107,4,15,0,4.10028,0.151697,1.34144,3.82454,0.208958,-0.0304962,1,0,1,1,1,0,0,1,0,1,0,0
-3.94916,0.999469,0.157107,4,15,0,4.10021,0.0877729,0.927783,2.5289,0.0959163,-0.417663,0,0,0,0,0,1,1,1,1,1,0,1
-3.55103,0.999663,0.157107,3,7,0,4.08908,0.149948,0.744537,2.10547,0.875994,1.55571,0,1,1,1,0,1,1,1,1,1,0,1
-3.75031,0.996399,0.157107,3,7,0,4.31023,0.208377,1.79765,6.03546,-0.0331434,-0.336009,1,1,1,1,1,0,0,0,0,1,1,1
-2.83789,0.999215,0.157107,4,15,0,4.28068,0.42036,1.08454,2.95807,0.843815,0.0953053,0,1,1,1,1,0,0,1,1,0,1,1
-3.92861,0.989732,0.157107,4,15,0,4.29618,0.0911418,0.866272,2.37803,0.497501,1.17168,0,0,1,1,1,0,1,1,0,1,0,0
-3.57957,0.996659,0.157107,4,15,0,4.92997,0.297711,1.84964,6.35751,0.428898,0.164179,1,0,1,0,0,1,0,1,1,0,1,1
-2.92569,0.997853,0.157107,3,7,0,4.02766,0.418803,1.32029,3.7445,0.658224,-0.124298,1,1,1,0,1,1,1,0,1,0,1,1
-2.84926,0.999731,0.157107,3,15,0,3.00713,0.554998,1.18347,3.26569,0.53019,0.847209,0,0,0,1,1,1,0,0,1,0,0,1
-3.14997,0.996705,0.157107,4,15,0,3.19079,0.66099,0.561091,1.75258,0.918662,-0.24598,0,1,1,0,0,0,1,1,1,1,1,1
-2.9053,0.999975,0.157107,3,7,0,3.18128,0.640078,0.867804,2.38168,0.658721,1.03273,0,1,1,0,1,1,0,1,1,0,1,0
-3.07149,0.993613,0.157107,3,15,0,3.83492,0.438942,1.53687,4.65001,0.720269,0.946045,0,1,1,0,1,1,0,0,1,0,0,1
-3.58906,0.989403,0.157107,3,7,0,3.809,0.532345,1.98171,7.25516,-0.160232,0.0261478,0,0,0,1,1,1,0,1,1,1,0,1
-2.94294,0.928259,0.157107,2,7,0,6.25443,0.653033,0.808641,2.24485,-0.263168,-0.000536257,0,0,0,0,0,1,0,0,0,0,1,1
-2.83312,0.999377,0.157107,4,15,0,3.15775,0.420795,0.95065,2.58739,0.597694,0.667357,0,1,0,0,1,0,1,0,1,1,0,1
-2.91281,0.9977,0.157107,3,9,0,3.13758,0.381864,1.23166,3.42692,0.411285,0.458538,0,1,1,1,0,0,0,1,1,1,1,1
-3.41114,0.992998,0.157107,3,11,0,3.73643,0.771121,0.543265,1.72162,0.481224,0.889339,0,0,1,0,1,1,1,0,1,1,0,1
-4.78551,0.996518,0.157107,4,15,0,5.18897,0.491715,0.0840389,1.08767,0.040953,0.59889,0,1,0,1,0,1,1,0,1,0,0,1
-3.3875,0.993988,0.157107,3,13,0,5.08402,0.51682,0.362209,1.4365,0.904892,0.203513,0,1,1,0,0,1,1,1,0,0,0,1
-4.50526,0.997464,0.157107,3,11,0,4.80539,0.328193,0.126646,1.13501,0.61454,0.389272,1,0,1,0,1,1,0,1,1,0,0,0
-3.66174,0.998753,0.157107,3,11,0,5.3315,0.50208,0.266901,1.30591,-0.080278,0.614523,1,1,0,0,1,1,0,1,1,1,0,1
-3.01005,0.998561,0.157107,3,15,0,3.72025,0.419378,0.611826,1.8438,0.560815,1.38917,0,0,1,1,1,0,1,1,1,1,1,1
-3.5951,0.997551,0.157107,3,7,0,3.60471,0.293782,1.85559,6.39549,-0.339258,0.788525,1,0,1,1,0,1,0,0,0,0,1,1
-4.24847,0.945822,0.157107,2,3,0,4.84013,0.35428,2.32256,10.2018,0.560317,0.0707524,1,1,1,0,0,1,1,1,1,1,1,1
-5.39036,0.97326,0.157107,4,31,0,10.1239,0.980641,0.916085,2.49949,0.0939012,1.08079,1,1,0,1,1,1,0,0,0,0,1,1
-4.13235,0.99954,0.157107,4,15,0,5.65352,0.904725,1.54923,4.70785,0.415633,0.254276,1,1,0,0,0,1,1,1,1,1,0,1
-4.04485,0.99997,0.157107,4,15,0,4.23987,0.913443,1.31073,3.70889,1.13356,0.521192,1,1,0,0,0,1,0,1,1,0,1,1
-3.43881,0.995719,0.157107,4,15,0,4.62811,0.188513,0.649587,1.91475,0.933442,0.234844,0,1,1,0,1,1,0,1,1,1,1,1
-4.09752,0.989384,0.157107,4,15,0,6.55316,0.921773,0.787479,2.19785,0.3926,0.0441524,0,1,0,0,1,1,1,1,1,0,1,1
-3.14478,0.998758,0.157107,4,15,0,4.70582,0.737238,1.30347,3.68206,1.10349,0.535774,0,1,1,0,1,1,0,1,0,0,0,1
-4.33483,0.939607,0.157107,3,7,0,8.42071,0.82813,2.10199,8.18242,0.489175,0.878522,1,1,1,1,1,1,0,1,1,0,1,1
-3.82256,0.993703,0.157107,4,15,0,5.88407,0.128372,0.579583,1.78529,0.29905,0.281671,0,1,1,1,1,1,0,1,0,1,0,1
-6.7909,0.993166,0.157107,4,15,0,7.60203,0.993285,0.472173,1.60347,0.357865,1.3428,0,1,0,0,0,1,0,0,1,0,0,1
-7.41611,0.998993,0.157107,3,7,0,7.68938,0.994795,0.305056,1.3567,0.360855,0.108058,1,0,1,0,0,1,1,1,1,0,0,0
-5.30742,0.996428,0.157107,4,31,0,9.22057,0.541127,0.0500795,1.05135,0.0158976,0.322905,0,0,1,1,1,1,0,0,1,0,0,1
-8.24987,0.991452,0.157107,3,15,0,8.56166,0.917451,0.00864839,1.00869,0.396974,0.632568,0,1,1,1,1,1,1,1,1,0,1,1
-6.77061,0.999742,0.157107,4,15,0,8.64572,0.461944,0.0115682,1.01164,0.778397,0.562841,0,1,1,0,0,1,0,0,1,1,1,1
-7.06179,0.998889,0.157107,4,15,0,7.29537,0.289919,0.0104384,1.01049,0.410218,-0.214996,1,1,1,0,0,0,0,0,1,1,1,1
-5.80627,0.998402,0.157107,4,15,0,7.5224,0.19505,0.0480892,1.04926,1.14322,0.574858,0,0,1,0,1,1,1,0,1,0,0,1
-4.55448,0.993912,0.157107,5,31,0,7.57096,0.359612,2.48009,11.9424,0.332608,0.817236,0,0,1,1,0,0,1,0,1,1,0,1
-4.55575,1,0.157107,4,15,0,5.73802,0.0769734,0.401851,1.49459,1.08242,0.119008,0,1,1,0,0,1,0,1,1,0,0,1
-3.80305,0.999569,0.157107,4,15,0,5.48355,0.863258,0.551322,1.73555,-0.346255,0.469441,1,1,0,0,1,1,1,1,1,0,1,1
-3.66863,0.999919,0.157107,3,7,0,3.88952,0.860385,0.663375,1.94133,0.416563,1.38952,1,1,1,1,1,1,1,0,1,0,1,1
-3.4895,1,0.157107,4,15,0,4.1647,0.185918,0.607991,1.83674,0.275813,0.589163,1,0,1,0,0,1,0,1,0,1,1,0
-2.94453,1,0.157107,4,15,0,3.69996,0.652469,1.2107,3.35583,0.539956,0.415557,0,1,1,0,1,1,1,1,1,1,1,1
-3.22927,0.995921,0.157107,3,7,0,3.26578,0.634442,1.63892,5.14962,1.2549,1.10944,0,1,1,1,1,1,0,1,1,1,0,0
-3.16556,0.999991,0.157107,4,15,0,3.33742,0.411431,0.493211,1.63757,0.231104,0.613598,0,1,0,1,0,1,1,0,1,1,1,1
-3.98195,0.995458,0.157107,3,15,0,5.06372,0.458757,0.191762,1.21138,0.315066,-0.164363,1,1,1,1,1,0,1,0,1,1,1,0
-3.57232,0.999742,0.157107,4,15,0,4.11847,0.447332,1.96555,7.13885,-0.228502,0.3869,1,1,0,0,1,1,0,0,0,0,0,1
-3.05498,0.998215,0.157107,3,7,0,3.98425,0.266295,1.05746,2.87905,2.12566,0.291449,0,1,1,1,1,1,0,1,1,0,1,1
-3.8999,0.991483,0.157107,4,15,0,4.55498,0.898636,0.72401,2.06269,1.01437,0.480638,0,1,1,0,1,1,0,1,1,0,1,1
-2.88134,0.999993,0.157107,4,15,0,3.97396,0.401531,0.815312,2.25988,0.396809,0.756185,0,1,1,0,0,1,1,0,1,1,1,1
-3.29472,0.994218,0.157107,3,15,0,3.84205,0.431921,0.41241,1.51045,0.356147,0.151317,1,1,1,0,1,1,0,1,0,0,1,1
-4.02761,0.997107,0.157107,3,15,0,4.24298,0.721245,0.227984,1.25606,-0.961192,0.359859,1,0,0,1,1,1,1,0,0,0,1,1
-3.07143,1,0.157107,3,15,0,4.21078,0.62743,0.592401,1.80833,0.479898,0.708414,0,0,1,1,0,1,1,1,0,0,1,0
-3.55017,0.998361,0.157107,4,15,0,3.64848,0.338861,0.340515,1.40567,0.613962,0.071025,0,1,0,1,0,1,0,1,1,0,1,1
-3.08104,0.998995,0.157107,3,13,0,3.57219,0.477853,0.531099,1.7008,0.151421,0.81087,1,0,0,0,0,1,0,1,0,0,0,1
-2.87336,0.998801,0.157107,3,11,0,3.36132,0.401615,0.835829,2.30673,0.58237,0.491293,1,1,1,1,1,0,0,1,1,0,1,0
-3.45954,0.994482,0.157107,4,15,0,4.03861,0.824104,0.689776,1.99327,0.299187,0.471834,1,0,1,1,1,0,0,1,0,0,1,1
-4.20299,0.986346,0.157107,3,7,0,5.42259,0.706782,2.24437,9.43451,-0.25065,0.1424,0,0,0,0,1,1,1,0,0,0,1,1
-4.07454,1,0.157107,4,15,0,4.9455,0.13761,0.386998,1.47255,-0.00476518,-0.224497,1,0,0,1,1,1,1,0,1,1,1,0
-4.41962,0.997151,0.157107,3,15,0,5.38616,0.769309,0.172587,1.18838,-0.0276478,-0.269326,1,1,1,1,1,0,0,0,0,0,0,1
-5.00076,0.995793,0.157107,4,15,0,5.67505,0.834399,2.44875,11.5738,0.484457,0.872566,1,0,1,0,0,1,0,0,1,0,1,1
-3.37654,0.992613,0.157107,4,15,0,5.62956,0.774871,0.581286,1.78834,1.22805,-0.285715,1,0,1,0,1,1,0,1,1,0,0,0
-3.23637,0.999966,0.157107,3,7,0,3.40101,0.744529,0.632839,1.88295,0.90877,-0.0583993,0,0,1,1,1,1,0,1,1,0,1,1
-3.36584,0.998699,0.157107,4,15,0,3.71873,0.822722,0.8564,2.35467,0.93616,0.576811,1,0,1,1,0,0,0,1,0,0,0,0
-3.2187,0.999136,0.157107,4,15,0,3.91216,0.226776,1.25149,3.49555,0.756542,0.708458,1,1,1,0,0,1,0,1,1,0,1,1
-3.05775,0.999198,0.157107,4,15,0,3.45165,0.438588,0.559433,1.74968,0.885525,0.174416,1,0,1,1,0,1,1,1,1,1,1,0
-3.7797,0.99586,0.157107,4,15,0,4.01807,0.883478,0.720755,2.05598,-0.00583443,0.919506,1,0,1,0,1,1,1,1,1,0,1,0
-3.91867,0.999753,0.157107,3,7,0,3.94726,0.902587,0.750833,2.11876,0.0994459,0.347201,1,0,1,0,1,1,0,0,0,0,1,1
-6.73833,0.985118,0.157107,5,31,0,7.7673,0.930724,0.0461028,1.04718,0.0175974,0.538113,0,0,0,0,1,1,1,1,0,1,0,1
-5.73785,0.996285,0.157107,4,23,0,7.54382,0.180979,0.0545627,1.05608,2.0937,1.03766,0,0,1,1,1,1,0,1,1,0,1,1
-6.48268,0.999405,0.157107,4,15,0,6.65017,0.128444,0.0342725,1.03487,0.419051,0.351078,0,0,1,1,1,1,1,1,1,0,0,1
-7.93082,0.990402,0.157107,4,23,0,8.84202,0.799638,0.00562439,1.00564,-0.625818,-0.324281,0,0,0,1,0,1,0,0,0,1,1,1
-7.98044,0.999973,0.157107,3,7,0,8.11713,0.768427,0.00481887,1.00483,-0.531816,1.09325,1,0,0,1,1,1,0,0,0,1,0,1
-6.89595,0.998733,0.157107,4,15,0,8.41516,0.195302,0.0161411,1.01627,-0.0080146,0.23345,0,0,1,0,0,1,0,0,1,0,0,1
-7.813,0.995943,0.157107,4,15,0,9.59823,0.339967,0.00451803,1.00453,1.14268,0.143557,1,0,1,0,0,1,0,1,1,1,1,1
-4.40924,0.987789,0.157107,4,23,0,9.06604,0.376648,0.13099,1.13996,0.50528,0.454239,0,0,1,0,1,0,0,1,0,1,1,0
-3.40538,0.999583,0.157107,4,15,0,4.70386,0.26088,0.48549,1.62497,0.627196,0.991778,0,0,1,0,1,1,1,1,1,0,1,0
-3.18082,0.998263,0.157107,3,15,0,4.03869,0.314721,0.567216,1.76335,0.852824,1.04961,1,1,1,1,1,1,0,1,1,1,0,1
-3.09633,0.999532,0.157107,2,7,0,3.29626,0.345413,0.600186,1.82246,0.739268,-0.0164865,0,0,1,0,0,1,0,0,1,0,1,1
-5.12137,0.963493,0.157107,3,11,0,9.00808,0.683203,0.0692815,1.07174,0.7553,0.767719,0,1,1,0,0,1,0,0,1,0,1,1
-2.80831,0.999907,0.157107,4,15,0,5.29592,0.524038,0.97257,2.64473,0.556093,0.393061,1,0,0,1,0,0,0,0,1,1,0,0
-2.88116,0.99763,0.157107,3,15,0,3.18608,0.452686,0.75346,2.12434,0.47791,1.09214,0,1,1,1,0,1,0,1,1,0,0,1
-3.2799,0.997911,0.157107,4,15,0,3.32137,0.800343,1.16887,3.21834,0.0877658,0.111055,1,1,1,1,0,1,1,1,0,0,0,1
-2.89284,0.999868,0.157107,3,15,0,3.43618,0.603659,1.21578,3.37293,1.10695,1.42254,0,1,1,0,1,1,0,1,1,1,1,0
-2.93215,0.998657,0.157107,3,11,0,3.06324,0.412324,0.708369,2.03068,-0.560144,0.526187,1,0,0,0,0,0,1,0,1,0,1,0
-2.93134,0.999878,0.157107,4,15,0,2.99467,0.450197,0.680922,1.9757,1.44898,0.499261,0,1,1,0,1,0,0,1,0,1,1,1
-3.02041,0.999641,0.157107,3,7,0,3.02989,0.39239,0.622519,1.86362,-0.22679,0.228465,0,1,1,1,1,1,0,0,1,0,1,1
-3.11428,0.999457,0.157107,3,15,0,3.22032,0.552818,0.513863,1.67174,1.37665,1.20785,0,1,1,1,1,1,1,1,1,0,1,1
-2.90073,0.993024,0.157107,2,7,0,4.37432,0.46225,1.31319,3.71802,0.18406,0.642891,0,0,1,0,0,1,0,1,0,1,1,0
-2.80769,0.980737,0.157107,2,7,0,4.18608,0.480788,0.968881,2.635,-0.230091,0.0872255,0,1,0,0,0,0,1,1,1,1,0,1
-3.05349,0.99799,0.157107,3,15,0,3.09868,0.361779,0.621489,1.8617,0.523208,0.262564,1,0,1,1,1,1,1,1,1,1,1,0
-3.17929,0.999635,0.157107,4,15,0,3.31597,0.703236,1.46782,4.33974,0.40819,0.87535,0,0,1,0,1,1,1,1,1,0,0,1
-2.99856,1,0.157107,4,15,0,3.33729,0.544016,0.604993,1.83124,-0.100778,0.187699,0,1,0,0,1,1,1,1,1,0,1,1
-3.35218,0.996687,0.157107,4,15,0,3.70164,0.175626,1.02677,2.79204,1.15555,0.50961,0,1,1,1,1,0,0,1,1,0,1,0
-3.43941,0.998656,0.157107,3,7,0,3.5966,0.191738,1.41781,4.12808,0.538961,1.04957,1,0,0,1,1,1,0,1,1,1,0,0
-3.71643,0.977799,0.157107,4,15,0,5.50538,0.641809,2.01358,7.49008,1.05417,-0.0903118,0,0,1,0,1,1,0,1,1,1,1,0
-3.64468,0.975647,0.157107,2,3,0,4.2796,0.621764,1.98082,7.24865,0.801629,0.923902,0,0,0,0,1,1,0,1,1,1,1,0
-2.81052,1,0.157107,3,7,0,3.69843,0.480972,1.06259,2.89385,0.726271,0.781385,0,0,1,0,0,1,0,1,1,0,0,0
-3.42489,0.994519,0.157107,4,23,0,3.65749,0.161817,0.911171,2.48723,0.46421,0.2447,1,1,1,1,0,1,0,0,0,0,0,1
-3.62661,0.969464,0.157107,2,5,0,6.08316,0.148035,1.3906,4.01728,0.735904,0.917491,0,0,1,1,0,1,1,1,1,1,0,1
-4.3269,0.99911,0.157107,4,15,0,4.4733,0.0582735,0.92803,2.52952,0.436952,-0.165945,0,1,0,1,0,0,0,1,1,1,0,0
-3.14925,0.997532,0.157107,3,15,0,5.29814,0.434672,1.61702,5.03807,0.215086,0.143447,1,1,1,1,1,1,0,1,0,1,1,0
-3.58289,0.992464,0.157107,4,15,0,3.80861,0.677434,0.337532,1.40148,0.841115,0.829529,0,1,1,0,0,1,0,0,1,0,1,1
-4.23177,0.996606,0.157107,3,15,0,4.60824,0.852384,0.302983,1.35389,0.363696,0.725451,0,1,1,1,1,1,1,1,1,0,1,1
-4.59353,0.999686,0.157107,4,15,0,5.1517,0.117078,0.253327,1.2883,0.231042,0.502198,0,1,1,1,1,1,0,1,1,1,1,1
-4.24528,1,0.157107,4,15,0,4.79625,0.224683,0.21086,1.23474,0.291973,0.0601942,0,0,1,1,0,0,1,1,1,0,1,1
-3.13034,0.999412,0.157107,3,15,0,4.5387,0.702309,0.645218,1.9064,0.36016,0.302031,1,0,1,1,1,0,1,1,0,0,1,1
-2.92547,0.99972,0.157107,4,15,0,3.38139,0.527174,1.35994,3.89597,0.535098,0.0844829,1,1,0,1,1,0,0,0,1,0,0,0
-2.99159,0.999749,0.157107,4,15,0,3.17412,0.693294,1.16036,3.19107,0.931965,1.21008,0,1,1,0,1,1,1,1,1,0,1,1
-2.85977,0.999722,0.157107,4,15,0,3.13613,0.397627,1.11012,3.03471,1.35468,1.10108,0,1,1,1,1,1,0,1,1,0,1,1
-2.95884,0.996203,0.157107,3,15,0,3.38898,0.338814,1.2163,3.37467,0.237053,1.17101,1,1,1,1,1,1,1,0,1,0,1,1
-3.09112,0.989983,0.157107,3,11,0,3.85364,0.574836,0.539053,1.71438,0.477344,-0.369777,1,1,1,0,0,0,0,0,1,1,1,0
-3.64785,0.997529,0.157107,4,15,0,3.81144,0.69868,0.327182,1.38705,1.03703,0.303685,1,1,0,1,1,1,1,0,1,1,1,1
-4.24226,0.999841,0.157107,4,15,0,4.48045,0.380651,0.154679,1.16728,1.0099,0.569639,0,1,1,1,0,1,0,1,1,1,0,0
-4.24956,0.997236,0.157107,4,31,0,4.85721,0.814543,0.243946,1.27628,-0.204563,0.172215,0,1,1,1,1,1,1,1,1,1,0,1
-3.83196,0.999786,0.157107,4,15,0,4.71926,0.151554,0.472187,1.6035,0.080336,0.447597,1,1,1,1,1,0,1,0,0,1,1,1
-4.54817,0.99763,0.157107,4,31,0,5.1634,0.616681,0.112979,1.11961,0.131416,0.212992,1,1,1,0,0,0,0,1,1,1,1,1
-4.80886,0.999776,0.157107,4,15,0,5.00077,0.507358,0.0820817,1.08554,0.284559,0.332167,0,1,1,1,0,1,0,0,1,0,0,1
-2.8252,0.999922,0.157107,3,15,0,6.08458,0.534578,0.879449,2.40957,0.493515,0.0116837,1,0,1,1,0,0,0,0,1,1,1,1
-2.9403,0.998046,0.157107,3,15,0,3.14168,0.571694,0.683272,1.98035,0.54049,-0.391993,0,1,1,0,1,1,0,1,1,0,0,1
-2.88426,0.999269,0.157107,3,15,0,3.12184,0.537209,0.742359,2.10089,0.274765,0.758183,0,1,1,0,0,1,0,1,1,1,1,1
-3.25198,0.997508,0.157107,3,15,0,3.42064,0.396033,0.448429,1.56585,-0.0541051,0.673527,0,0,1,1,0,1,0,0,1,0,0,0
-3.2609,0.998586,0.157107,4,15,0,3.70741,0.389912,1.69242,5.43259,0.396915,0.882453,1,0,0,0,1,0,0,1,1,0,1,0
-4.72286,0.987666,0.157107,4,23,0,5.68402,0.960129,0.80454,2.23567,-0.154452,0.964851,1,1,0,1,0,1,0,1,1,1,1,1
-3.08223,0.999948,0.157107,3,9,0,4.81479,0.743109,1.08649,2.96385,0.88575,0.699293,1,0,1,0,1,1,1,0,1,1,1,0
-3.28531,0.980909,0.157107,2,7,0,4.78185,0.600946,0.428924,1.5356,0.666867,1.37842,0,1,1,0,1,1,0,0,1,0,0,0
-4.11706,0.990711,0.157107,4,31,0,5.30152,0.881586,0.428894,1.53556,0.617942,1.56547,0,0,1,0,1,1,0,1,0,1,0,1
-3.19232,0.999893,0.157107,4,15,0,4.40894,0.422842,1.6524,5.21949,0.270198,0.369968,1,1,0,0,0,1,0,1,1,0,1,0
-3.43759,0.99192,0.157107,2,3,0,3.44983,0.403134,1.8485,6.35031,1.13275,0.605137,0,1,1,1,1,1,0,0,1,1,1,1
-3.97818,0.990973,0.157107,4,31,0,4.57124,0.869843,0.460901,1.5855,0.324018,0.957881,1,0,1,0,1,1,0,1,1,0,1,1
-3.30556,1,0.157107,4,15,0,4.07946,0.416709,1.75047,5.75731,1.49817,0.280624,0,1,1,0,0,1,1,1,1,0,1,1
-3.27127,0.999638,0.157107,3,7,0,3.39752,0.380438,1.69348,5.43838,-0.0210387,0.794515,1,1,0,0,1,1,0,1,0,0,1,1
-4.44813,0.996422,0.157107,4,15,0,4.64623,0.0637419,0.582206,1.78998,1.48936,-0.380226,0,1,1,1,0,1,0,1,1,0,0,1
-4.79242,0.999572,0.157107,3,7,0,4.87368,0.0442948,0.58144,1.78861,0.384335,1.06076,0,1,0,0,0,0,0,0,1,1,0,1
-4.86826,0.998975,0.157107,3,7,0,5.28282,0.0497892,0.45083,1.56961,0.538007,0.858987,1,1,1,0,1,0,1,1,1,0,1,0
-2.9433,0.99814,0.157107,3,15,0,6.48336,0.339661,1.17656,3.24318,0.278563,0.948443,0,0,1,1,1,0,1,0,0,0,1,0
-4.04254,0.991131,0.157107,3,15,0,4.5,0.092196,1.39928,4.05228,-0.220997,0.577756,0,1,0,1,1,0,1,1,1,1,0,1
-5.177,0.998747,0.157107,3,7,0,5.35725,0.0239187,0.972615,2.64485,-0.112383,0.434926,1,0,1,0,1,1,0,0,1,0,1,0
-5.18318,0.999707,0.157107,3,7,0,5.54741,0.0239943,0.901626,2.46361,0.00918807,0.810727,1,1,0,0,1,0,1,0,0,1,0,1
-4.03652,1,0.157107,3,7,0,5.21543,0.0816917,0.838844,2.31369,0.799295,0.566569,0,0,1,1,1,1,1,0,1,0,1,1
-4.02682,0.999858,0.157107,5,31,0,4.22489,0.913604,1.27264,3.57025,0.0446936,0.407101,0,0,1,0,1,1,0,1,1,1,1,1
-2.96897,0.999539,0.157107,5,31,0,4.16925,0.694082,0.979287,2.66256,1.30147,1.03993,0,0,1,0,0,1,0,1,1,0,0,0
-3.18397,0.995836,0.157107,4,15,0,3.44674,0.317537,0.560648,1.75181,0.762972,1.35381,0,1,1,1,0,0,0,0,1,1,0,1
-3.35753,0.997114,0.157107,3,11,0,4.01417,0.413913,0.387916,1.47391,0.046892,0.0945337,0,1,0,1,0,1,0,1,1,1,0,0
-3.59924,0.988901,0.157107,3,11,0,6.35706,0.545716,0.288207,1.33403,0.489509,-0.369021,0,1,1,0,1,0,0,0,0,1,1,0
-5.54993,0.98163,0.157107,4,23,0,6.60438,0.980929,0.638861,1.89432,1.15115,0.238427,1,1,1,0,1,1,0,1,1,1,1,1
-6.23594,0.999684,0.157107,4,15,0,6.80669,0.990117,1.46352,4.32115,0.764225,0.741336,0,1,1,0,0,1,0,1,1,0,0,1
-5.44305,0.999771,0.157107,3,7,0,6.36653,0.978827,1.40603,4.07972,0.56975,-0.359977,1,1,1,1,1,1,1,1,1,1,1,1
-5.66275,0.973675,0.157107,4,15,0,7.12703,0.94654,0.174682,1.19087,0.5072,0.313992,0,1,1,1,1,1,1,0,1,0,0,1
-6.13938,0.999601,0.157107,4,15,0,6.41448,0.96093,0.145497,1.15661,-0.311841,0.229429,1,1,1,0,1,1,1,0,0,1,1,1
-6.65359,0.998937,0.157107,5,31,0,6.96723,0.0213636,0.156492,1.1694,-0.268637,0.831766,0,1,1,1,1,0,0,0,0,1,1,0
-8.42226,0.99752,0.157107,4,31,0,8.76922,0.996285,2.34864,10.4713,0.221513,0.638083,0,0,1,0,1,1,0,1,1,1,1,1
-9.78345,0.999333,0.157107,5,31,0,11.0292,0.999664,0.469381,1.599,0.957504,0.422581,0,1,1,0,0,1,1,1,1,0,1,1
-7.24775,0.999739,0.157107,4,15,0,10.1559,0.995624,1.6803,5.36718,0.0441349,0.218346,0,0,0,0,0,1,1,1,1,0,0,1
-6.94522,0.994866,0.157107,3,7,0,7.54991,0.995353,1.40957,4.09419,0.307135,-0.17954,0,1,1,0,1,1,0,1,0,0,0,1
-7.34838,0.988043,0.157107,1,3,0,7.71913,0.996199,1.64298,5.17058,-0.194151,0.384075,1,0,0,0,1,1,0,0,0,0,1,1
-7.41939,0.999567,0.157107,2,3,0,7.49846,0.996626,1.59538,4.93022,0.982233,1.68385,1,1,1,0,1,1,1,1,1,0,0,1
-4.00906,0.995141,0.157107,4,31,0,8.04583,0.832584,0.34661,1.41427,-0.64967,0.159917,1,0,0,0,0,1,1,0,0,0,1,1
-3.75716,0.999228,0.157107,4,31,0,4.52232,0.276698,0.306514,1.35868,-0.408939,1.00537,0,0,0,0,0,1,1,0,0,0,1,1
-3.80051,0.998881,0.157107,4,23,0,4.2277,0.745905,0.310298,1.36383,0.0118722,1.77556,0,0,0,0,1,1,1,1,1,0,1,1
-3.5926,0.998969,0.157107,4,15,0,4.21848,0.690742,1.87566,6.52514,0.947094,0.580832,1,0,1,0,1,1,0,1,1,0,1,1
