# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_runs_model
# start_datetime = 2024-03-06 12:59:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/RtmpgrDZRT/standata-75124c3124f4.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-202403061359-1-5736fb.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-profile-202403061359-1-70ed32.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_runs_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,log_inv_tau,invTau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post,tau_post,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.335967
# Diagonal elements of inverse mass matrix:
# 0.256348, 1.2261
-1599.36,1,0.335967,3,7,0,1599.51,0.597581,0.0210678,1.02129,0.586486,0.999906,1499,2499,0.645103,0.735224,1664,1847,-0.0156715,0.00630653,0.999933,0.494816,0.505184,-1724.73
-1600.9,0.967995,0.335967,3,11,0,1601.18,0.790252,0.0157408,1.01587,0.586845,0.987115,1457,2463,0.687886,0.734166,1768,1828,-0.00152952,0.000320812,1,0.496071,0.503929,-1726.42
-1601.03,0.999858,0.335967,4,15,0,1601.03,0.79661,0.0162298,1.01636,0.720811,0.925763,1792,2333,0.689249,0.734263,1773,1837,-0.0013632,0.000277262,1,0.495948,0.504052,-1726.24
-1602.37,0.992626,0.335967,3,7,0,1602.44,0.85497,0.0106125,1.01067,0.720667,0.999536,1820,2498,0.701609,0.733151,1780,1868,-0.000378257,5.48588e-05,1,0.497348,0.502652,-1728.24
-1601.15,0.989975,0.335967,3,7,0,1604.51,0.802436,0.00974581,1.00979,0.567997,0.999515,1410,2498,0.690495,0.73298,1766,1819,-0.00122247,0.000241516,1,0.497567,0.502433,-1728.59
-1601.33,0.999385,0.335967,3,7,0,1601.41,0.812175,0.0106312,1.01069,0.677125,0.977835,1732,2443,0.692573,0.733155,1717,1839,-0.00101079,0.000189851,1,0.497345,0.502655,-1728.26
-1601.1,1,0.335967,2,3,0,1601.35,0.801823,0.0116396,1.01171,0.665576,0.999918,1688,2499,0.690364,0.733354,1752,1845,-0.00123677,0.000245098,1,0.497094,0.502906,-1727.9
-1601.17,0.983368,0.335967,3,7,0,1603.12,0.804243,0.0153857,1.0155,0.505521,0.998927,1234,2498,0.690881,0.734096,1786,1858,-0.00118102,0.000231192,1,0.496158,0.503842,-1726.54
-1600.37,0.998913,0.335967,4,15,0,1601.79,0.421168,0.00883708,1.00888,0.516932,0.9693,1251,2421,0.603763,0.7328,1518,1822,-0.0472802,0.0273673,0.998209,0.497899,0.502101,-1729.11
-1600.17,0.991908,0.335967,4,15,0,1601.96,0.726732,0.0235361,1.02382,0.72099,0.820769,1855,2069,0.674088,0.735715,1646,1828,-0.00405255,0.00110743,0.999998,0.49414,0.50586,-1723.7
-1599.67,0.996745,0.335967,3,7,0,1600.73,0.495709,0.0105913,1.01065,0.514276,0.909002,1273,2287,0.621451,0.733147,1570,1797,-0.0320591,0.0161671,0.999472,0.497438,0.502562,-1728.46
-1599.84,0.994207,0.335967,3,7,0,1600.23,0.637342,0.0322776,1.0328,0.718689,0.923396,1774,2309,0.654152,0.737459,1647,1820,-0.0110246,0.00399816,0.999975,0.49202,0.50798,-1720.78
-1600.18,0.994859,0.335967,3,7,0,1600.33,0.662981,0.0364459,1.03712,0.562588,0.985459,1384,2463,0.65993,0.738294,1635,1833,-0.00855305,0.00288254,0.999987,0.490968,0.509032,-1719.29
-1599.64,0.995286,0.335967,2,3,0,1600.33,0.642618,0.0268793,1.02724,0.638906,0.998973,1564,2497,0.655345,0.736381,1595,1810,-0.0104829,0.0037464,0.999978,0.493351,0.506649,-1722.64
-1600.24,0.945499,0.335967,3,7,0,1600.86,0.64436,0.00282177,1.00283,0.600192,0.981969,1448,2467,0.655738,0.731614,1664,1872,-0.0103079,0.00366591,0.999979,0.499302,0.500698,-1731.16
-1601.22,0.988597,0.335967,3,11,0,1601.49,0.572648,0.000916887,1.00092,0.640523,0.9999,1601,2499,0.639374,0.731239,1575,1823,-0.0190999,0.00816239,0.999884,0.499775,0.500225,-1731.85
-1600.29,1,0.335967,3,7,0,1601.28,0.630161,0.00256145,1.00256,0.723937,0.999933,1825,2499,0.652526,0.731563,1643,1827,-0.0117897,0.0043603,0.99997,0.499367,0.500633,-1731.25
-1599.85,0.999898,0.335967,3,7,0,1600.5,0.650896,0.00486492,1.00488,0.562115,0.99977,1402,2497,0.657212,0.732016,1650,1805,-0.00966789,0.0033751,0.999982,0.498796,0.501204,-1730.42
-1600.06,0.99782,0.335967,3,15,0,1600.14,0.619929,0.00330559,1.00331,0.685257,0.999861,1686,2499,0.650202,0.731709,1600,1820,-0.012936,0.00491659,0.999961,0.499184,0.500816,-1730.99
-1600.4,0.997114,0.335967,2,3,0,1600.42,0.647996,0.0023537,1.00236,0.58855,0.948078,1480,2342,0.656559,0.731522,1647,1832,-0.0099486,0.00350195,0.999981,0.499417,0.500583,-1731.33
-1600.26,0.989536,0.335967,3,15,0,1601.55,0.584728,0.00258267,1.00259,0.640844,0.999951,1608,2498,0.642155,0.731567,1616,1797,-0.0173894,0.00722133,0.999911,0.499366,0.500634,-1731.25
-1599.48,0.999573,0.335967,2,5,0,1600.41,0.609862,0.00780546,1.00784,0.555481,0.849798,1402,2134,0.647909,0.732596,1611,1825,-0.0141288,0.00551219,0.99995,0.498076,0.501924,-1729.39
-1599.4,0.989589,0.335967,2,7,0,1600.38,0.644878,0.0117604,1.01183,0.619261,0.98849,1554,2470,0.655855,0.733378,1614,1822,-0.0102562,0.00364221,0.999979,0.49709,0.50291,-1727.96
-1600.6,0.957882,0.335967,2,7,0,1601.75,0.739084,0.00420681,1.00422,0.669416,0.999655,1679,2496,0.676795,0.731887,1713,1870,-0.00342529,0.000893714,0.999999,0.498952,0.501048,-1730.64
-1599.55,1,0.335967,3,7,0,1600.67,0.583733,0.00680957,1.00683,0.514002,0.999951,1285,2499,0.641926,0.7324,1630,1799,-0.0175268,0.0072958,0.999909,0.498328,0.501672,-1729.75
-1600.64,0.973137,0.335967,3,11,0,1601.9,0.594421,0.00166252,1.00166,0.630132,0.640523,1598,1601,0.644379,0.731386,1605,1819,-0.0160841,0.00652335,0.999928,0.499591,0.500409,-1731.58
-1600.88,0.999245,0.335967,2,3,0,1600.91,0.613876,0.00127528,1.00128,0.687655,0.97712,1723,2447,0.648825,0.731309,1582,1812,-0.0136454,0.00526882,0.999955,0.499686,0.500314,-1731.72
-1601.22,0.971674,0.335967,3,11,0,1604.16,0.805147,0.00906798,1.00911,0.633908,0.997672,1575,2497,0.691074,0.732846,1726,1809,-0.00116065,0.000226156,1,0.497736,0.502264,-1728.84
-1601.08,0.999814,0.335967,2,3,0,1601.33,0.799987,0.0109289,1.01099,0.645849,0.997592,1573,2494,0.689972,0.733214,1759,1826,-0.0012803,0.000256077,1,0.497271,0.502729,-1728.16
-1601.22,0.999488,0.335967,2,3,0,1601.22,0.806946,0.0107925,1.01085,0.703892,0.997935,1747,2493,0.691458,0.733187,1756,1827,-0.00112088,0.00021639,1,0.497305,0.502695,-1728.21
-1600.98,0.999853,0.335967,2,3,0,1601.3,0.792516,0.00899772,1.00904,0.56798,0.952673,1407,2376,0.688371,0.732832,1737,1848,-0.00146875,0.000304743,1,0.497754,0.502246,-1728.87
-1601.07,0.998901,0.335967,1,1,0,1601.08,0.79717,0.00891243,1.00895,0.5808,0.988585,1435,2467,0.689369,0.732815,1739,1817,-0.00134921,0.000273659,1,0.497775,0.502225,-1728.9
-1599.69,0.999863,0.335967,3,7,0,1601.29,0.670491,0.0074137,1.00744,0.60622,0.994612,1520,2484,0.661613,0.732519,1636,1843,-0.00790429,0.00260453,0.99999,0.498161,0.501839,-1729.5
-1600.5,0.993071,0.335967,3,7,0,1600.74,0.470161,0.0405698,1.0414,0.62422,0.929384,1553,2337,0.615422,0.739121,1497,1834,-0.0370531,0.0196322,0.999178,0.490243,0.509757,-1718.27
-1599.41,0.92285,0.335967,3,7,0,1602.01,0.536577,0.0133715,1.01346,0.694382,0.613648,1717,1588,0.631016,0.733697,1581,1809,-0.0247481,0.0114688,0.999755,0.496741,0.503259,-1727.47
-1599.4,0.976132,0.335967,2,7,0,1601.17,0.604886,0.00917079,1.00921,0.691013,0.999356,1751,2498,0.646773,0.732866,1634,1792,-0.0147422,0.00582486,0.999944,0.497741,0.502259,-1728.9
-1599.62,0.995782,0.335967,2,7,0,1599.7,0.580839,0.00614789,1.00617,0.598407,0.999203,1483,2499,0.64126,0.732269,1579,1837,-0.01793,0.00751554,0.999903,0.498491,0.501509,-1729.99
-1600.39,0.988574,0.335967,2,7,0,1600.9,0.563613,0.0023197,1.00232,0.543596,0.980233,1320,2446,0.637288,0.731515,1629,1843,-0.0204394,0.00891951,0.999859,0.499432,0.500568,-1731.35
-1603.78,0.944011,0.335967,3,7,0,1604.5,0.867532,0.00181317,1.00181,0.707889,0.999949,1775,2499,0.704232,0.731415,1762,1805,-0.000267134,3.53868e-05,1,0.499547,0.500453,-1731.5
-1603.43,0.999492,0.335967,2,3,0,1604.15,0.849205,0.00152667,1.00153,0.573561,0.948,1495,2375,0.7004,0.731359,1755,1843,-0.000439101,6.62143e-05,1,0.499619,0.500381,-1731.61
-1601.85,0.995067,0.335967,3,15,0,1604.83,0.741702,0.000998467,1.001,0.693965,0.979568,1755,2436,0.677368,0.731255,1684,1854,-0.00330154,0.000852782,0.999999,0.499751,0.500249,-1731.81
-1601.8,0.991203,0.335967,4,15,0,1603.13,0.329058,0.00669537,1.00672,0.719481,0.999394,1798,2499,0.58153,0.732377,1479,1823,-0.0667175,0.0447636,0.993742,0.498448,0.501552,-1729.88
-1600.94,0.993781,0.335967,1,3,0,1602.28,0.378538,0.0078492,1.00788,0.726546,0.967143,1802,2424,0.593521,0.732605,1509,1813,-0.0564702,0.0350941,0.996701,0.498155,0.501845,-1729.47
-1600.4,1,0.335967,3,7,0,1600.94,0.413301,0.00986309,1.00991,0.661875,0.992138,1659,2477,0.601879,0.733003,1515,1829,-0.0489718,0.0287317,0.997986,0.49766,0.50234,-1728.76
-1599.64,0.991434,0.335967,3,15,0,1601.73,0.649022,0.0260448,1.02639,0.535057,0.999444,1322,2498,0.65679,0.736215,1637,1860,-0.00984873,0.00345669,0.999982,0.493553,0.506447,-1722.92
-1600.41,0.93892,0.335967,2,3,0,1600.88,0.637774,0.0430666,1.04401,0.589837,0.99994,1492,2499,0.65425,0.739622,1611,1858,-0.0109796,0.00397708,0.999975,0.489353,0.510647,-1717.07
-1599.5,0.998014,0.335967,3,7,0,1600.71,0.523607,0.0112378,1.0113,0.537005,0.99948,1304,2495,0.627991,0.733275,1595,1827,-0.0269691,0.0128479,0.999684,0.497267,0.502733,-1728.22
-1599.29,1,0.335967,3,7,0,1599.5,0.594255,0.0138071,1.0139,0.64481,0.984154,1550,2466,0.644341,0.733783,1619,1829,-0.016106,0.00653492,0.999928,0.496604,0.503396,-1727.27
-1599.37,0.990656,0.335967,2,7,0,1599.86,0.633789,0.0118945,1.01197,0.532819,0.906435,1337,2289,0.653348,0.733405,1648,1824,-0.0113991,0.00417446,0.999973,0.49706,0.50294,-1727.92
-1599.66,0.990956,0.335967,3,7,0,1600,0.504211,0.00942766,1.00947,0.687,0.995073,1696,2487,0.623448,0.732917,1581,1781,-0.030465,0.0151042,0.999547,0.497716,0.502284,-1728.86
-1599.76,0.998273,0.335967,2,3,0,1599.78,0.48991,0.00918824,1.00923,0.615815,0.909766,1543,2276,0.620085,0.73287,1533,1822,-0.0331669,0.0169181,0.999414,0.49778,0.50222,-1728.95
-1600.74,0.985422,0.335967,4,15,0,1601.21,0.670865,0.00177586,1.00178,0.554428,0.999532,1377,2497,0.661697,0.731408,1637,1871,-0.00787283,0.00259122,0.99999,0.49956,0.50044,-1731.53
-1601.84,0.994479,0.335967,3,15,0,1602.07,0.555423,0.00050187,1.0005,0.513005,0.997554,1290,2495,0.635393,0.731157,1595,1843,-0.0216977,0.00964629,0.999832,0.499877,0.500123,-1732
-1602.93,0.996247,0.335967,2,7,0,1603.37,0.516626,0.000194986,1.0002,0.63612,0.999243,1591,2495,0.626358,0.731097,1586,1785,-0.028204,0.0136331,0.99964,0.499953,0.500047,-1732.11
-1601.45,0.999812,0.335967,3,7,0,1602.98,0.547384,0.000771453,1.00077,0.644625,0.999939,1588,2498,0.633529,0.73121,1585,1822,-0.0229726,0.0103978,0.999802,0.499812,0.500188,-1731.9
-1602.14,0.989748,0.335967,3,11,0,1603.16,0.659206,0.000381067,1.00038,0.729047,0.657884,1837,1610,0.659082,0.731134,1590,1820,-0.00889183,0.00303029,0.999986,0.499906,0.500094,-1732.04
-1601.98,0.985027,0.335967,3,15,0,1603.4,0.396219,0.00156094,1.00156,0.548703,0.903612,1376,2272,0.597779,0.731366,1500,1878,-0.0526603,0.0317953,0.997421,0.499631,0.500369,-1731.63
-1602.41,0.993534,0.335967,2,3,0,1602.5,0.368059,0.00146387,1.00146,0.649009,0.686005,1638,1709,0.59099,0.731347,1472,1836,-0.0587077,0.0370998,0.9962,0.499657,0.500343,-1731.67
-1601.25,0.951491,0.335967,3,7,0,1604.94,0.345362,0.0223639,1.02262,0.675157,0.924906,1689,2297,0.585492,0.735482,1444,1834,-0.0634484,0.0415357,0.994894,0.494793,0.505207,-1724.57
-1600.82,0.973023,0.335967,3,7,0,1602.61,0.451618,0.00299682,1.003,0.512031,0.998522,1282,2493,0.611024,0.731648,1516,1807,-0.0408422,0.0223971,0.998884,0.499282,0.500718,-1731.13
-1599.67,0.999714,0.335967,3,7,0,1600.92,0.622205,0.00572269,1.00574,0.578544,0.99995,1420,2499,0.65072,0.732185,1637,1865,-0.0126753,0.00478866,0.999963,0.498588,0.501412,-1730.12
-1601.37,0.964233,0.335967,3,7,0,1601.91,0.352504,0.00725281,1.00728,0.545285,0.987839,1337,2474,0.587225,0.732487,1473,1856,-0.0619766,0.0401296,0.99534,0.498308,0.501692,-1729.68
-1601.1,0.756369,0.335967,4,15,0,1608.5,0.357094,0.0107498,1.01081,0.682816,0.999851,1678,2499,0.588337,0.733178,1469,1831,-0.06102,0.0392301,0.995609,0.497488,0.502512,-1728.48
-1600.38,1,0.335967,2,3,0,1601.11,0.405475,0.0142343,1.01434,0.505476,0.974822,1237,2433,0.600002,0.733868,1520,1795,-0.0506602,0.0301187,0.997742,0.49663,0.50337,-1727.26
-1599.33,0.997883,0.335967,2,5,0,1600.6,0.563863,0.0177171,1.01788,0.628634,0.999933,1591,2499,0.637346,0.734558,1604,1804,-0.0204016,0.00889791,0.99986,0.495662,0.504338,-1725.93
-1599.49,0.9973,0.335967,3,7,0,1599.51,0.515364,0.0176349,1.01779,0.530249,0.707005,1320,1757,0.626063,0.734542,1542,1845,-0.0284301,0.0137783,0.999631,0.495718,0.504282,-1726
-1602.35,0.915663,0.335967,3,9,0,1602.75,0.674569,0.000332127,1.00033,0.53128,0.978278,1282,2441,0.662525,0.731124,1674,1846,-0.00756592,0.00246218,0.999991,0.499918,0.500082,-1732.05
-1601.66,1,0.335967,3,7,0,1602.51,0.562919,0.000591339,1.00059,0.717536,0.932121,1780,2323,0.637128,0.731175,1548,1804,-0.0205444,0.00897954,0.999857,0.499855,0.500145,-1731.96
-1601.43,0.986703,0.335967,4,15,0,1602.83,0.627318,0.0593723,1.06117,0.690788,0.999914,1727,2499,0.651881,0.742914,1627,1846,-0.0121016,0.00451005,0.999968,0.485341,0.514659,-1711.6
-1599.65,1,0.335967,2,3,0,1601.35,0.625903,0.0285686,1.02898,0.565298,0.996985,1421,2494,0.65156,0.736718,1619,1811,-0.0122586,0.00458592,0.999966,0.492946,0.507054,-1722.08
-1599.47,0.997896,0.335967,4,15,0,1599.9,0.584742,0.00802868,1.00806,0.591885,0.96133,1490,2396,0.642158,0.732641,1597,1836,-0.0173875,0.00722029,0.999911,0.498028,0.501972,-1729.32
-1599.49,0.999042,0.335967,3,15,0,1599.59,0.649354,0.0211006,1.02132,0.72718,0.923429,1791,2308,0.656865,0.735231,1622,1838,-0.00981653,0.00344213,0.999982,0.494777,0.505223,-1724.66
-1599.91,0.995486,0.335967,3,7,0,1600.04,0.721875,0.0141749,1.01428,0.63266,0.570635,1593,1430,0.67302,0.733856,1696,1858,-0.00431941,0.00120134,0.999998,0.496472,0.503528,-1727.04
-1600.8,0.986853,0.335967,3,7,0,1601.07,0.760319,0.0047245,1.00474,0.676415,0.998316,1680,2494,0.681423,0.731989,1729,1833,-0.00250915,0.000601396,1,0.498822,0.501178,-1730.44
-1600.17,0.995505,0.335967,4,15,0,1602.18,0.703665,0.029727,1.03017,0.653829,0.831882,1641,2082,0.669,0.736949,1629,1841,-0.00542622,0.00160798,0.999996,0.492609,0.507391,-1721.55
-1599.46,1,0.335967,3,7,0,1600.27,0.643087,0.0208725,1.02109,0.676402,0.962941,1699,2419,0.655451,0.735185,1674,1844,-0.0104357,0.00372463,0.999978,0.494837,0.505163,-1724.74
-1599.8,0.978116,0.335967,4,15,0,1600.71,0.560252,0.00493439,1.00495,0.558727,0.999848,1422,2499,0.636511,0.73203,1558,1820,-0.0209508,0.00921306,0.999848,0.498792,0.501208,-1730.42
-1600.83,0.991652,0.335967,3,7,0,1601,0.544567,0.00151174,1.00151,0.677736,0.999908,1694,2499,0.632874,0.731356,1597,1795,-0.0234287,0.0106702,0.999791,0.499631,0.500369,-1731.64
-1601.14,0.981319,0.335967,4,15,0,1602.83,0.792278,0.0227505,1.02301,0.594912,0.932266,1486,2332,0.68832,0.735559,1740,1855,-0.00147504,0.000306398,1,0.494321,0.505679,-1723.9
-1601.38,0.985356,0.335967,4,15,0,1602.65,0.334238,0.0161905,1.01632,0.657767,0.997312,1622,2488,0.58279,0.734256,1447,1856,-0.0656943,0.0437368,0.994129,0.496242,0.503758,-1726.66
-1601.95,0.991214,0.335967,2,3,0,1602.02,0.304113,0.0135046,1.0136,0.623636,0.99988,1527,2498,0.575448,0.733723,1462,1831,-0.0713919,0.0496807,0.991573,0.496893,0.503107,-1727.58
-1599.31,0.976568,0.335967,3,7,0,1604.29,0.589204,0.0176466,1.0178,0.693258,0.999811,1759,2498,0.643182,0.734544,1628,1822,-0.0167792,0.00689283,0.999919,0.495663,0.504337,-1725.93
-1601.07,0.942136,0.335967,3,7,0,1601.65,0.710422,0.00166057,1.00166,0.605364,0.997875,1538,2495,0.670494,0.731385,1690,1790,-0.00499549,0.00144659,0.999997,0.499587,0.500413,-1731.57
-1601.24,0.999427,0.335967,2,3,0,1601.3,0.708563,0.00134752,1.00135,0.619289,0.999468,1576,2498,0.670084,0.731324,1652,1841,-0.0051116,0.00148971,0.999997,0.499665,0.500335,-1731.68
-1601.5,0.997978,0.335967,2,3,0,1601.52,0.720552,0.00114401,1.00114,0.730942,0.864131,1820,2141,0.672729,0.731284,1691,1846,-0.00439408,0.00122792,0.999998,0.499715,0.500285,-1731.76
-1601.49,1,0.335967,3,7,0,1601.81,0.68241,0.000843749,1.00084,0.56865,0.999779,1431,2498,0.664276,0.731225,1693,1826,-0.00694242,0.00220484,0.999993,0.499791,0.500209,-1731.87
-1600.4,0.999522,0.335967,3,7,0,1601.58,0.673285,0.00270623,1.00271,0.636665,0.999691,1615,2498,0.662238,0.731591,1713,1853,-0.00767141,0.00250637,0.999991,0.499329,0.500671,-1731.2
-1600.22,0.999832,0.335967,3,7,0,1600.85,0.566222,0.00281087,1.00281,0.67521,0.895423,1669,2243,0.637891,0.731612,1597,1849,-0.0200473,0.00869606,0.999866,0.499311,0.500689,-1731.17
-1601.84,0.991879,0.335967,3,9,0,1602.53,0.667272,0.000538395,1.00054,0.579611,0.999888,1410,2499,0.660892,0.731164,1650,1831,-0.00817828,0.00272114,0.999989,0.499867,0.500133,-1731.98
-1601.88,0.999361,0.335967,1,1,0,1601.89,0.672087,0.000529413,1.00053,0.626578,0.998484,1571,2496,0.66197,0.731163,1678,1845,-0.0077707,0.00254811,0.99999,0.499869,0.500131,-1731.98
-1600.63,0.965982,0.335967,2,7,0,1602.7,0.641163,0.00177203,1.00177,0.630898,0.999938,1600,2499,0.655016,0.731407,1583,1834,-0.0106306,0.00381464,0.999977,0.499562,0.500438,-1731.54
-1600.52,1,0.335967,3,7,0,1600.88,0.567619,0.00197236,1.00197,0.571909,0.690444,1436,1711,0.638214,0.731447,1577,1821,-0.0198392,0.00857809,0.99987,0.499517,0.500483,-1731.47
-1599.62,0.999802,0.335967,3,7,0,1600.57,0.629131,0.00630449,1.00632,0.72429,0.868433,1792,2179,0.652292,0.7323,1646,1825,-0.0119021,0.00441411,0.999969,0.498443,0.501557,-1729.91
-1600.27,0.992613,0.335967,3,7,0,1600.34,0.531001,0.0030625,1.00307,0.676841,0.955955,1691,2377,0.629717,0.731661,1589,1842,-0.0256912,0.0120491,0.999726,0.499254,0.500746,-1731.09
-1599.75,0.999999,0.335967,3,7,0,1600.45,0.538547,0.00597563,1.00599,0.637685,0.992106,1586,2472,0.631474,0.732235,1541,1839,-0.0244194,0.0112684,0.999764,0.498543,0.501457,-1730.06
-1599.64,0.992003,0.335967,2,7,0,1600.52,0.68935,0.0117725,1.01184,0.667969,0.997052,1705,2488,0.665822,0.73338,1699,1847,-0.00641988,0.00199434,0.999994,0.497076,0.502924,-1727.93
-1599.93,0.974864,0.335967,3,11,0,1601.4,0.44967,0.0173998,1.01755,0.728969,0.998835,1821,2494,0.610561,0.734495,1505,1855,-0.0412471,0.0226995,0.998849,0.495835,0.504165,-1726.14
-1600.13,0.996977,0.335967,3,15,0,1600.43,0.740448,0.0119788,1.01205,0.523734,0.999242,1310,2495,0.677094,0.733421,1711,1847,-0.00336042,0.000872204,0.999999,0.497015,0.502985,-1727.82
-1599.97,1,0.335967,3,7,0,1600.32,0.72089,0.0188663,1.01905,0.650089,0.976458,1624,2447,0.672803,0.734787,1670,1890,-0.00437494,0.00122109,0.999998,0.495304,0.504696,-1725.37
-1599.59,0.995805,0.335967,3,15,0,1600.57,0.512789,0.0230117,1.02328,0.599773,0.996965,1499,2490,0.62546,0.735611,1570,1824,-0.028894,0.0140775,0.999613,0.494416,0.505584,-1724.15
-1599.64,0.99676,0.335967,2,3,0,1599.7,0.524959,0.0266597,1.02702,0.615812,0.994923,1506,2487,0.628307,0.736337,1596,1838,-0.0267331,0.0126993,0.999692,0.493516,0.506484,-1722.88
-1599.99,0.977813,0.335967,2,3,0,1600.14,0.530196,0.0361026,1.03676,0.523374,0.986268,1274,2472,0.629529,0.738225,1525,1837,-0.0258288,0.0121345,0.999722,0.491211,0.508789,-1719.66
-1600.65,0.961694,0.335967,2,3,0,1600.96,0.475662,0.0442225,1.04521,0.594602,0.887957,1496,2219,0.616723,0.739855,1536,1840,-0.0359538,0.0188519,0.999251,0.489352,0.510648,-1717.04
-1599.8,0.890357,0.335967,2,3,0,1602.28,0.495394,0.0270309,1.0274,0.602865,0.999874,1472,2499,0.621376,0.736411,1580,1849,-0.0321189,0.0162074,0.999469,0.493463,0.506537,-1722.8
-1599.62,0.999933,0.335967,2,3,0,1599.88,0.493158,0.0187637,1.01894,0.63338,0.978141,1594,2447,0.62085,0.734766,1564,1835,-0.0325445,0.016495,0.999447,0.495464,0.504536,-1725.63
-1599.92,0.974243,0.335967,4,15,0,1600.89,0.629816,0.00403387,1.00404,0.598632,0.997132,1468,2491,0.652448,0.731853,1592,1790,-0.0118273,0.00437828,0.99997,0.499003,0.500997,-1730.73
-1599.89,0.99619,0.335967,3,15,0,1600.54,0.715443,0.01773,1.01789,0.604121,0.876006,1526,2195,0.671603,0.734561,1664,1813,-0.00469083,0.00133481,0.999998,0.495588,0.504412,-1725.78
-1599.97,0.999443,0.335967,2,3,0,1599.99,0.724599,0.0171084,1.01726,0.660545,0.999778,1614,2499,0.673619,0.734438,1696,1796,-0.00416832,0.00114796,0.999998,0.495741,0.504259,-1725.99
-1600.12,0.995035,0.335967,2,3,0,1600.21,0.723987,0.0231141,1.02338,0.574141,0.999134,1419,2497,0.673484,0.735631,1684,1857,-0.00420194,0.00115979,0.999998,0.494246,0.505754,-1723.86
-1599.82,0.977593,0.335967,4,15,0,1601,0.484242,0.00873055,1.00877,0.618249,0.784337,1546,1982,0.618749,0.732779,1597,1857,-0.0342648,0.0176723,0.999353,0.497894,0.502106,-1729.12
-1599.63,1,0.335967,4,15,0,1600.03,0.55339,0.0289399,1.02936,0.676561,0.994641,1696,2484,0.634922,0.736792,1567,1864,-0.0220164,0.00983274,0.999825,0.492926,0.507074,-1722.06
-1599.41,0.998804,0.335967,3,7,0,1599.78,0.608575,0.0223595,1.02261,0.558686,0.984449,1390,2460,0.647616,0.735481,1622,1853,-0.014286,0.00559188,0.999949,0.49449,0.50551,-1724.26
-1600.43,0.977434,0.335967,3,15,0,1601.13,0.401055,0.0167259,1.01687,0.662676,0.998251,1672,2495,0.598941,0.734362,1468,1856,-0.0516153,0.0309147,0.997593,0.496044,0.503956,-1726.42
-1600.27,0.986114,0.335967,4,15,0,1601.71,0.6499,0.00278413,1.00279,0.680639,0.999944,1708,2499,0.656988,0.731606,1655,1833,-0.00976368,0.00341826,0.999982,0.499311,0.500689,-1731.17
-1600.92,0.983679,0.335967,2,7,0,1602.22,0.672053,0.00147419,1.00148,0.50556,0.998839,1279,2496,0.661963,0.731349,1663,1840,-0.00777351,0.0025493,0.99999,0.499634,0.500366,-1731.64
-1602.12,0.993013,0.335967,4,15,0,1602.51,0.445175,0.000763168,1.00076,0.631916,0.998991,1584,2496,0.609491,0.731209,1508,1853,-0.0421854,0.0234055,0.998763,0.499817,0.500183,-1731.91
-1600.54,0.999761,0.335967,3,7,0,1602.23,0.662763,0.00214347,1.00215,0.520447,0.995046,1284,2490,0.659881,0.73148,1642,1824,-0.00857234,0.00289091,0.999987,0.499469,0.500531,-1731.4
-1599.45,0.986572,0.335967,2,7,0,1601.83,0.605653,0.00823208,1.00827,0.699955,0.652591,1739,1637,0.646949,0.732681,1585,1851,-0.0146466,0.00577584,0.999945,0.497972,0.502028,-1729.24
-1600.16,0.993597,0.335967,4,15,0,1600.18,0.5477,0.00324885,1.00325,0.512117,0.744367,1251,1855,0.633602,0.731698,1591,1799,-0.0229218,0.0103675,0.999804,0.499207,0.500793,-1731.02
-1599.4,0.998377,0.335967,4,15,0,1600.78,0.645247,0.0120158,1.01209,0.560779,0.999684,1385,2499,0.655939,0.733429,1601,1816,-0.0102195,0.00362539,0.99998,0.497027,0.502973,-1727.87
