# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_runs_model
# start_datetime = 2024-03-06 12:34:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/Rtmpcyw0ct/standata-6c5551680188.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-202403061334-2-499d69.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-profile-202403061334-2-0e91b8.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_runs_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,log_inv_tau,invTau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.237721
# Diagonal elements of inverse mass matrix:
# 0.256109, 2.06682
-1599.89,0.997545,0.237721,3,15,0,1600.34,0.525029,0.00525503,1.00527,0.851388,3.29011,1,1,1,1,-0.026721,0.0126917,0.999693,0.498722,0.501278,-1730.32
-1599.71,0.999005,0.237721,4,15,0,1600.23,0.494379,0.0238313,1.02412,0.422657,4.14602,0,1,1,1,-0.0323118,0.0163375,0.999459,0.494238,0.505762,-1723.89
-1600.39,0.983584,0.237721,3,7,0,1600.56,0.447415,0.0054784,1.00549,0.0681449,3.24965,1,1,1,1,-0.0417169,0.0230521,0.998807,0.498689,0.501311,-1730.26
-1601.12,0.991597,0.237721,3,7,0,1601.53,0.506831,0.0550869,1.05663,0.344859,9.40506,0,1,1,1,-0.0299811,0.0147857,0.999568,0.48665,0.51335,-1713.37
-1601.32,0.912401,0.237721,2,3,0,1602.83,0.4541,0.0534918,1.05495,0.0908678,0.456528,0,1,1,1,-0.0403281,0.0220151,0.998928,0.487183,0.512817,-1714.04
-1600.02,1,0.237721,4,15,0,1601.52,0.64077,0.0036969,1.0037,0.352468,1.07192,0,1,0,1,-0.0106707,0.00383323,0.999977,0.499086,0.500914,-1730.84
-1599.76,0.999957,0.237721,4,15,0,1600.08,0.653228,0.00568737,1.0057,0.242342,1.77962,0,0,1,1,-0.00944584,0.00327555,0.999984,0.498592,0.501408,-1730.13
-1600.02,0.997896,0.237721,3,15,0,1600.15,0.608867,0.00344632,1.00345,0.485014,6.49237,0,1,0,1,-0.0142502,0.00557373,0.999949,0.499151,0.500849,-1730.94
-1600.35,0.998592,0.237721,3,7,0,1600.52,0.576772,0.00236571,1.00237,0.20138,3.65318,0,1,0,1,-0.0185056,0.00783207,0.999894,0.49942,0.50058,-1731.33
-1600.66,0.998247,0.237721,3,7,0,1600.8,0.524434,0.00200216,1.002,0.155473,2.3108,0,0,1,1,-0.0268246,0.0127569,0.999689,0.499513,0.500487,-1731.47
-1600.65,0.996296,0.237721,3,15,0,1601.22,0.643429,0.00174399,1.00175,0.911904,1.40898,1,0,0,0,-0.0104012,0.00370877,0.999979,0.499569,0.500431,-1731.55
-1599.83,0.996319,0.237721,3,15,0,1601.12,0.484662,0.00857543,1.00861,0.249405,3.60405,0,1,1,1,-0.034183,0.0176158,0.999358,0.497931,0.502069,-1729.17
-1599.33,0.990869,0.237721,2,7,0,1600.95,0.564939,0.0178494,1.01801,0.438892,0.653758,0,1,1,0,-0.0202396,0.00880548,0.999863,0.495629,0.504371,-1725.88
-1599.31,0.992476,0.237721,3,11,0,1600.4,0.608307,0.0177143,1.01787,0.794992,9.46357,1,1,1,1,-0.0143188,0.00560856,0.999948,0.495635,0.504365,-1725.89
-1599.4,0.989566,0.237721,3,11,0,1600,0.5552,0.0105784,1.01063,0.680373,3.99542,0,1,1,0,-0.0217324,0.00966655,0.999832,0.497413,0.502587,-1728.43
-1599.47,0.997991,0.237721,4,15,0,1599.79,0.530329,0.0206719,1.02089,0.715502,6.36182,1,1,0,1,-0.025806,0.0121203,0.999723,0.494967,0.505033,-1724.94
-1599.61,0.975841,0.237721,2,7,0,1600.45,0.531459,0.00788304,1.00791,0.33621,0.550153,0,1,1,0,-0.025613,0.0120008,0.999729,0.49808,0.50192,-1729.39
-1599.51,0.999856,0.237721,3,7,0,1599.67,0.524622,0.0108268,1.01089,0.444611,6.441,1,1,0,1,-0.0267919,0.0127363,0.99969,0.497367,0.502633,-1728.36
-1599.66,0.997208,0.237721,4,15,0,1600.04,0.66184,0.00709734,1.00712,0.0663454,1.59182,0,1,1,1,-0.00865452,0.00292661,0.999987,0.498241,0.501759,-1729.62
-1600.35,0.980372,0.237721,2,7,0,1602.22,0.757459,0.0133021,1.01339,0.276866,1.0902,0,1,1,0,-0.00262119,0.000635746,0.999999,0.496683,0.503317,-1727.33
-1599.75,0.984289,0.237721,2,7,0,1602.5,0.661428,0.00603435,1.00605,0.915446,7.43899,1,1,0,0,-0.00869137,0.00294266,0.999987,0.498505,0.501495,-1730
-1599.93,0.992579,0.237721,3,11,0,1601.2,0.572849,0.0040057,1.00401,0.795454,2.7422,1,1,0,1,-0.0190707,0.00814608,0.999884,0.499018,0.500982,-1730.75
-1600.08,0.997272,0.237721,4,15,0,1600.82,0.721593,0.00739452,1.00742,0.613223,5.75156,1,1,1,0,-0.00433522,0.00120696,0.999998,0.498159,0.501841,-1729.49
-1600.81,0.991631,0.237721,4,15,0,1601.52,0.578028,0.00140854,1.00141,0.525277,6.41581,1,1,1,1,-0.0183267,0.00773334,0.999896,0.499654,0.500346,-1731.67
-1601.54,0.992141,0.237721,3,15,0,1602.31,0.695922,0.000883955,1.00088,0.941029,6.18422,1,1,1,1,-0.00594978,0.0018092,0.999995,0.49978,0.50022,-1731.85
-1601.47,0.999995,0.237721,2,3,0,1601.55,0.697696,0.00096249,1.00096,0.746066,6.75767,0,1,0,0,-0.00582696,0.00176151,0.999996,0.499761,0.500239,-1731.82
-1600.66,1,0.237721,3,7,0,1601.5,0.644055,0.0017317,1.00173,0.961717,4.71742,1,1,0,0,-0.0103385,0.00367993,0.999979,0.499572,0.500428,-1731.55
-1600.49,0.99718,0.237721,4,15,0,1601.22,0.708866,0.035092,1.03571,0.116562,5.07717,0,1,0,1,-0.00509253,0.00148261,0.999997,0.491273,0.508727,-1719.67
-1599.99,0.987708,0.237721,3,7,0,1601.23,0.727569,0.0159649,1.01609,0.38766,8.13195,0,1,1,1,-0.00400774,0.00109183,0.999998,0.496025,0.503975,-1726.4
-1600.45,0.996326,0.237721,3,15,0,1601.02,0.401339,0.0132188,1.01331,0.423548,8.94734,0,1,1,0,-0.0515538,0.0308632,0.997603,0.496874,0.503126,-1727.61
-1599.82,0.989814,0.237721,3,15,0,1601.56,0.598197,0.0338874,1.03447,0.535222,9.51375,0,1,1,1,-0.0155918,0.00626485,0.999934,0.491662,0.508338,-1720.29
-1599.71,0.979421,0.237721,4,15,0,1600.89,0.694267,0.0184608,1.01863,0.231154,9.07432,0,1,0,0,-0.00606593,0.00185456,0.999995,0.495413,0.504587,-1725.54
-1599.84,0.997041,0.237721,3,7,0,1600.05,0.713377,0.0119027,1.01197,0.298353,5.10612,0,1,1,1,-0.00481461,0.00137998,0.999997,0.497039,0.502961,-1727.87
-1599.85,0.999457,0.237721,2,3,0,1599.92,0.715843,0.0128387,1.01292,0.936676,8.55907,0,1,1,1,-0.00466717,0.00132621,0.999998,0.496805,0.503195,-1727.53
-1599.74,0.993384,0.237721,4,15,0,1600.68,0.473513,0.0173642,1.01752,0.0114812,1.70116,1,1,0,1,-0.0363818,0.0191545,0.999223,0.49582,0.50418,-1726.13
-1599.34,0.998667,0.237721,2,7,0,1599.97,0.557852,0.0176088,1.01776,0.272758,0.844564,1,1,0,0,-0.0213201,0.00942662,0.999841,0.495692,0.504308,-1725.97
-1599.52,0.996146,0.237721,2,7,0,1599.61,0.516099,0.0117079,1.01178,0.215468,8.48819,0,1,1,1,-0.0282982,0.0136935,0.999636,0.497157,0.502843,-1728.06
-1599.82,0.997171,0.237721,3,7,0,1599.89,0.508546,0.0297931,1.03024,0.428369,5.36189,0,1,1,0,-0.0296662,0.0145796,0.999581,0.492776,0.507224,-1721.84
-1600.57,0.991181,0.237721,3,7,0,1600.97,0.389659,0.0154169,1.01554,0.0576936,2.24594,0,1,0,1,-0.054077,0.0330054,0.997171,0.496365,0.503635,-1726.87
-1599.58,0.983885,0.237721,3,15,0,1603.09,0.60434,0.0064858,1.00651,0.811852,3.2256,1,1,0,0,-0.0148105,0.00585993,0.999943,0.498403,0.501597,-1729.86
-1599.39,0.995619,0.237721,2,7,0,1600.16,0.550756,0.0200095,1.02021,0.383256,6.81367,0,1,1,0,-0.0224331,0.010078,0.999815,0.495111,0.504889,-1725.15
-1599.29,0.997989,0.237721,3,15,0,1599.77,0.602717,0.0159503,1.01608,0.9355,0.910882,1,0,1,1,-0.0150146,0.00596502,0.999941,0.496073,0.503927,-1726.51
-1599.5,0.978728,0.237721,2,5,0,1600.3,0.609542,0.025587,1.02592,0.405494,8.04877,1,1,1,1,-0.0141678,0.00553193,0.99995,0.493695,0.506305,-1723.14
-1600.35,0.892983,0.237721,3,11,0,1602.39,0.5837,0.00233448,1.00234,0.42407,0.979316,0,1,0,1,-0.0175313,0.00729829,0.999909,0.499427,0.500573,-1731.34
-1599.5,0.99559,0.237721,3,15,0,1601.72,0.669784,0.0131253,1.01321,0.668765,3.93768,1,1,1,1,-0.00796397,0.00262983,0.99999,0.496745,0.503255,-1727.46
-1599.53,0.994515,0.237721,3,7,0,1599.96,0.657618,0.0213082,1.02154,0.0787978,2.17013,1,1,1,1,-0.00903686,0.00309406,0.999985,0.494721,0.505279,-1724.57
-1600.01,0.984647,0.237721,4,15,0,1600.28,0.625792,0.0366547,1.03733,0.586332,6.73355,1,1,1,1,-0.0122711,0.00459196,0.999966,0.49095,0.50905,-1719.29
-1599.54,0.98753,0.237721,2,3,0,1600.28,0.61549,0.0262389,1.02659,0.240568,7.79745,1,1,1,1,-0.0134541,0.00517323,0.999957,0.493529,0.506471,-1722.9
-1599.51,0.998492,0.237721,3,15,0,1599.98,0.513504,0.0185503,1.01872,0.405595,0.902828,1,0,1,1,-0.0287648,0.013994,0.999618,0.495498,0.504502,-1725.69
-1599.48,0.999989,0.237721,2,3,0,1599.52,0.519997,0.0183676,1.01854,0.29605,2.99317,1,1,1,1,-0.0276043,0.0132502,0.999662,0.495537,0.504463,-1725.74
-1599.64,0.999099,0.237721,3,7,0,1599.66,0.488547,0.0154614,1.01558,0.792508,2.30609,1,1,1,0,-0.0334296,0.0170977,0.9994,0.496266,0.503734,-1726.78
-1599.53,0.988018,0.237721,3,11,0,1601.62,0.673048,0.0163134,1.01645,0.785486,3.22705,0,1,1,0,-0.00769101,0.00251459,0.999991,0.495953,0.504047,-1726.32
-1599.44,0.997187,0.237721,3,15,0,1599.87,0.529775,0.0186569,1.01883,0.713784,8.42701,1,1,1,1,-0.0259008,0.0121792,0.99972,0.495458,0.504542,-1725.64
-1600.08,0.983617,0.237721,3,15,0,1601.18,0.712575,0.00623597,1.00626,0.955858,0.499308,0,0,1,1,-0.00486325,0.00139782,0.999997,0.498449,0.501551,-1729.91
-1600.24,0.989045,0.237721,4,15,0,1601.9,0.473358,0.0353633,1.036,0.756105,0.662487,1,1,1,1,-0.0364127,0.0191765,0.999221,0.491489,0.508511,-1720.01
-1600.15,1,0.237721,4,15,0,1600.71,0.474448,0.00561414,1.00563,0.934078,7.52508,1,1,1,1,-0.0361955,0.0190226,0.999235,0.498648,0.501352,-1730.21
-1600.88,0.992084,0.237721,3,7,0,1601.23,0.55682,0.0530716,1.05451,0.292175,2.98412,1,1,1,1,-0.02148,0.00951951,0.999837,0.487022,0.512978,-1713.9
-1600.26,0.976397,0.237721,2,3,0,1601.3,0.536138,0.0417995,1.04269,0.81831,1.66921,1,1,0,1,-0.0248218,0.0115139,0.999752,0.489814,0.510186,-1717.72
-1599.73,1,0.237721,3,15,0,1600.56,0.482334,0.0209801,1.0212,0.21729,5.60512,1,1,1,0,-0.0346375,0.0179307,0.999332,0.49494,0.50506,-1724.88
-1599.73,0.991657,0.237721,4,15,0,1600.29,0.625708,0.00522596,1.00524,0.112538,1.75084,0,1,1,0,-0.0122804,0.00459646,0.999966,0.49871,0.50129,-1730.3
-1599.48,0.994419,0.237721,4,15,0,1600.97,0.524092,0.011944,1.01202,0.163938,6.1939,1,1,1,1,-0.0268843,0.0127944,0.999687,0.497095,0.502905,-1727.97
-1599.78,0.997781,0.237721,3,7,0,1599.85,0.469702,0.0136617,1.01376,0.0814397,8.38125,0,1,0,0,-0.0371455,0.0196982,0.999171,0.496714,0.503286,-1727.41
-1599.7,0.996151,0.237721,4,15,0,1600.21,0.554915,0.0308487,1.03133,0.801073,0.173469,0,0,1,0,-0.021777,0.00969261,0.999831,0.492458,0.507542,-1721.4
-1599.52,1,0.237721,3,7,0,1599.76,0.623995,0.00740433,1.00743,0.715701,8.70661,0,1,1,1,-0.0124725,0.00468972,0.999965,0.498172,0.501828,-1729.52
-1599.82,0.996877,0.237721,3,15,0,1600.13,0.497411,0.0281793,1.02858,0.23611,0.747536,0,1,1,1,-0.0317372,0.0159508,0.999487,0.493183,0.506817,-1722.4
-1600.51,0.997281,0.237721,3,7,0,1600.76,0.393698,0.0169086,1.01705,0.586883,7.42503,0,1,1,1,-0.053205,0.0322583,0.997328,0.496009,0.503991,-1726.36
-1599.36,0.989289,0.237721,4,15,0,1601.49,0.573838,0.0109045,1.01096,0.953448,5.03558,1,1,1,1,-0.0189273,0.00806612,0.999887,0.497326,0.502674,-1728.31
-1599.58,0.994909,0.237721,2,7,0,1599.8,0.591972,0.00648515,1.00651,0.709506,5.11319,1,1,0,0,-0.0164083,0.00669504,0.999924,0.498405,0.501595,-1729.86
-1599.57,0.999839,0.237721,3,7,0,1599.65,0.569285,0.00687518,1.0069,0.745674,9.24239,1,1,1,0,-0.0195925,0.00843878,0.999875,0.498315,0.501685,-1729.73
-1599.78,0.997684,0.237721,3,15,0,1600.11,0.490812,0.00874597,1.00878,0.745417,4.45599,1,1,1,1,-0.0329936,0.0167999,0.999424,0.497887,0.502113,-1729.11
-1599.67,1,0.237721,4,15,0,1599.79,0.671789,0.00768065,1.00771,0.258018,6.81918,1,1,1,0,-0.00779554,0.00255858,0.99999,0.498095,0.501905,-1729.41
-1600.55,0.980791,0.237721,3,9,0,1601.65,0.577449,0.00187002,1.00187,0.442567,6.05943,0,1,0,1,-0.018409,0.00777875,0.999895,0.499541,0.500459,-1731.51
-1602.15,0.993246,0.237721,4,15,0,1603.38,0.680951,0.000423263,1.00042,0.842532,9.11988,1,1,1,1,-0.00705575,0.00225113,0.999993,0.499895,0.500105,-1732.02
-1602.43,0.993081,0.237721,3,15,0,1602.76,0.726397,0.000456019,1.00046,0.0171277,7.75948,1,1,0,0,-0.00407059,0.00111372,0.999998,0.499886,0.500114,-1732.01
-1600.53,0.96967,0.237721,4,15,0,1604.22,0.416765,0.00713651,1.00716,0.85929,3.639,0,1,1,0,-0.0482259,0.028127,0.998087,0.498305,0.501695,-1729.7
-1601.09,0.981505,0.237721,4,15,0,1603.08,0.547676,0.00113275,1.00113,0.404917,2.82497,1,1,1,1,-0.0229256,0.0103698,0.999804,0.499723,0.500277,-1731.77
-1599.86,0.992312,0.237721,3,11,0,1602,0.714442,0.0110071,1.01107,0.986725,8.07792,1,1,0,1,-0.00475057,0.00135656,0.999997,0.497261,0.502739,-1728.19
-1600.45,0.993689,0.237721,3,7,0,1600.57,0.722085,0.0314997,1.032,0.538905,9.2902,0,1,0,0,-0.00430763,0.00119716,0.999998,0.49216,0.50784,-1720.9
-1600.31,1,0.237721,1,1,0,1600.45,0.717239,0.0297318,1.03018,0.160717,7.232,0,1,1,1,-0.00458505,0.00129648,0.999998,0.492602,0.507398,-1721.53
-1600.12,1,0.237721,4,15,0,1600.51,0.505891,0.00437572,1.00439,0.842011,2.9249,0,1,1,0,-0.0301543,0.0148995,0.99956,0.49894,0.50106,-1730.63
-1600.49,0.997188,0.237721,3,15,0,1600.69,0.540403,0.00225996,1.00226,0.707247,1.51197,1,1,0,1,-0.0241116,0.0110816,0.999773,0.499449,0.500551,-1731.37
-1599.41,0.984734,0.237721,3,11,0,1602.48,0.604839,0.0089479,1.00899,0.946588,4.84905,0,1,1,1,-0.0147481,0.00582785,0.999944,0.497796,0.502204,-1728.98
-1599.34,0.998314,0.237721,2,7,0,1599.62,0.597758,0.0198284,1.02003,0.230647,4.81215,1,1,1,1,-0.0156486,0.00629451,0.999934,0.495121,0.504879,-1725.16
-1599.99,0.960271,0.237721,3,15,0,1601.52,0.448631,0.0215588,1.02179,0.0587072,0.499656,1,0,1,1,-0.0414632,0.0228615,0.99883,0.49484,0.50516,-1724.72
-1600.35,0.991706,0.237721,4,15,0,1600.68,0.447366,0.00582701,1.00584,0.793734,1.86001,1,1,0,0,-0.0417271,0.0230598,0.998806,0.498606,0.501394,-1730.14
-1599.55,0.99983,0.237721,4,15,0,1600.65,0.673894,0.0113672,1.01143,0.531519,2.86451,1,1,1,0,-0.0076213,0.00248535,0.999991,0.49718,0.50282,-1728.08
-1600.53,0.986971,0.237721,3,7,0,1600.64,0.701911,0.00288283,1.00289,0.145248,4.609,0,1,1,0,-0.00554198,0.001652,0.999996,0.499283,0.500717,-1731.13
-1601.58,0.997415,0.237721,4,15,0,1602.15,0.503464,0.000843086,1.00084,0.123002,1.66686,0,0,1,1,-0.0306036,0.0151958,0.999541,0.499796,0.500204,-1731.88
-1601.56,0.999999,0.237721,1,1,0,1601.59,0.503077,0.000860919,1.00086,0.260446,9.62108,0,1,1,1,-0.0306755,0.0152434,0.999537,0.499791,0.500209,-1731.87
-1601.64,0.993759,0.237721,3,15,0,1602.16,0.473669,0.000980143,1.00098,0.0195741,8.05773,0,1,0,1,-0.0363507,0.0191325,0.999225,0.499764,0.500236,-1731.83
-1600.27,0.991698,0.237721,3,11,0,1602.6,0.664959,0.00298517,1.00299,0.621571,8.00015,1,1,0,1,-0.0083789,0.00280728,0.999988,0.49926,0.50074,-1731.1
-1601.9,0.986718,0.237721,3,11,0,1602.62,0.677726,0.000533493,1.00053,0.42008,0.372864,0,1,1,0,-0.00731061,0.00235602,0.999992,0.499868,0.500132,-1731.98
-1599.65,0.99392,0.237721,3,15,0,1602.14,0.683044,0.00959263,1.00964,0.983481,9.20501,1,1,1,1,-0.00689356,0.00218495,0.999993,0.497618,0.502382,-1728.71
-1599.4,0.997886,0.237721,2,7,0,1599.93,0.650208,0.0154325,1.01555,0.609175,6.51949,1,1,1,1,-0.00973405,0.0034049,0.999982,0.49618,0.50382,-1726.66
-1599.78,0.98398,0.237721,4,15,0,1601.27,0.65094,0.00543282,1.00545,0.305713,1.44485,0,1,1,1,-0.00966366,0.0033732,0.999983,0.498655,0.501345,-1730.22
-1600.01,0.998717,0.237721,3,7,0,1600.11,0.623619,0.00353695,1.00354,0.278528,0.295153,1,1,0,0,-0.012515,0.0047104,0.999964,0.499127,0.500873,-1730.91
-1599.96,0.997154,0.237721,3,15,0,1600.72,0.521605,0.00486078,1.00487,0.646117,9.56934,1,1,0,1,-0.0273205,0.01307,0.999672,0.498818,0.501182,-1730.46
-1600.57,0.995874,0.237721,4,15,0,1601.16,0.399573,0.025172,1.02549,0.45837,4.58791,1,1,0,1,-0.0519356,0.0311835,0.997542,0.49405,0.50595,-1723.56
-1601.96,0.959996,0.237721,2,3,0,1602.05,0.356417,0.046078,1.04716,0.943697,5.70708,1,1,0,0,-0.0611616,0.0393626,0.99557,0.489238,0.510762,-1716.7
-1603.76,0.955759,0.237721,3,7,0,1604.6,0.286709,0.0562922,1.05791,0.678927,2.98324,0,1,0,1,-0.0743447,0.0530294,0.989723,0.487121,0.512879,-1713.6
-1600.27,1,0.237721,4,15,0,1603.85,0.420037,0.0115485,1.01162,0.13379,8.62997,1,1,1,1,-0.0475228,0.0275614,0.998178,0.497255,0.502745,-1728.17
-1599.76,0.999304,0.237721,4,15,0,1600.62,0.704817,0.0123716,1.01245,0.649507,5.33152,1,1,1,1,-0.00535109,0.00157955,0.999996,0.496924,0.503076,-1727.7
-1599.51,0.99704,0.237721,3,15,0,1600.27,0.589849,0.0263969,1.02675,0.548897,0.268806,1,0,0,1,-0.0166922,0.00684633,0.999921,0.493512,0.506488,-1722.88
-1599.74,0.979152,0.237721,2,3,0,1599.94,0.58726,0.0323316,1.03286,0.790271,4.72195,1,1,0,1,-0.0170426,0.00703417,0.999916,0.492056,0.507944,-1720.84
-1599.3,0.994604,0.237721,2,5,0,1599.94,0.580699,0.0164062,1.01654,0.752696,6.82639,0,1,1,1,-0.0179496,0.0075263,0.999902,0.495973,0.504027,-1726.37
-1599.6,0.980386,0.237721,2,7,0,1600.25,0.542593,0.00750182,1.00753,0.990728,3.44569,0,1,0,1,-0.0237511,0.0108639,0.999782,0.49817,0.50183,-1729.52
-1601.04,0.98238,0.237721,3,15,0,1602.46,0.760752,0.0326079,1.03315,0.830022,7.069,1,1,1,0,-0.00249249,0.000596322,1,0.491869,0.508131,-1720.44
-1600.63,0.960066,0.237721,4,15,0,1602.61,0.71457,0.00290743,1.00291,0.143481,4.75532,0,1,1,1,-0.00474286,0.00135375,0.999997,0.499277,0.500723,-1731.12
-1599.3,0.991954,0.237721,4,15,0,1602.69,0.609571,0.0152932,1.01541,0.950248,8.83855,1,1,1,1,-0.0141643,0.00553015,0.99995,0.496231,0.503769,-1726.74
-1599.6,0.979553,0.237721,2,7,0,1600.25,0.608828,0.00626751,1.00629,0.42364,5.4138,1,1,1,0,-0.014255,0.00557615,0.999949,0.498456,0.501544,-1729.93
-1599.97,0.997536,0.237721,3,15,0,1600.17,0.52671,0.0353301,1.03596,0.86418,9.39534,0,1,1,1,-0.0264291,0.0125086,0.999703,0.491404,0.508596,-1719.93
-1599.38,0.944764,0.237721,3,7,0,1601.56,0.626176,0.0198778,1.02008,0.262798,2.64148,1,1,0,0,-0.0122283,0.00457121,0.999967,0.495092,0.504908,-1725.11
-1600.52,0.963008,0.237721,3,15,0,1601.36,0.486214,0.00308564,1.00309,0.625618,0.841055,1,1,0,1,-0.0338812,0.0174077,0.999375,0.499255,0.500745,-1731.09
-1599.55,0.996025,0.237721,4,15,0,1601.7,0.601632,0.0273305,1.02771,0.628808,6.92209,1,1,0,1,-0.0151519,0.00603604,0.999939,0.493272,0.506728,-1722.54
-1601.19,0.983183,0.237721,3,15,0,1601.67,0.803227,0.00878532,1.00882,0.959997,0.610805,1,1,0,1,-0.0012042,0.000236954,1,0.497806,0.502194,-1728.94
-1600.88,0.999358,0.237721,1,3,0,1601.38,0.787754,0.00938629,1.00943,0.620692,8.18662,0,1,0,1,-0.00159864,0.000339305,1,0.497657,0.502343,-1728.73
-1605.26,0.97307,0.237721,4,15,0,1605.36,0.891967,0.000827583,1.00083,0.852352,1.87928,1,1,1,1,-0.0001215,1.31261e-05,1,0.499793,0.500207,-1731.86
-1605.53,0.990127,0.237721,3,11,0,1607.88,0.92307,0.00234802,1.00235,0.31488,0.516799,0,1,1,1,-3.23316e-05,2.48729e-06,1,0.499413,0.500587,-1731.29
-1600.61,0.997474,0.237721,4,15,0,1605.88,0.759019,0.0237569,1.02404,0.97859,8.31859,1,1,1,1,-0.00255967,0.000616833,0.999999,0.494076,0.505924,-1723.58
-1600.88,0.984794,0.237721,4,15,0,1601.62,0.728964,0.002541,1.00254,0.0854435,1.27931,0,1,1,0,-0.00393379,0.0010662,0.999998,0.499367,0.500633,-1731.25
-1599.56,0.999979,0.237721,4,15,0,1601.16,0.550486,0.00762561,1.00765,0.590756,4.17219,0,1,1,1,-0.0224759,0.0101032,0.999814,0.498137,0.501863,-1729.48
-1599.39,0.998452,0.237721,3,11,0,1599.85,0.645637,0.0133373,1.01343,0.594579,7.0199,1,1,0,1,-0.0101808,0.00360769,0.99998,0.4967,0.5033,-1727.4
-1599.5,0.991555,0.237721,2,7,0,1599.98,0.609531,0.0074506,1.00748,0.204826,9.99598,0,1,0,1,-0.0141691,0.00553262,0.99995,0.498164,0.501836,-1729.51
-1599.53,0.999742,0.237721,2,3,0,1599.53,0.608693,0.00704914,1.00707,0.636778,1.61611,1,1,1,0,-0.0142714,0.00558451,0.999949,0.498263,0.501737,-1729.66
-1600.32,0.99028,0.237721,2,7,0,1600.55,0.651842,0.00265293,1.00266,0.490287,6.96729,1,1,1,1,-0.00957737,0.00333443,0.999983,0.499343,0.500657,-1731.22
-1600.02,0.99992,0.237721,3,7,0,1600.38,0.62943,0.0035626,1.00357,0.671116,6.49813,0,1,1,1,-0.0118694,0.00439842,0.999969,0.49912,0.50088,-1730.9
-1600.08,0.999898,0.237721,4,15,0,1600.36,0.586636,0.00321238,1.00322,0.604561,4.1164,1,1,0,1,-0.0171277,0.00707999,0.999915,0.499211,0.500789,-1731.03
-1600.47,0.998678,0.237721,3,7,0,1600.55,0.629018,0.00206549,1.00207,0.88035,9.14622,0,1,1,1,-0.0119144,0.00442003,0.999969,0.49949,0.50051,-1731.43
-1600.56,0.994269,0.237721,4,15,0,1602.33,0.691447,0.00254114,1.00254,0.517539,5.88251,0,1,1,0,-0.00626724,0.00193377,0.999995,0.499369,0.500631,-1731.25
-1600.51,0.997489,0.237721,4,15,0,1601.38,0.761128,0.00808023,1.00811,0.48477,6.12739,0,1,1,1,-0.0024781,0.000591949,1,0.497985,0.502015,-1729.22
-1601.5,0.987813,0.237721,4,15,0,1602.18,0.720413,0.0011444,1.00115,0.443536,0.52609,1,1,1,0,-0.00440198,0.00123074,0.999998,0.499715,0.500285,-1731.76
-1601.47,1,0.237721,1,1,0,1601.51,0.720198,0.00117895,1.00118,0.635846,9.08862,0,1,1,0,-0.00441423,0.00123511,0.999998,0.499707,0.500293,-1731.74
-1601.36,1,0.237721,2,3,0,1601.48,0.713972,0.00124996,1.00125,0.0290919,4.72892,0,1,1,0,-0.00477875,0.00136685,0.999997,0.499689,0.500311,-1731.72
-1601.21,0.996688,0.237721,4,15,0,1602.09,0.696311,0.0490236,1.05025,0.518848,1.6493,0,1,1,1,-0.0059227,0.00179866,0.999995,0.487819,0.512181,-1714.9
-1599.96,0.806263,0.237721,2,3,0,1604.29,0.708833,0.022964,1.02323,0.661321,2.95889,1,1,1,1,-0.0050946,0.00148338,0.999997,0.494289,0.505711,-1723.93
-1600.09,0.983096,0.237721,3,7,0,1601.05,0.723254,0.00735224,1.00738,0.281278,4.32627,1,0,1,1,-0.00424245,0.00117408,0.999998,0.49817,0.50183,-1729.5
-1600.04,0.999939,0.237721,2,3,0,1600.11,0.719101,0.00759023,1.00762,0.644895,1.85927,1,0,1,1,-0.00447701,0.00125759,0.999998,0.498111,0.501889,-1729.42
