trial,Agent1_choice,Agent2_choice,left_v1,right_v2,feedback,alpha,tau
14,1,0,0.09072,0.25400448,0,0.4,10
15,1,1,0.09072,0.15240268799999998,1,0.4,10
16,1,1,0.09072,0.4914416128,1,0.4,10
17,1,1,0.09072,0.6948649676800001,1,0.4,10
18,1,0,0.09072,0.8169189806080001,0,0.4,10
19,1,0,0.09072,0.4901513883648,0,0.4,10
20,1,0,0.09072,0.29409083301887995,0,0.4,10
21,1,0,0.09072,0.17645449981132796,0,0.4,10
22,1,1,0.09072,0.10587269988679678,1,0.4,10
23,1,1,0.09072,0.4635236199320781,1,0.4,10
24,1,1,0.09072,0.678114171959247,1,0.4,10
25,1,0,0.09072,0.8068685031755481,0,0.4,10
26,1,1,0.09072,0.48412110190532887,1,0.4,10
27,1,1,0.09072,0.6904726611431973,1,0.4,10
28,1,0,0.09072,0.8142835966859183,0,0.4,10
29,1,1,0.09072,0.48857015801155096,1,0.4,10
30,1,1,0.09072,0.6931420948069307,1,0.4,10
1,0,0,0.5,0.5,1,0.5,10
2,0,1,0.75,0.5,0,0.5,10
3,1,1,0.375,0.5,1,0.5,10
4,1,0,0.375,0.75,0,0.5,10
5,0,0,0.375,0.375,1,0.5,10
6,0,1,0.6875,0.375,0,0.5,10
7,1,1,0.34375,0.375,1,0.5,10
8,1,0,0.34375,0.6875,0,0.5,10
9,1,0,0.34375,0.34375,0,0.5,10
10,0,1,0.34375,0.171875,0,0.5,10
11,1,0,0.171875,0.171875,0,0.5,10
12,0,0,0.171875,0.0859375,1,0.5,10
13,0,0,0.5859375,0.0859375,1,0.5,10
14,0,0,0.79296875,0.0859375,1,0.5,10
15,0,0,0.896484375,0.0859375,1,0.5,10
16,0,1,0.9482421875,0.0859375,0,0.5,10
17,0,0,0.47412109375,0.0859375,1,0.5,10
18,0,0,0.737060546875,0.0859375,1,0.5,10
19,0,1,0.8685302734375,0.0859375,0,0.5,10
20,0,0,0.43426513671875,0.0859375,1,0.5,10
21,0,1,0.717132568359375,0.0859375,0,0.5,10
22,0,1,0.3585662841796875,0.0859375,0,0.5,10
23,0,0,0.17928314208984375,0.0859375,1,0.5,10
24,0,1,0.5896415710449219,0.0859375,0,0.5,10
25,0,1,0.29482078552246094,0.0859375,0,0.5,10
26,0,0,0.14741039276123047,0.0859375,1,0.5,10
27,0,1,0.5737051963806152,0.0859375,0,0.5,10
28,0,1,0.2868525981903076,0.0859375,0,0.5,10
29,1,1,0.1434262990951538,0.0859375,1,0.5,10
30,1,1,0.1434262990951538,0.54296875,1,0.5,10
1,1,1,0.5,0.5,1,0.6000000000000001,10
2,1,1,0.5,0.8,1,0.6000000000000001,10
3,1,1,0.5,0.92,1,0.6000000000000001,10
4,1,0,0.5,0.968,0,0.6000000000000001,10
5,0,1,0.5,0.3871999999999999,0,0.6000000000000001,10
6,1,1,0.19999999999999996,0.3871999999999999,1,0.6000000000000001,10
7,1,0,0.19999999999999996,0.75488,0,0.6000000000000001,10
8,1,1,0.19999999999999996,0.30195199999999994,1,0.6000000000000001,10
9,1,1,0.19999999999999996,0.7207808,1,0.6000000000000001,10
10,1,1,0.19999999999999996,0.88831232,1,0.6000000000000001,10
11,1,1,0.19999999999999996,0.955324928,1,0.6000000000000001,10
12,1,0,0.19999999999999996,0.9821299712,0,0.6000000000000001,10
13,0,1,0.19999999999999996,0.3928519884799999,0,0.6000000000000001,10
14,1,1,0.07999999999999996,0.3928519884799999,1,0.6000000000000001,10
15,1,0,0.07999999999999996,0.757140795392,0,0.6000000000000001,10
16,0,1,0.07999999999999996,0.3028563181567999,0,0.6000000000000001,10
17,1,1,0.03199999999999998,0.3028563181567999,1,0.6000000000000001,10
18,1,1,0.03199999999999998,0.7211425272627201,1,0.6000000000000001,10
19,1,1,0.03199999999999998,0.888457010905088,1,0.6000000000000001,10
20,1,1,0.03199999999999998,0.9553828043620352,1,0.6000000000000001,10
21,1,1,0.03199999999999998,0.9821531217448141,1,0.6000000000000001,10
22,1,1,0.03199999999999998,0.9928612486979256,1,0.6000000000000001,10
23,1,1,0.03199999999999998,0.9971444994791703,1,0.6000000000000001,10
24,1,1,0.03199999999999998,0.9988577997916681,1,0.6000000000000001,10
25,1,1,0.03199999999999998,0.9995431199166672,1,0.6000000000000001,10
26,1,1,0.03199999999999998,0.9998172479666669,1,0.6000000000000001,10
27,1,1,0.03199999999999998,0.9999268991866668,1,0.6000000000000001,10
28,1,0,0.03199999999999998,0.9999707596746668,0,0.6000000000000001,10
29,1,1,0.03199999999999998,0.3999883038698666,1,0.6000000000000001,10
30,1,1,0.03199999999999998,0.7599953215479467,1,0.6000000000000001,10
1,0,1,0.5,0.5,0,0.7000000000000001,10
2,1,1,0.14999999999999997,0.5,1,0.7000000000000001,10
3,1,1,0.14999999999999997,0.8500000000000001,1,0.7000000000000001,10
4,1,1,0.14999999999999997,0.9550000000000001,1,0.7000000000000001,10
5,1,0,0.14999999999999997,0.9865,0,0.7000000000000001,10
6,1,1,0.14999999999999997,0.29594999999999994,1,0.7000000000000001,10
7,1,1,0.14999999999999997,0.7887850000000001,1,0.7000000000000001,10
8,1,0,0.14999999999999997,0.9366355000000001,0,0.7000000000000001,10
9,1,0,0.14999999999999997,0.28099065,0,0.7000000000000001,10
10,0,1,0.14999999999999997,0.08429719499999999,0,0.7000000000000001,10
11,1,1,0.044999999999999984,0.08429719499999999,1,0.7000000000000001,10
12,1,0,0.044999999999999984,0.7252891585000001,0,0.7000000000000001,10
13,0,1,0.044999999999999984,0.21758674754999996,0,0.7000000000000001,10
14,1,1,0.013499999999999991,0.21758674754999996,1,0.7000000000000001,10
15,1,1,0.013499999999999991,0.7652760242650001,1,0.7000000000000001,10
16,1,1,0.013499999999999991,0.9295828072795,1,0.7000000000000001,10
17,1,0,0.013499999999999991,0.97887484218385,0,0.7000000000000001,10
18,1,1,0.013499999999999991,0.2936624526551549,1,0.7000000000000001,10
19,1,0,0.013499999999999991,0.7880987357965465,0,0.7000000000000001,10
20,1,1,0.013499999999999991,0.2364296207389639,1,0.7000000000000001,10
21,1,0,0.013499999999999991,0.7709288862216892,0,0.7000000000000001,10
22,1,0,0.013499999999999991,0.2312786658665067,0,0.7000000000000001,10
23,1,1,0.013499999999999991,0.06938359975995198,1,0.7000000000000001,10
24,1,0,0.013499999999999991,0.7208150799279857,0,0.7000000000000001,10
25,1,0,0.013499999999999991,0.21624452397839566,0,0.7000000000000001,10
26,1,1,0.013499999999999991,0.0648733571935187,1,0.7000000000000001,10
27,1,0,0.013499999999999991,0.7194620071580556,0,0.7000000000000001,10
28,1,1,0.013499999999999991,0.21583860214741668,1,0.7000000000000001,10
29,1,1,0.013499999999999991,0.7647515806442251,1,0.7000000000000001,10
30,1,1,0.013499999999999991,0.9294254741932675,1,0.7000000000000001,10
1,1,1,0.5,0.5,1,0.8,10
2,1,1,0.5,0.9,1,0.8,10
3,1,1,0.5,0.98,1,0.8,10
4,1,1,0.5,0.996,1,0.8,10
5,1,1,0.5,0.9992,1,0.8,10
6,1,1,0.5,0.99984,1,0.8,10
7,1,1,0.5,0.999968,1,0.8,10
8,1,1,0.5,0.9999936,1,0.8,10
9,1,1,0.5,0.99999872,1,0.8,10
10,1,1,0.5,0.999999744,1,0.8,10
11,1,0,0.5,0.9999999488,0,0.8,10
12,0,1,0.5,0.19999998976,0,0.8,10
13,0,1,0.09999999999999998,0.19999998976,0,0.8,10
14,1,0,0.01999999999999999,0.19999998976,0,0.8,10
15,1,1,0.01999999999999999,0.03999999795199999,1,0.8,10
16,1,0,0.01999999999999999,0.8079999995903999,0,0.8,10
17,1,1,0.01999999999999999,0.16159999991807994,1,0.8,10
18,1,1,0.01999999999999999,0.832319999983616,1,0.8,10
19,1,1,0.01999999999999999,0.9664639999967233,1,0.8,10
20,1,1,0.01999999999999999,0.9932927999993446,1,0.8,10
21,1,1,0.01999999999999999,0.998658559999869,1,0.8,10
22,1,0,0.01999999999999999,0.9997317119999738,0,0.8,10
23,1,1,0.01999999999999999,0.19994634239999476,1,0.8,10
24,1,1,0.01999999999999999,0.839989268479999,1,0.8,10
25,1,1,0.01999999999999999,0.9679978536959998,1,0.8,10
26,1,1,0.01999999999999999,0.9935995707391999,1,0.8,10
27,1,0,0.01999999999999999,0.99871991414784,0,0.8,10
28,1,1,0.01999999999999999,0.19974398282956796,1,0.8,10
29,1,0,0.01999999999999999,0.8399487965659136,0,0.8,10
30,0,1,0.01999999999999999,0.16798975931318272,0,0.8,10
1,1,1,0.5,0.5,1,0.9,10
2,1,1,0.5,0.95,1,0.9,10
3,0,1,0.5,0.995,0,0.9,10
4,1,0,0.04999999999999999,0.995,0,0.9,10
5,0,1,0.04999999999999999,0.09950000000000003,0,0.9,10
6,1,0,0.0049999999999999975,0.09950000000000003,0,0.9,10
7,1,1,0.0049999999999999975,0.00995,1,0.9,10
8,1,1,0.0049999999999999975,0.900995,1,0.9,10
9,1,1,0.0049999999999999975,0.9900995,1,0.9,10
10,1,1,0.0049999999999999975,0.99900995,1,0.9,10
11,1,0,0.0049999999999999975,0.999900995,0,0.9,10
12,0,0,0.0049999999999999975,0.09999009949999993,1,0.9,10
13,0,0,0.9005,0.09999009949999993,1,0.9,10
14,0,1,0.99005,0.09999009949999993,0,0.9,10
15,1,1,0.09900500000000001,0.09999009949999993,1,0.9,10
16,1,0,0.09900500000000001,0.90999900995,0,0.9,10
17,1,1,0.09900500000000001,0.090999900995,1,0.9,10
18,1,0,0.09900500000000001,0.9090999900995,0,0.9,10
19,1,1,0.09900500000000001,0.09090999900995,1,0.9,10
20,1,0,0.09900500000000001,0.9090909999009951,0,0.9,10
21,1,1,0.09900500000000001,0.09090909999009944,1,0.9,10
22,1,1,0.09900500000000001,0.90909090999901,1,0.9,10
23,1,1,0.09900500000000001,0.990909090999901,1,0.9,10
24,1,1,0.09900500000000001,0.9990909090999901,1,0.9,10
25,1,1,0.09900500000000001,0.999909090909999,1,0.9,10
26,1,1,0.09900500000000001,0.9999909090909999,1,0.9,10
27,1,1,0.09900500000000001,0.9999990909091,1,0.9,10
28,1,1,0.09900500000000001,0.99999990909091,1,0.9,10
29,1,1,0.09900500000000001,0.999999990909091,1,0.9,10
30,1,0,0.09900500000000001,0.9999999990909091,1,0.9,10
1,1,0,0.5,0.5,0,1,10
2,0,1,0.5,0,0,1,10
3,1,1,0,0,1,1,10
4,1,1,0,1,1,1,10
5,1,1,0,1,1,1,10
6,1,1,0,1,1,1,10
7,1,1,0,1,1,1,10
8,1,1,0,1,1,1,10
9,1,1,0,1,1,1,10
10,1,1,0,1,1,1,10
11,1,0,0,1,0,1,10
12,0,1,0,0,0,1,10
13,1,1,0,0,1,1,10
14,1,1,0,1,1,1,10
15,1,1,0,1,1,1,10
16,1,1,0,1,1,1,10
17,1,1,0,1,1,1,10
18,1,0,0,1,0,1,10
19,0,1,0,0,0,1,10
20,0,1,0,0,0,1,10
21,1,1,0,0,1,1,10
22,1,1,0,1,1,1,10
23,1,1,0,1,1,1,10
24,1,0,0,1,0,1,10
25,1,0,0,0,0,1,10
26,1,1,0,0,1,1,10
27,1,1,0,1,1,1,10
28,1,0,0,1,0,1,10
29,1,1,0,0,1,1,10
30,1,1,0,1,1,1,10
1,0,0,0.5,0.5,1,0,15
2,0,0,0.5,0.5,1,0,15
3,1,1,0.5,0.5,1,0,15
4,1,1,0.5,0.5,1,0,15
5,1,1,0.5,0.5,1,0,15
6,1,0,0.5,0.5,0,0,15
7,1,0,0.5,0.5,0,0,15
8,0,0,0.5,0.5,1,0,15
9,0,1,0.5,0.5,0,0,15
10,1,1,0.5,0.5,1,0,15
11,1,0,0.5,0.5,0,0,15
12,1,1,0.5,0.5,1,0,15
13,0,1,0.5,0.5,0,0,15
14,0,0,0.5,0.5,1,0,15
15,1,1,0.5,0.5,1,0,15
16,0,0,0.5,0.5,1,0,15
17,1,1,0.5,0.5,1,0,15
18,0,0,0.5,0.5,1,0,15
19,1,1,0.5,0.5,1,0,15
20,1,1,0.5,0.5,1,0,15
21,0,0,0.5,0.5,1,0,15
22,0,1,0.5,0.5,0,0,15
23,1,1,0.5,0.5,1,0,15
24,1,1,0.5,0.5,1,0,15
25,1,0,0.5,0.5,0,0,15
26,1,0,0.5,0.5,0,0,15
27,1,1,0.5,0.5,1,0,15
28,1,1,0.5,0.5,1,0,15
29,1,1,0.5,0.5,1,0,15
30,1,1,0.5,0.5,1,0,15
1,1,1,0.5,0.5,1,0.1,15
2,1,0,0.5,0.55,0,0.1,15
3,0,1,0.5,0.49500000000000005,0,0.1,15
4,1,1,0.45,0.49500000000000005,1,0.1,15
5,1,1,0.45,0.5455000000000001,1,0.1,15
6,1,1,0.45,0.5909500000000001,1,0.1,15
7,1,1,0.45,0.63185500000000006,1,0.1,15
8,1,1,0.45,0.6686695,1,0.1,15
9,1,1,0.45,0.70180255,1,0.1,15
10,1,0,0.45,0.731622295,0,0.1,15
11,1,1,0.45,0.6584600655,1,0.1,15
12,1,1,0.45,0.69261405895000006,1,0.1,15
13,1,0,0.45,0.7233526530550001,0,0.1,15
14,1,1,0.45,0.6510173877495,1,0.1,15
15,1,1,0.45,0.68591564897455,1,0.1,15
16,1,1,0.45,0.717324084077095,1,0.1,15
17,1,1,0.45,0.7455916756693856,1,0.1,15
18,1,1,0.45,0.771032508102447,1,0.1,15
19,1,0,0.45,0.7939292572922022,0,0.1,15
20,1,0,0.45,0.714536331562982,0,0.1,15
21,1,1,0.45,0.6430826984066839,1,0.1,15
22,1,1,0.45,0.6787744285660154,1,0.1,15
23,1,1,0.45,0.7108969857094138,1,0.1,15
24,1,1,0.45,0.7398072871384724,1,0.1,15
25,1,1,0.45,0.7658265584246252,1,0.1,15
26,1,1,0.45,0.7892439025821627,1,0.1,15
27,1,1,0.45,0.8103195123239464,1,0.1,15
28,1,1,0.45,0.8292875610915518,1,0.1,15
29,1,1,0.45,0.8463588049823966,1,0.1,15
30,1,1,0.45,0.8617229244841569,1,0.1,15
1,1,0,0.5,0.5,0,0.2,15
2,0,1,0.5,0.4,0,0.2,15
3,0,1,0.4,0.4,0,0.2,15
4,0,1,0.32,0.4,0,0.2,15
5,1,0,0.256,0.4,0,0.2,15
6,0,0,0.256,0.32,1,0.2,15
7,0,1,0.40480000000000005,0.32,0,0.2,15
8,0,0,0.32384,0.32,1,0.2,15
9,0,0,0.45907200000000004,0.32,1,0.2,15
10,1,0,0.5672576,0.32,0,0.2,15
11,0,1,0.5672576,0.256,0,0.2,15
12,0,0,0.45380608,0.256,1,0.2,15
13,0,0,0.563044864,0.256,1,0.2,15
14,0,1,0.6504358912,0.256,0,0.2,15
15,0,1,0.52034871296,0.256,0,0.2,15
16,0,0,0.416278970368,0.256,1,0.2,15
17,0,1,0.5330231762944,0.256,0,0.2,15
18,0,1,0.42641854103552,0.256,0,0.2,15
19,0,1,0.341134832828416,0.256,0,0.2,15
20,0,1,0.2729078662627328,0.256,0,0.2,15
21,0,1,0.21832629301018622,0.256,0,0.2,15
22,1,1,0.17466103440814898,0.256,1,0.2,15
23,1,1,0.17466103440814898,0.40480000000000005,1,0.2,15
24,1,1,0.17466103440814898,0.5238400000000001,1,0.2,15
25,1,1,0.17466103440814898,0.6190720000000001,1,0.2,15
26,1,1,0.17466103440814898,0.6952576,1,0.2,15
27,1,0,0.17466103440814898,0.75620608,0,0.2,15
28,1,1,0.17466103440814898,0.604964864,1,0.2,15
29,1,0,0.17466103440814898,0.6839718912,0,0.2,15
30,1,0,0.17466103440814898,0.5471775129600001,0,0.2,15
1,1,1,0.5,0.5,1,0.30000000000000004,15
2,1,1,0.5,0.65,1,0.30000000000000004,15
3,1,0,0.5,0.755,0,0.30000000000000004,15
4,1,0,0.5,0.5285,0,0.30000000000000004,15
5,0,1,0.5,0.36994999999999995,0,0.30000000000000004,15
6,1,0,0.35,0.36994999999999995,0,0.30000000000000004,15
7,0,1,0.35,0.25896499999999995,0,0.30000000000000004,15
8,1,0,0.24499999999999997,0.25896499999999995,0,0.30000000000000004,15
9,0,1,0.24499999999999997,0.18127549999999995,0,0.30000000000000004,15
10,1,1,0.17149999999999999,0.18127549999999995,1,0.30000000000000004,15
11,1,1,0.17149999999999999,0.42689285,1,0.30000000000000004,15
12,1,0,0.17149999999999999,0.598824995,0,0.30000000000000004,15
13,1,0,0.17149999999999999,0.4191774964999999,0,0.30000000000000004,15
14,1,1,0.17149999999999999,0.29342424754999996,1,0.30000000000000004,15
15,1,1,0.17149999999999999,0.505396973285,1,0.30000000000000004,15
16,1,1,0.17149999999999999,0.6537778812995,1,0.30000000000000004,15
17,1,1,0.17149999999999999,0.75764451690965,1,0.30000000000000004,15
18,1,1,0.17149999999999999,0.830351161836755,1,0.30000000000000004,15
19,1,1,0.17149999999999999,0.8812458132857285,1,0.30000000000000004,15
20,1,1,0.17149999999999999,0.91687206930001,1,0.30000000000000004,15
21,1,1,0.17149999999999999,0.941810448510007,1,0.30000000000000004,15
22,1,1,0.17149999999999999,0.9592673139570048,1,0.30000000000000004,15
23,1,1,0.17149999999999999,0.9714871197699034,1,0.30000000000000004,15
24,1,1,0.17149999999999999,0.9800409838389325,1,0.30000000000000004,15
25,1,1,0.17149999999999999,0.9860286886872527,1,0.30000000000000004,15
26,1,0,0.17149999999999999,0.9902200820810769,0,0.30000000000000004,15
27,1,0,0.17149999999999999,0.6931540574567538,0,0.30000000000000004,15
28,1,1,0.17149999999999999,0.4852078402197276,1,0.30000000000000004,15
29,1,1,0.17149999999999999,0.6396454881538094,1,0.30000000000000004,15
30,1,1,0.17149999999999999,0.7477518417076666,1,0.30000000000000004,15
1,1,0,0.5,0.5,0,0.4,15
2,0,1,0.5,0.3,0,0.4,15
3,1,0,0.3,0.3,0,0.4,15
4,0,1,0.3,0.18,0,0.4,15
5,1,0,0.18,0.18,0,0.4,15
6,1,1,0.18,0.108,1,0.4,15
7,1,1,0.18,0.4648,1,0.4,15
8,1,0,0.18,0.67888,0,0.4,15
9,1,1,0.18,0.407328,1,0.4,15
10,1,1,0.18,0.6443968,1,0.4,15
11,1,1,0.18,0.78663808,1,0.4,15
12,1,1,0.18,0.871982848,1,0.4,15
13,1,0,0.18,0.9231897088000001,0,0.4,15
14,1,1,0.18,0.55391382528,1,0.4,15
15,1,1,0.18,0.732348295168,1,0.4,15
16,1,1,0.18,0.8394089771008,1,0.4,15
17,1,0,0.18,0.90364538626048,0,0.4,15
18,1,1,0.18,0.5421872317562879,1,0.4,15
19,1,0,0.18,0.7253123390537728,0,0.4,15
20,0,1,0.18,0.43518740343226364,0,0.4,15
21,1,1,0.108,0.43518740343226364,1,0.4,15
22,1,0,0.108,0.6611124420593582,0,0.4,15
23,0,1,0.108,0.39666746523561486,0,0.4,15
24,1,0,0.0648,0.39666746523561486,0,0.4,15
25,1,1,0.0648,0.2380004791413689,1,0.4,15
26,1,1,0.0648,0.5428002874848213,1,0.4,15
27,1,1,0.0648,0.7256801724908928,1,0.4,15
28,1,1,0.0648,0.8354081034945356,1,0.4,15
29,1,1,0.0648,0.9012448620967214,1,0.4,15
30,1,1,0.0648,0.9407469172580328,1,0.4,15
1,1,0,0.5,0.5,0,0.5,15
2,0,1,0.5,0.25,0,0.5,15
3,1,1,0.25,0.25,1,0.5,15
4,1,1,0.25,0.625,1,0.5,15
5,1,1,0.25,0.8125,1,0.5,15
6,1,0,0.25,0.90625,0,0.5,15
7,1,0,0.25,0.453125,0,0.5,15
8,1,0,0.25,0.2265625,0,0.5,15
9,0,0,0.25,0.11328125,1,0.5,15
10,0,0,0.625,0.11328125,1,0.5,15
11,0,1,0.8125,0.11328125,0,0.5,15
12,0,1,0.40625,0.11328125,0,0.5,15
13,0,0,0.203125,0.11328125,1,0.5,15
14,0,1,0.6015625,0.11328125,0,0.5,15
15,0,1,0.30078125,0.11328125,0,0.5,15
16,0,1,0.150390625,0.11328125,0,0.5,15
17,1,0,0.0751953125,0.11328125,0,0.5,15
18,0,0,0.0751953125,0.056640625,1,0.5,15
19,0,1,0.53759765625,0.056640625,0,0.5,15
20,0,1,0.268798828125,0.056640625,0,0.5,15
21,0,0,0.1343994140625,0.056640625,1,0.5,15
22,0,0,0.56719970703125,0.056640625,1,0.5,15
23,0,1,0.783599853515625,0.056640625,0,0.5,15
24,0,0,0.3917999267578125,0.056640625,1,0.5,15
25,0,1,0.69589996337890625,0.056640625,0,0.5,15
26,0,1,0.3479499816894531,0.056640625,0,0.5,15
27,0,1,0.17397499084472656,0.056640625,0,0.5,15
28,1,1,0.08698749542236328,0.056640625,1,0.5,15
29,1,1,0.08698749542236328,0.5283203125,1,0.5,15
30,1,0,0.08698749542236328,0.76416015625,1,0.5,15
1,1,1,0.5,0.5,1,0.6000000000000001,15
2,1,1,0.5,0.8,1,0.6000000000000001,15
3,1,1,0.5,0.92,1,0.6000000000000001,15
4,1,1,0.5,0.968,1,0.6000000000000001,15
5,1,1,0.5,0.9872,1,0.6000000000000001,15
6,1,1,0.5,0.99488,1,0.6000000000000001,15
7,1,1,0.5,0.997952,1,0.6000000000000001,15
8,1,1,0.5,0.9991808,1,0.6000000000000001,15
9,1,0,0.5,0.99967232,0,0.6000000000000001,15
10,0,0,0.5,0.39986892799999985,1,0.6000000000000001,15
11,0,0,0.8,0.39986892799999985,1,0.6000000000000001,15
12,0,1,0.92,0.39986892799999985,0,0.6000000000000001,15
13,1,1,0.3679999999999999,0.39986892799999985,1,0.6000000000000001,15
14,1,1,0.3679999999999999,0.7599475712,1,0.6000000000000001,15
15,1,1,0.3679999999999999,0.90397902848,1,0.6000000000000001,15
16,1,0,0.3679999999999999,0.961591611392,0,0.6000000000000001,15
17,1,1,0.3679999999999999,0.3846366445567999,1,0.6000000000000001,15
18,1,1,0.3679999999999999,0.7538546578227201,1,0.6000000000000001,15
19,1,1,0.3679999999999999,0.9015418631290881,1,0.6000000000000001,15
20,1,1,0.3679999999999999,0.9606167452516352,1,0.6000000000000001,15
21,1,0,0.3679999999999999,0.9842466981006541,0,0.6000000000000001,15
22,1,0,0.3679999999999999,0.3936986792402616,0,0.6000000000000001,15
23,0,1,0.3679999999999999,0.1574794716961046,0,0.6000000000000001,15
24,0,1,0.14719999999999991,0.1574794716961046,0,0.6000000000000001,15
25,0,0,0.058879999999999946,0.1574794716961046,1,0.6000000000000001,15
26,0,0,0.6235520000000001,0.1574794716961046,1,0.6000000000000001,15
27,0,1,0.8494208000000001,0.1574794716961046,0,0.6000000000000001,15
28,0,0,0.33976832,0.1574794716961046,1,0.6000000000000001,15
29,0,1,0.7359073280000001,0.1574794716961046,0,0.6000000000000001,15
30,0,1,0.2943629312,0.1574794716961046,0,0.6000000000000001,15
1,0,1,0.5,0.5,0,0.7000000000000001,15
2,1,0,0.14999999999999997,0.5,0,0.7000000000000001,15
3,1,1,0.14999999999999997,0.14999999999999997,1,0.7000000000000001,15
4,1,1,0.14999999999999997,0.7450000000000001,1,0.7000000000000001,15
5,1,0,0.14999999999999997,0.9235,0,0.7000000000000001,15
6,1,1,0.14999999999999997,0.2770499999999999,1,0.7000000000000001,15
7,1,1,0.14999999999999997,0.783115,1,0.7000000000000001,15
8,1,1,0.14999999999999997,0.9349345,1,0.7000000000000001,15
9,1,1,0.14999999999999997,0.98048035,1,0.7000000000000001,15
10,1,1,0.14999999999999997,0.9941441050000001,1,0.7000000000000001,15
11,1,1,0.14999999999999997,0.9982432315,1,0.7000000000000001,15
12,1,0,0.14999999999999997,0.99947296945,0,0.7000000000000001,15
13,1,1,0.14999999999999997,0.2998418908349999,1,0.7000000000000001,15
14,1,1,0.14999999999999997,0.7899525672505,1,0.7000000000000001,15
15,1,1,0.14999999999999997,0.9369857701751501,1,0.7000000000000001,15
16,1,1,0.14999999999999997,0.981095731052545,1,0.7000000000000001,15
17,1,0,0.14999999999999997,0.9943287193157635,0,0.7000000000000001,15
18,0,1,0.14999999999999997,0.29829861579472894,0,0.7000000000000001,15
19,1,0,0.044999999999999984,0.29829861579472894,0,0.7000000000000001,15
20,1,0,0.044999999999999984,0.08948958473841867,0,0.7000000000000001,15
21,0,0,0.044999999999999984,0.0268468754215256,1,0.7000000000000001,15
22,0,1,0.7135,0.0268468754215256,0,0.7000000000000001,15
23,0,1,0.21404999999999996,0.0268468754215256,0,0.7000000000000001,15
24,1,1,0.06421499999999997,0.0268468754215256,1,0.7000000000000001,15
25,1,1,0.06421499999999997,0.7080540626264578,1,0.7000000000000001,15
26,1,1,0.06421499999999997,0.9124162187879373,1,0.7000000000000001,15
27,1,0,0.06421499999999997,0.9737248656363812,0,0.7000000000000001,15
28,1,1,0.06421499999999997,0.2921174596909143,1,0.7000000000000001,15
29,1,1,0.06421499999999997,0.7876352379072744,1,0.7000000000000001,15
30,1,1,0.06421499999999997,0.9362905713721823,1,0.7000000000000001,15
1,0,1,0.5,0.5,0,0.8,15
2,1,1,0.09999999999999998,0.5,1,0.8,15
3,1,0,0.09999999999999998,0.9,0,0.8,15
4,1,1,0.09999999999999998,0.17999999999999994,1,0.8,15
5,1,1,0.09999999999999998,0.8360000000000001,1,0.8,15
6,1,1,0.09999999999999998,0.9672000000000001,1,0.8,15
7,1,0,0.09999999999999998,0.99344,0,0.8,15
8,1,1,0.09999999999999998,0.19868799999999998,1,0.8,15
9,1,1,0.09999999999999998,0.8397376000000001,1,0.8,15
10,1,1,0.09999999999999998,0.9679475200000001,1,0.8,15
11,1,1,0.09999999999999998,0.993589504,1,0.8,15
12,1,0,0.09999999999999998,0.9987179008,0,0.8,15
13,0,0,0.09999999999999998,0.19974358015999993,1,0.8,15
14,0,1,0.8200000000000001,0.19974358015999993,0,0.8,15
15,1,1,0.16399999999999992,0.19974358015999993,1,0.8,15
16,1,1,0.16399999999999992,0.839948716032,1,0.8,15
17,1,0,0.16399999999999992,0.9679897432064,0,0.8,15
18,1,0,0.16399999999999992,0.19359794864128,0,0.8,15
19,0,1,0.16399999999999992,0.03871958972825598,0,0.8,15
20,1,1,0.03279999999999997,0.03871958972825598,1,0.8,15
21,1,1,0.03279999999999997,0.8077439179456513,1,0.8,15
22,1,1,0.03279999999999997,0.9615487835891303,1,0.8,15
23,1,1,0.03279999999999997,0.9923097567178261,1,0.8,15
24,1,0,0.03279999999999997,0.9984619513435652,0,0.8,15
25,1,0,0.03279999999999997,0.199692390268713,0,0.8,15
26,1,0,0.03279999999999997,0.03993847805374259,0,0.8,15
27,0,1,0.03279999999999997,0.007987695610748517,0,0.8,15
28,0,1,0.006559999999999993,0.007987695610748517,0,0.8,15
29,0,1,0.001311999999999998,0.007987695610748517,0,0.8,15
30,0,1,2.6239999999999966e-4,0.007987695610748517,0,0.8,15
1,0,1,0.5,0.5,0,0.9,15
2,1,1,0.04999999999999999,0.5,1,0.9,15
3,1,1,0.04999999999999999,0.95,1,0.9,15
4,1,0,0.04999999999999999,0.995,0,0.9,15
5,1,0,0.04999999999999999,0.09950000000000003,0,0.9,15
6,1,1,0.04999999999999999,0.00995,1,0.9,15
7,1,1,0.04999999999999999,0.900995,1,0.9,15
8,1,1,0.04999999999999999,0.9900995,1,0.9,15
9,1,0,0.04999999999999999,0.99900995,0,0.9,15
10,0,1,0.04999999999999999,0.09990099499999994,0,0.9,15
11,1,1,0.0049999999999999975,0.09990099499999994,1,0.9,15
12,1,1,0.0049999999999999975,0.9099900995,1,0.9,15
13,1,0,0.0049999999999999975,0.99099900995,0,0.9,15
14,1,1,0.0049999999999999975,0.09909990099499999,1,0.9,15
15,1,1,0.0049999999999999975,0.9099099900995,1,0.9,15
16,1,1,0.0049999999999999975,0.99099099900995,1,0.9,15
17,1,1,0.0049999999999999975,0.999099099900995,1,0.9,15
18,1,0,0.0049999999999999975,0.9999099099900995,0,0.9,15
19,1,0,0.0049999999999999975,0.09999099099900999,0,0.9,15
